data,rub_per_uzs,uzs_per_rub,d1_pct,d2_step,ewm_d1_pct,ewm_d2_pct,return_3,return_5,return_10,return_20,level_pct_20,level_pct_60,level_pct_120,dist_to_min_20,dist_to_min_60,dist_to_min_120,zscore_20,zscore_60,vol_5,vol_20,vol_ratio_5_20,range_20,down_streak,day_of_week,month,day_of_month,sig_level,sig_momentum,sig_derivative,sig_acceleration,sig_combined,sig_reversal_closing
2026-08-06,0.006808379999999999,146.87781821813707,0.0021947546688214636,-0.00010030000000000108,0.0063403777267379,-0.002125455760723316,0.02473803510525241,0.032556785178601944,0.04533311224113756,0.06976663796516847,1.0,1.0,0.975,0.07709296052725234,0.15881796271837234,0.15881796271837234,2.1061532873530138,2.081318724015687,0.006299052799426543,0.005958041911352613,1.0572353959820522,0.07709296052725234,0,3,8,6,False,False,False,False,False,False
2026-08-07,0.0068319999999999995,146.37002341920376,0.003469254066312377,8.710000000001182e-06,0.005371276962986338,-0.0009691007637515625,0.02302096653918828,0.02717843165850531,0.054522779050312,0.08082966966035787,1.0,1.0,0.9833333333333333,0.07827091556753629,0.1628381966476491,0.1628381966476491,2.0016677337018103,2.0559516301170033,0.006269968442682792,0.005480467012282521,1.1440573273465353,0.07827091556753629,0,4,8,7,False,False,False,False,False,False
2026-08-08,0.0068746499999999995,145.46195079022206,0.006242681498829006,1.902999999999974e-05,0.005664848840844838,0.0002935718778585006,0.011949710530847923,0.03471241808423198,0.05890262836863691,0.08287272801735202,1.0,1.0,0.9833333333333333,0.08500221746287506,0.17009742514399306,0.17009742514399306,2.011476935321049,2.092828168892007,0.005376580916665415,0.005503576275383776,0.9769249389190113,0.08500221746287506,0,5,8,8,False,False,False,False,False,False
2026-08-11,0.00692155,144.4763094971502,0.006822165492061494,4.250000000000781e-06,0.0060549671207215106,0.00039011827987667225,0.016622162687746744,0.03643014797267563,0.0636363915764111,0.09240428214966068,1.0,1.0,0.9916666666666667,0.07769499653564393,0.1780800234201605,0.1780800234201605,2.050981944422392,2.1341602107595077,0.005311548390974894,0.005358505852424935,0.9912368367706847,0.07769499653564393,0,1,8,11,False,False,False,False,False,False
2026-08-12,0.006902129999999999,144.8828115378876,-0.0028057299304348193,-6.632000000000166e-05,0.0030658492183104347,-0.002989117902411076,0.010264929742388684,0.01599477144964201,0.056863126400102715,0.07467127542798413,0.95,0.9833333333333333,0.9833333333333333,0.07033331369076601,0.1747746490380031,0.1747746490380031,1.697097327275747,1.965214023025863,0.0034504672017545536,0.005140692219660752,0.6712067274827551,0.07334482940430309,1,2,8,12,False,False,False,False,False,False
2026-08-13,0.006980490000000001,143.25641896199264,0.01135301711210901,9.778000000000217e-05,0.005845124883327557,0.0027792756650171224,0.015395692871637223,0.02527914129352382,0.05865893404471856,0.08248482611675767,1.0,1.0,1.0,0.0778798449073752,0.18811188573140347,0.18811188573140347,1.902393756102946,2.1208451570118414,0.004658253940394897,0.005410528190300161,0.8609610331106082,0.0778798449073752,0,3,8,13,False,False,False,False,False,False
2026-08-14,0.00701387,142.57464138913323,0.004781899264951317,-4.4980000000001755e-05,0.005486597295873086,-0.00035852758745447133,0.013338052892776897,0.026620316159250645,0.054522246261218044,0.08303415774544343,1.0,1.0,1.0,0.08259450882576291,0.19105857420140349,0.19379331708446235,1.8261500616133266,2.126847202514325,0.004600297656614263,0.005413018818394283,0.8498580572049247,0.08259450882576291,0,4,8,14,False,False,False,False,False,False
2026-08-15,0.00708206,141.20185369793535,0.009722164796325039,3.481000000000057e-05,0.006913861160491308,0.0014272638646182223,0.026068764280012147,0.030170263213399995,0.06592996408800689,0.08682894789342366,1.0,1.0,1.0,0.09311967104816365,0.1988292808439469,0.205399572445909,1.8976583561521896,2.229844808842081,0.004943818533786751,0.005537307272575706,0.8928199737572282,0.09311967104816365,0,5,8,15,False,False,False,False,False,False
2026-08-18,0.0071493,139.87383380191068,0.009494412642649053,-9.500000000004297e-07,0.007785857699538878,0.0008719965390475704,0.02418311608497392,0.03290447948797581,0.07053334251736221,0.0918128922893664,1.0,1.0,1.0,0.1034982002728917,0.2102114607243697,0.21684413338598318,1.920036533772479,2.3069467222233127,0.005146818219965717,0.005656200135599345,0.9099427348004098,0.1034982002728917,0,1,8,18,False,False,False,False,False,False
2026-08-19,0.00718242,139.22883930485824,0.00463262137551923,-3.411999999999946e-05,0.006718538272731056,-0.0010673194268078223,0.024030955806138454,0.04060920324595463,0.05725350962026776,0.09596536817674806,1.0,1.0,1.0,0.10861028962332298,0.21581791220621982,0.22248131152898254,1.7990155813566007,2.2758098691679125,0.002761782220320365,0.005595873109424733,0.49353910753781943,0.10861028962332298,0,2,8,19,False,False,False,False,False,False
2026-08-20,0.007201900000000001,138.85224732362292,0.0027121777896588206,-1.363999999999966e-05,0.0053652599443763105,-0.0013532783283547456,0.016921630147160638,0.03171840372237478,0.0577993590252015,0.10575269609649451,1.0,1.0,1.0,0.1116170378282264,0.21911542654397476,0.22579689819038418,1.6653265486242377,2.2102761307328826,0.0028237500266917776,0.005049340936739375,0.5592314050623846,0.1116170378282264,0,3,8,20,False,False,False,False,False,False
2026-08-21,0.00706705,141.50175815934512,-0.01872422555159059,-0.00015433000000000113,-0.0027502729622601585,-0.008115532906636469,-0.011504622830207145,0.007582119429074163,0.03440427400468393,0.09080286968493967,0.8,0.9333333333333333,0.9666666666666667,0.08853800845316884,0.19424663460401037,0.2028448005882273,0.9883342592320469,1.7524174095432663,0.010505178571639014,0.006926454368397391,1.5166747679115442,0.10930895961948428,1,4,8,21,False,False,False,False,False,False
2026-08-22,0.00699924,142.87265474537236,-0.00959523422078512,6.704000000000085e-05,-0.005019341761793639,-0.00226906879953348,-0.025503938783863922,-0.011694337523262988,0.01812310444895382,0.07809323130383361,0.7,0.9,0.95,0.07557503411479782,0.18278755842760042,0.19130322299532954,0.6084866298651539,1.5052830045646879,0.01034666017798566,0.007558772098532823,1.3688281698549918,0.106717849108098,2,5,8,22,False,False,False,False,False,False
2026-08-25,0.0070263999999999995,142.32039166571786,0.0038804213028842405,9.496999999999891e-05,-0.002082684941771551,0.0029366568200220877,-0.02436856940529597,-0.01719049417425489,0.015148341050776004,0.0797487183900274,0.75,0.9166666666666666,0.9583333333333334,0.07589151049569942,0.1797932037302581,0.19592598140003536,0.6607112764329675,1.5335388145840891,0.009253078378998343,0.00755140687960055,1.225344962406238,0.10276429884990601,0,1,8,25,False,False,False,False,False,False
2026-08-26,0.00717098,139.45095370507238,0.020576682227029686,0.00011742000000000176,0.005438910238055428,0.007521595179826979,0.014706277725500705,-0.0015927779216475813,0.03895174388196132,0.0980297882179284,0.9,0.9666666666666667,0.9833333333333333,0.08754858797247689,0.20406943357702478,0.22053417028635236,1.302502215607834,1.871132273647872,0.013328270626654024,0.008381499772367422,1.5902011559548543,0.09223790551904787,0,2,8,26,False,False,False,False,False,False
2026-08-27,0.00715557,139.75127068842875,-0.002148939196595201,-0.00015999000000000135,0.002882262836922056,-0.0025566474011333717,0.022335282116344057,-0.006433024618503591,0.025081333831865615,0.08521151218358103,0.85,0.95,0.975,0.07699404878371818,0.20148196157578901,0.2179113165670401,1.1330976625792029,1.75223389576475,0.013255289271216377,0.008429388237874104,1.572509047769209,0.08396723670308037,1,3,8,27,False,False,False,False,False,False
2026-08-28,0.00726965,137.55820431520087,0.015942824960135882,0.00012949000000000033,0.007260807401219482,0.004378544564297426,0.03461943527268585,0.02866825620308333,0.03646774177451251,0.092978291233351,1.0,1.0,1.0,0.09416437638658515,0.22063697818195238,0.23732826350403724,1.6263645006521639,1.9736964629225735,0.011181119696479174,0.008766101503557507,1.2754951208289789,0.09416437638658515,0,4,8,28,False,False,False,False,False,False
2026-08-29,0.007253539999999999,137.8637189565371,-0.002216062671517971,-0.00013019000000000051,0.004056308233218786,-0.0032044991680006962,0.01151307073789054,0.036332516101748036,0.02421329387212179,0.09173963955557007,0.95,0.9833333333333333,0.9916666666666667,0.08614219871643192,0.2179319701391289,0.23458626652687187,1.4389280202046044,1.8412286932053126,0.009406985433970174,0.008805499609701494,1.0683079723955686,0.08855450371803442,1,5,8,29,False,False,False,False,False,False
2026-09-01,0.007307599999999999,136.84383381684822,0.007452912646790377,7.017000000000048e-05,0.005197657713563064,0.001141349480344278,0.021246385682761604,0.04002049413639974,0.02214202789084241,0.0942371216454585,1.0,1.0,1.0,0.07568002802691387,0.22700911072230912,0.24378753012622356,1.6589321917604285,1.8935175875815278,0.009261736208216293,0.008829083974479634,1.0490030715516168,0.07568002802691387,0,1,9,1,False,False,False,False,False,False
2026-09-02,0.00733921,136.2544470045141,0.004325633586950595,-2.244999999999938e-05,0.004903976973726909,-0.00029368073983615517,0.00956854869216528,0.023459833941804176,0.021829689714608635,0.08033302568495904,1.0,1.0,1.0,0.07796715224473383,0.23231670254314407,0.2491676992415679,1.6808915974111387,1.8899480876495038,0.006765435039629279,0.008335087339049984,0.8116813615057319,0.07796715224473383,0,2,9,2,False,False,False,False,False,False
