run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,corridor,eligible_rows,scored_rows,score_coverage,target_rate,roc_auc,pr_auc,pr_auc_gain,pr_auc_ratio,brier,log_loss,artifact_schema_version,evaluation_protocol_version
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,RUB_UZS,248,248,1.0,0.7056451612903226,0.6489236790606654,0.7911715225632416,0.08552636127291902,1.1212030719753368,0.24294593107128015,0.678987158471477,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_AMD,247,247,1.0,0.611336032388664,0.7260623620309051,0.814743419510622,0.20340738712195805,1.3327259908551234,0.2305526906393601,0.6537284771308215,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_KGS,247,247,1.0,0.6396761133603239,0.7136253733466079,0.8182265251204296,0.17855041176010567,1.279126276612317,0.2331674412919544,0.6590386617402657,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_KZT,247,247,1.0,0.6072874493927125,0.6525085910652921,0.722225985712867,0.1149385363201545,1.1892654564738545,0.2411113020280886,0.6752179691646264,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_TJS,247,247,1.0,0.6680161943319838,0.695639320029564,0.8221335439645099,0.1541173496325261,1.2307090021771754,0.24223038889161352,0.6774106512344172,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_UZS,247,247,1.0,0.5668016194331984,0.6568090787716956,0.7192637911744852,0.15246217174128684,1.2689868315721275,0.2393857354503525,0.671659169348737,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_AMD,160,160,1.0,0.68125,0.6024464831804281,0.7661381361325765,0.08488813613257651,1.1246064383597454,0.244728411675665,0.6824772947012862,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_KGS,160,160,1.0,0.65625,0.6240692640692641,0.7750972712451409,0.11884727124514094,1.1811006038021195,0.24150628196477086,0.6759458243635157,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_KZT,160,160,1.0,0.68125,0.5495592732505846,0.739402169774637,0.058152169774637,1.0853609831554305,0.2595119879219013,0.7125137245735663,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_TJS,159,159,1.0,0.660377358490566,0.5788359788359789,0.7569272352304262,0.09654987673986015,1.1462040990632167,0.24456990157089997,0.682107449815156,3,temporal_v3
20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_UZS,158,158,1.0,0.6392405063291139,0.6037866944589196,0.723671997347735,0.08443149101862113,1.1320809463459618,0.24486836350268976,0.6827892727871555,3,temporal_v3
