candidate_index,hyperparameters,validation_year,corridor,pr_auc,pr_auc_gain,roc_auc,run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_AMD,0.847855148130273,0.10499800527313008,0.6889063317634745,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_KGS,0.8343614552289328,0.11191247563709605,0.6680790960451977,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_KZT,0.8837639762137071,0.1091738122792808,0.6805194805194806,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_TJS,0.8539294908618638,0.12739887861696575,0.6911789367767902,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_UZS,0.8379201286592657,0.13996094498579625,0.697091828670776,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
4,"{""max_depth"": 3, ""min_samples_leaf"": 10}",2019,RUB_AMD,0.8484953047143835,0.10563816185724062,0.685766614338043,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
4,"{""max_depth"": 3, ""min_samples_leaf"": 10}",2019,RUB_KGS,0.8353895451722657,0.11294056558042898,0.6703223662346295,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
4,"{""max_depth"": 3, ""min_samples_leaf"": 10}",2019,RUB_KZT,0.886031370360831,0.11144120642640476,0.6855218855218855,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
4,"{""max_depth"": 3, ""min_samples_leaf"": 10}",2019,RUB_TJS,0.8550143786766186,0.12848376643172055,0.6911789367767903,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
4,"{""max_depth"": 3, ""min_samples_leaf"": 10}",2019,RUB_UZS,0.839836627477573,0.1418774438041036,0.6987513829619092,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
5,"{""max_depth"": 3, ""min_samples_leaf"": 20}",2019,RUB_AMD,0.8475501390973863,0.10469299624024342,0.6828013256584684,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
5,"{""max_depth"": 3, ""min_samples_leaf"": 20}",2019,RUB_KGS,0.8388879899820458,0.1164390103902091,0.6729810568295114,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
5,"{""max_depth"": 3, ""min_samples_leaf"": 20}",2019,RUB_KZT,0.8876472812596005,0.1130571173251742,0.6923520923520924,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
5,"{""max_depth"": 3, ""min_samples_leaf"": 20}",2019,RUB_TJS,0.8528301767130798,0.1262995644681818,0.690088881435519,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
5,"{""max_depth"": 3, ""min_samples_leaf"": 20}",2019,RUB_UZS,0.8431058246261407,0.14514664095267127,0.7035719930456772,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
6,"{""max_depth"": 4, ""min_samples_leaf"": 5}",2019,RUB_AMD,0.8463205133145988,0.1034633704574559,0.6823652537938252,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
6,"{""max_depth"": 4, ""min_samples_leaf"": 5}",2019,RUB_KGS,0.8278756951540027,0.10542671556216598,0.6546194749086075,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
6,"{""max_depth"": 4, ""min_samples_leaf"": 5}",2019,RUB_KZT,0.8684202708088596,0.09383010687443338,0.65002405002405,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
6,"{""max_depth"": 4, ""min_samples_leaf"": 5}",2019,RUB_TJS,0.8445116546509754,0.11798104240607743,0.6744088546033875,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
6,"{""max_depth"": 4, ""min_samples_leaf"": 5}",2019,RUB_UZS,0.8329737702103657,0.13501458653689624,0.6830251303935514,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
7,"{""max_depth"": 4, ""min_samples_leaf"": 10}",2019,RUB_AMD,0.8479469646170049,0.10508982175986203,0.684458398744113,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
