date,corridor,currency,source,source_file,nominal,value_rub,rub_per_unit,units_per_rub,days_since_previous,same_rate_as_previous,return_1,return_3,return_5,return_10,return_20,distance_to_min_5,distance_to_mean_5,range_position_5,distance_to_min_10,distance_to_mean_10,range_position_10,distance_to_min_20,distance_to_mean_20,range_position_20,distance_to_min_60,distance_to_mean_60,range_position_60,volatility_5,volatility_10,volatility_20,down_streak,month_sin,month_cos,weekday_sin,weekday_cos,eligible_for_signal,has_full_window,message_hit,future_regret_bps,moment_advantage_bps,score,threshold,hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters
2022-02-12,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,66.3893,6.63893,0.1506266823,1.0,False,0.0035143779626582994,-0.004216263889222138,-0.014429650259125015,-0.03637543290263212,-0.010295185293955345,0.0035143779626582994,-0.001500697558155406,0.2745630609352869,0.0035143779626582994,-0.012489264296000946,0.0956317867719647,0.0035143779626582994,-0.021981704869297847,0.06218739133923552,0.04328770309280938,0.00224648594219623,0.43997572195246587,0.004153000263523485,0.004105992637003072,0.007150358612241174,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,29.0059367873,0.7801804126242362,0.7663265669387844,H002_combined_factors,3,per_corridor,logistic,2022,0.6740804106073567,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-10-01,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,54.1083,5.41083,0.1848145294,1.0,False,-0.03668578163360858,-0.0490515700544647,-0.04672615639397115,-0.0771273556505766,-0.08151375905401936,0.0,-0.03741514630646503,0.0,0.0,-0.055927620820983126,0.0,0.0,-0.06953585129439788,0.0,0.020922878372207965,-0.06652934159008994,0.14902366585585394,0.017723543380306052,0.016403010163453892,0.01252299737283682,2,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,260.8393575557,0.7897936447897952,0.7663265669387844,H002_combined_factors,3,per_corridor,logistic,2022,0.6740804106073567,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-10-29,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,60.2374,6.02374,0.1660098211,1.0,False,0.002858536569123604,0.003307860916607286,0.005639436657340013,-0.02377622377622368,0.11327467320170848,0.006131587782256087,0.0028027749403018998,1.0,0.006131587782256087,0.0013631361440535894,0.6413347309573747,0.06941939240722061,0.0023318866783610392,0.6449920823436269,0.11327467320170848,0.020549122837384637,0.7401132672406512,0.0018505569253760784,0.006765683511038493,0.013468798068472449,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,-9.1388844579,0.7896177779521759,0.7663265669387844,H002_combined_factors,3,per_corridor,logistic,2022,0.6740804106073567,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-19,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,59.1277,5.91277,0.1691254691,1.0,False,-0.0002536238622856679,0.0010751013304168833,0.0027218521483129976,-0.027368957831275798,-0.017797608269891074,0.0010751013304168833,0.00018708776412190709,0.7753357753358195,0.0027218521483129976,-0.004545798146090019,0.15982871937860924,0.0027218521483129976,-0.011077020494816847,0.08797895083045491,0.09276580487651631,-0.001620607433282517,0.6061125668675212,0.0016267386657232673,0.0069382784141833785,0.005713693901251973,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,6.9341647893,0.7730836309637334,0.7663265669387844,H002_combined_factors,3,per_corridor,logistic,2022,0.6740804106073567,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-02-12,RUB_UZS,UZS,CBR,UZS_RC_F02_09_2016_T02_09_2026.dbf,10000,69.1043,0.00691043,144.7087952559,1.0,False,0.002012600503150219,-0.004052719948692385,-0.01544978037775302,-0.039322757736724,-0.01332288177459462,0.002012600503150219,-0.0019367865230854875,0.181011997913406,0.002012600503150219,-0.014117641687873994,0.05207082833133244,0.002012600503150219,-0.024054982817869552,0.03379842696082011,0.03274077727214997,-0.0018522120621519145,0.35572442236186247,0.0036531291766050272,0.0038271134926495362,0.007397898950237617,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,29.8077214406,0.7936816938795301,0.783958099981082,H002_combined_factors,3,per_corridor,logistic,2022,0.6504495825305073,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-04-30,RUB_UZS,UZS,CBR,UZS_RC_F02_09_2016_T02_09_2026.dbf,10000,63.5286,0.00635286,157.40941875,1.0,False,-0.015808145749740543,-0.017313787454812823,-0.023188445908233324,-0.10156130674586339,-0.13196523412040717,0.0,-0.016028266151865478,0.0,0.0,-0.042061267812278036,0.0,0.0,-0.07126763577802098,0.0,0.0,-0.18923521934491072,0.0,0.008080663410803645,0.011195342309925001,0.024560008448516586,2,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,79.2521718218,0.7863840885596675,0.783958099981082,H002_combined_factors,3,per_corridor,logistic,2022,0.6504495825305073,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-05-20,RUB_UZS,UZS,CBR,UZS_RC_F02_09_2016_T02_09_2026.dbf,10000,56.0646,0.00560646,178.3656710295,1.0,False,-0.0169761961537922,-0.014685361387130391,-0.04689646262019065,-0.11749039015498541,-0.20711921934662714,0.0,-0.013054565541988583,0.0,0.0,-0.04406309757139326,0.0,0.0,-0.10272858718474742,0.0,0.0,-0.2672440505549666,0.0,0.013185867980780537,0.023636349159051204,0.01801818642626657,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,True,True,0,527.5164720697,-161.0456510476,0.7930449841749062,0.783958099981082,H002_combined_factors,3,per_corridor,logistic,2022,0.6504495825305073,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-06-17,RUB_UZS,UZS,CBR,UZS_RC_F02_09_2016_T02_09_2026.dbf,10000,51.8873,0.00518873,192.7253875226,1.0,False,0.005012735214077413,-0.010247117282949803,-0.048293938221176336,-0.07273071692421518,-0.0902200137464757,0.005012735214077413,-0.005108741961746155,0.20528277940826414,0.005012735214077413,-0.036406383188140046,0.054698397937185304,0.020696289185446304,-0.045872669688441614,0.11332643960447203,0.020696289185446304,-0.2008620070943038,0.025690990205630405,0.012649320757351359,0.010658789742860478,0.0353024441145307,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,True,True,1,36.4636433193,-6.537661947,0.7848673068119534,0.783958099981082,H002_combined_factors,3,per_corridor,logistic,2022,0.6504495825305073,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-06-25,RUB_UZS,UZS,CBR,UZS_RC_F02_09_2016_T02_09_2026.dbf,10000,49.236,0.0049236,203.1034202616,1.0,False,0.0009168362441021038,-0.016495611424279466,-0.04762457421065769,-0.06907270293368017,-0.12215577830314828,0.006920585059389417,-0.010074576151233638,0.1409119300437239,0.006920585059389417,-0.031288919319328756,0.09594828319487439,0.006920585059389417,-0.07803907847725144,0.030156664943768393,0.006920585059389417,-0.19437799013703727,0.010341855788566584,0.013736104889303033,0.010297008818623455,0.022996504152181362,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,True,True,1,1.3607929158,12.6228818422,0.7886067465493852,0.783958099981082,H002_combined_factors,3,per_corridor,logistic,2022,0.6504495825305073,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-10-29,RUB_UZS,UZS,CBR,UZS_RC_F02_09_2016_T02_09_2026.dbf,10000,55.0823,0.00550823,181.546522204,1.0,False,0.0014035062203323623,-0.001953248861661816,0.0023875773187433946,-0.029639847229268823,0.09709087867175503,0.0018989448487483074,-0.00015066091129889436,0.4751934456076565,0.0023875773187433946,-0.0014576876299224883,0.24550898203593047,0.05300556685579716,-0.004674473658675016,0.5311991110600234,0.09709087867175503,0.0026164989419088514,0.6657880000546326,0.0026521098806760986,0.007283179942927978,0.013853367079653412,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,4.6687519216,0.8053044100358595,0.783958099981082,H002_combined_factors,3,per_corridor,logistic,2022,0.6504495825305073,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-18,RUB_UZS,UZS,CBR,UZS_RC_F02_09_2016_T02_09_2026.dbf,10000,53.9926,0.00539926,185.2105658924,1.0,False,-0.0005830731099637498,0.0018332349917802304,-0.015299599682664144,-0.024733616440187123,-0.021896223458505393,0.0037534369324065953,0.0013512676433531379,0.8650385604113331,0.0037534369324065953,-0.008679466368789024,0.09565093803297611,0.0037534369324065953,-0.014459945402724439,0.09565093803297611,0.07538699320421616,-0.01448578935585787,0.5169564445415687,0.008992353979244397,0.009001289640089583,0.006729142991107944,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,True,1,23.4291365854,-14.3585308459,0.7890089757848731,0.783958099981082,H002_combined_factors,3,per_corridor,logistic,2022,0.6504495825305073,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-02-11,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,88.0898,0.880898,1.135205211,1.0,False,-0.0011350506123717352,-0.012638790191151106,-0.02520162182738883,-0.05356008977715809,0.0019415576365089393,0.0,-0.007883788453178275,0.0,0.0,-0.019569805085493774,0.0,0.0,-0.025940677341536378,0.0,0.04954147241149642,-0.00015935741279826665,0.4547751334324957,0.0024679476788254055,0.004388343828001783,0.007985008901309688,5,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,True,True,1,0.0,45.8650284485,0.7987221148980301,0.7906493753306423,H002_combined_factors,3,per_corridor,logistic,2022,0.6786363636363637,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-10-29,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,73.9168,0.739168,1.3528724187,1.0,False,-0.0009596176666963885,-0.0038475896299710044,-0.0021343262022627263,-0.02027789154462678,0.07171306076348372,0.0,-0.0021674638513035083,0.0,0.0,-0.006222804221315825,0.0,0.029484761795993908,-0.01100736779227196,0.38255118451724845,0.07171306076348372,-0.0023411310974702504,0.5914265215831643,0.0022783654209698745,0.004778712042512559,0.012466597624491734,2,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,16.3426988181,11.1834646115,0.8181878132497128,0.7906493753306423,H002_combined_factors,3,per_corridor,logistic,2022,0.6786363636363637,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-19,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,71.4966,0.714966,1.3986679087,1.0,False,-0.00017480292717997337,0.0002952060496252962,0.0009001530120127388,-0.035933739204304205,-0.04255797821481466,0.0002952060496252962,-0.00016809162307984682,0.20706575073597924,0.0009001530120127388,-0.006652686896069904,0.04373554618418919,0.0009001530120127388,-0.020276244536153065,0.02273611258441884,0.03662279779674571,-0.030286518976273658,0.3020327633624298,0.00124043114021974,0.007451558290568757,0.005944554268093317,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,8.7041202031,0.8086088877893302,0.7906493753306423,H002_combined_factors,3,per_corridor,logistic,2022,0.6786363636363637,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-26,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,71.616,0.71616,1.3963360143,1.0,False,0.00135628294579071,-0.003136079107699863,0.0016700094829684708,0.0025716657590473257,-0.032056636364373614,0.00135628294579071,-0.0014211232004497365,0.22334791618697433,0.0019657085294961796,3.81214263782681e-05,0.2940560904144003,0.0025716657590473257,-0.010535169826628166,0.06730910156822434,0.03835396769932742,-0.02542682143797892,0.3163099366256132,0.003698989771952127,0.002602300462271009,0.005993427650178375,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,10.1251424564,0.8059297784219291,0.7906493753306423,H002_combined_factors,3,per_corridor,logistic,2022,0.6786363636363637,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-04-09,RUB_KZT,KZT,CBR,KZT_RC_F02_09_2016_T02_09_2026.dbf,100,16.3118,0.163118,6.1305312718,1.0,False,-0.011256250947113133,-0.07481750789806518,-0.07028253224583769,-0.15908587100532534,-0.28574806459522883,0.0,-0.05133507963020689,0.0,0.0,-0.07981485503465113,0.0,0.0,-0.150571530414229,0.0,0.0,-0.13048607980627946,0.0,0.035577018313941444,0.02745372641662478,0.02169085256767377,2,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,374.0853144495,0.8104462907472026,0.7921010738859817,H002_combined_factors,3,per_corridor,logistic,2022,0.6659189099368561,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-05-14,RUB_KZT,KZT,CBR,KZT_RC_F02_09_2016_T02_09_2026.dbf,100,14.6701,0.146701,6.8165861173,1.0,False,-0.01307813919068923,-0.06864786622141517,-0.06665691127257001,-0.11214602586681677,-0.171807783937584,0.0,-0.03856715369320074,0.0,0.0,-0.060918872137326496,0.0,0.0,-0.11091488477123346,0.0,0.0,-0.20161649335519427,0.0,0.03849439019573398,0.02618993818289777,0.02049450095518913,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,247.7504641523,0.8761780080077569,0.7921010738859817,H002_combined_factors,3,per_corridor,logistic,2022,0.6659189099368561,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-05-21,RUB_KZT,KZT,CBR,KZT_RC_F02_09_2016_T02_09_2026.dbf,100,13.6497,0.136497,7.3261683407,1.0,False,-0.053556694240089686,-0.0772366517488946,-0.06955644474134459,-0.13157693824835537,-0.2195801077174646,0.0,-0.057081988004990314,0.0,0.0,-0.08189785636934743,0.0,0.0,-0.12923407276701027,0.0,0.0,-0.2463661905264951,0.0,0.024381713995368547,0.030381813612096648,0.022087156479223484,4,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,304.2335559028,0.8208140718432834,0.7921010738859817,H002_combined_factors,3,per_corridor,logistic,2022,0.6659189099368561,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-09-24,RUB_KZT,KZT,CBR,KZT_RC_F02_09_2016_T02_09_2026.dbf,100,12.0718,0.120718,8.2837687834,1.0,False,-0.03612206767697723,-0.03945829388034405,-0.0464462313780627,-0.046830215793255414,-0.06577307939357824,0.0,-0.034272996795256416,0.0,0.0,-0.04096997738234154,0.0,0.0,-0.050697165648696974,0.0,0.05723268787823055,-0.04115939665326884,0.3207361963190183,0.018103342790587555,0.013790726995348768,0.010648541041096105,2,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,189.1861454673,0.7964012603651353,0.7921010738859817,H002_combined_factors,3,per_corridor,logistic,2022,0.6659189099368561,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-10-01,RUB_KZT,KZT,CBR,KZT_RC_F02_09_2016_T02_09_2026.dbf,100,11.5957,0.115957,8.6238864407,1.0,False,-0.031779431042976425,-0.048495490986074974,-0.03943902317798509,-0.08405346056019836,-0.09451038575667658,0.0,-0.03467468960774944,0.0,0.0,-0.05389263573924086,0.0,0.0,-0.07296733676276068,0.0,0.015536463396477629,-0.07400498811931078,0.11172691774782702,0.01664918559482794,0.016414171110799156,0.013027237907322372,2,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,247.5892280003,0.8041659821504297,0.7921010738859817,H002_combined_factors,3,per_corridor,logistic,2022,0.6659189099368561,26,"{""C"": 0.01, ""class_weight"": ""none""}"
2023-01-21,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,66.9021,6.69021,0.1494721391,1.0,False,-0.0028631386915708434,-0.0010243285496492893,0.013861737240745908,-0.029590047300560918,0.05665649002051665,0.0033473857547141606,-0.0007617272389180973,0.5064669843430976,0.013861737240745908,-0.0034321672167477724,0.3231584525702186,0.028951225551640647,-0.01321141591530861,0.33426262984995175,0.13456463932491292,0.0658641692488191,0.679125299554947,0.005097950632280062,0.008240480721338591,0.0199870274195301,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,True,1,7.996759444,9.0604715541,0.7880970855114464,0.7384206224846319,H002_combined_factors,3,per_corridor,logistic,2023,0.6471283548880545,26,"{""C"": 0.1, ""class_weight"": ""none""}"
2023-03-25,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,70.0489,7.00489,0.1427574166,1.0,False,0.0018435354691075378,-0.005096033530423649,-0.0021168845044340356,0.006679686882491875,-0.00027687270848586465,0.0018435354691075378,-0.004058613741562467,0.1501106323512244,0.01671178199499246,0.0016445531629942778,0.612056134382307,0.020982578163601717,0.007134955112059194,0.6635936203558578,0.06154962917162954,0.017035749404263667,0.747905349415338,0.006567737475709867,0.00632324304969287,0.005723251513993805,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,16.3820641034,0.7744518553604535,0.7384206224846319,H002_combined_factors,3,per_corridor,logistic,2023,0.6471283548880545,26,"{""C"": 0.1, ""class_weight"": ""none""}"
2023-04-01,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,70.8504,7.08504,0.1411424636,1.0,False,0.0030750411987563453,0.009503671808433367,0.011442006940865612,0.009300901029238862,0.02460187536515246,0.00989794172985925,0.005372361710641815,1.0,0.013306636155606455,0.006353699298383031,1.0,0.028345005261439127,0.013404831489321367,1.0,0.07369588739668487,0.02625996357968563,0.895497652149894,0.0018103298400457292,0.0047572571146157795,0.004642574047102711,0,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,True,True,1,0.0,-12.6259924244,0.7635889813913115,0.7384206224846319,H002_combined_factors,3,per_corridor,logistic,2023,0.6471283548880545,26,"{""C"": 0.1, ""class_weight"": ""none""}"
