hypothesis_id,horizon_days,strategy,model,corridor,folds,signals,signals_per_week,signal_hit_rate,random_hit_rate,lift,median_fold_lift,min_fold_lift,folds_lift_ge_1_3,mean_advantage_bps,mean_validation_auc
H002_combined_factors,3,per_corridor,logistic,RUB_KGS,5,115,0.48936170212765956,0.8434782608695652,0.6143304347826086,1.3730041897859815,1.387099970276429,1.2585923129054117,3,20.391501322195655,0.6645534720783741
H002_combined_factors,3,per_corridor,logistic,RUB_UZS,5,125,0.5319148936170213,0.808,0.601488,1.343335195382119,1.4904436261616691,1.2162838949703085,4,3.6037046025136,0.6489453438766652
H002_combined_factors,3,per_corridor,logistic,RUB_KZT,5,134,0.5702127659574469,0.7611940298507462,0.5684477611940298,1.339074725620963,1.3586956521739135,1.1322178890426469,3,17.712299369953733,0.6519241171366607
H002_combined_factors,3,per_corridor,logistic,RUB_TJS,5,152,0.6468085106382979,0.8552631578947368,0.6467499999999999,1.322401481089659,1.3655549118596375,1.1844023323615158,3,11.576043368926973,0.6640521496417903
H002_combined_factors,3,per_corridor,logistic,RUB_AMD,4,132,0.715724244771495,0.7803030303030303,0.646090909090909,1.2077294685990339,1.3079999441134893,0.9747348721147849,2,14.02333668877576,0.6430342224948065
