run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,corridor,frontier_point_id,requested_signals_per_week,frontier_status,threshold,policy_signals_per_week,policy_signals,maximum_achievable_signals_per_week,evaluation_days,evaluation_weeks,candidates,candidate_coverage,candidates_per_week,signals,signal_coverage,signal_active,signals_per_week,signals_per_month,suppressed_by_cooldown,signal_hits,false_pushes,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,matched_random_hit_rate,random_hit_rate,matched_random_mcse,delta_hit_rate,lift,mean_realized_regret_bps,future_regret_bps_mean,median_realized_regret_bps,p90_realized_regret_bps,p95_realized_regret_bps,max_realized_regret_bps,false_push_regret_bps_mean,false_push_regret_bps_p90,cooldown_violations,active_months,inactive_months,active_month_share,moment_advantage_bps_mean,inter_signal_gap_days_median,inter_signal_gap_days_p10,share_gaps_le_7_days,max_signals_in_28_calendar_days,max_signals_in_calendar_month,longest_no_signal_gap_days,artifact_schema_version,evaluation_protocol_version
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_AMD,budget_10,1.1,active,0.35783855543662957,0.9972602739726026,52,0.9972602739726026,365,52.142857142857146,181,0.7327935222672065,3.4712328767123286,44,0.17813765182186234,True,0.8438356164383561,3.669102739726027,137,22,22,0.5,0.35831521095931473,0.6416847890406853,0.5,0.553215909090909,0.553215909090909,0.001328845619834401,-0.05321590909090901,0.9038062568042233,177.92223250167046,177.92223250167046,50.47769101745,505.46094707823005,749.432398863845,990.2745098039,346.17522198540456,752.5254564743301,0,12,0,1.0,-11.673645530977275,7.0,5.0,0.627906976744186,5,5,28.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_AMD,budget_11,1.2,active,0.35783855543662957,0.9972602739726026,52,0.9972602739726026,365,52.142857142857146,181,0.7327935222672065,3.4712328767123286,44,0.17813765182186234,True,0.8438356164383561,3.669102739726027,137,22,22,0.5,0.35831521095931473,0.6416847890406853,0.5,0.5545795454545455,0.5545795454545455,0.0013434867506960098,-0.054579545454545464,0.9015839190213716,177.92223250167046,177.92223250167046,50.47769101745,505.46094707823005,749.432398863845,990.2745098039,346.17522198540456,752.5254564743301,0,12,0,1.0,-11.673645530977275,7.0,5.0,0.627906976744186,5,5,28.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_AMD,budget_12,1.3,active,0.35783855543662957,0.9972602739726026,52,0.9972602739726026,365,52.142857142857146,181,0.7327935222672065,3.4712328767123286,44,0.17813765182186234,True,0.8438356164383561,3.669102739726027,137,22,22,0.5,0.35831521095931473,0.6416847890406853,0.5,0.5514886363636362,0.5514886363636362,0.001372382564903907,-0.05148863636363621,0.9066369949104699,177.92223250167046,177.92223250167046,50.47769101745,505.46094707823005,749.432398863845,990.2745098039,346.17522198540456,752.5254564743301,0,12,0,1.0,-11.673645530977275,7.0,5.0,0.627906976744186,5,5,28.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_AMD,budget_13,1.4,active,0.35783855543662957,0.9972602739726026,52,0.9972602739726026,365,52.142857142857146,181,0.7327935222672065,3.4712328767123286,44,0.17813765182186234,True,0.8438356164383561,3.669102739726027,137,22,22,0.5,0.35831521095931473,0.6416847890406853,0.5,0.5559090909090909,0.5559090909090909,0.001355177883719871,-0.05590909090909091,0.8994276369582993,177.92223250167046,177.92223250167046,50.47769101745,505.46094707823005,749.432398863845,990.2745098039,346.17522198540456,752.5254564743301,0,12,0,1.0,-11.673645530977275,7.0,5.0,0.627906976744186,5,5,28.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_00,0.1,active,0.7478445006238198,0.0958904109589041,5,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_01,0.2,active,0.7065354275358526,0.1917808219178082,10,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_02,0.3,active,0.6792565007376659,0.2876712328767123,15,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_03,0.4,active,0.6532838689916692,0.3835616438356164,20,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_04,0.5,active,0.6262288406994945,0.4986301369863013,26,1.0164383561643835,365,52.142857142857146,4,0.016194331983805668,0.07671232876712328,4,0.016194331983805668,True,0.07671232876712328,0.3335547945205479,0,4,0,1.0,0.5100999795960008,1.0,0.0,0.634875,0.634875,0.005064737700166292,0.36512500000000003,1.5751132112620596,1.519822508575,1.519822508575,0.0,4.25550302401,5.167396529154997,6.0792900343,,,0,4,8,0.3333333333333333,38.284188288850004,126.0,30.0,0.3333333333333333,2,1,155.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_05,0.6,active,0.6070860808047298,0.5945205479452055,31,1.0164383561643835,365,52.142857142857146,7,0.02834008097165992,0.13424657534246576,6,0.024291497975708502,True,0.11506849315068493,0.5003321917808219,1,6,0,1.0,0.6096569663469354,1.0,0.0,0.6038333333333332,0.6038333333333332,0.004218859370397833,0.3961666666666668,1.6560861164780571,1.0132150057166667,1.0132150057166667,0.0,3.03964501715,4.559467525724999,6.0792900343,,,0,6,6,0.5,35.31990663568334,69.0,18.200000000000003,0.2,2,1,126.0,3,temporal_v3
