run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version,hyperparameters,inner_fold_count,mean_inner_pr_auc_gain,worst_inner_year_pr_auc_gain,refit_rows
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.11388253687301172,0.11388253687301172,4114
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.10089591699117857,0.0879092971093454,5318
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.1009520930194175,0.0879092971093454,6556
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",4,0.10935403140239082,0.0879092971093454,7790
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",5,0.1069110239105026,0.0879092971093454,9030
