hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,path
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,2022,0.6371534458287336,31,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",results/experiments/20260904_h3_h002_pooled_hgb/models/H002_combined_factors_pooled_with_corridor_thresholds_hist_gradient_boosting_h3_2022.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,2023,0.6173291046198242,31,"{""learning_rate"": 0.1, ""max_leaf_nodes"": 7}",results/experiments/20260904_h3_h002_pooled_hgb/models/H002_combined_factors_pooled_with_corridor_thresholds_hist_gradient_boosting_h3_2023.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,2024,0.6222035609640209,31,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",results/experiments/20260904_h3_h002_pooled_hgb/models/H002_combined_factors_pooled_with_corridor_thresholds_hist_gradient_boosting_h3_2024.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,2025,0.6467399446344243,31,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",results/experiments/20260904_h3_h002_pooled_hgb/models/H002_combined_factors_pooled_with_corridor_thresholds_hist_gradient_boosting_h3_2025.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,2026,0.6808303344653004,31,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",results/experiments/20260904_h3_h002_pooled_hgb/models/H002_combined_factors_pooled_with_corridor_thresholds_hist_gradient_boosting_h3_2026.joblib
