hypothesis_id,horizon_days,strategy,model,corridor,folds,signals,signals_per_week,signal_hit_rate,random_hit_rate,lift,median_fold_lift,min_fold_lift,folds_lift_ge_1_3,mean_advantage_bps,mean_validation_auc
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,RUB_KZT,4,124,0.6723470178156469,0.7741935483870968,0.5585322580645161,1.3861214588928354,1.3662465986000993,1.1083743842364533,3,11.765537932981452,0.6417757361708925
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,RUB_KGS,5,113,0.4808510638297872,0.8407079646017699,0.6143539823008849,1.3684422805450722,1.7500514721021205,1.0772379618657764,3,7.936405461853098,0.6408512781024607
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,RUB_UZS,5,115,0.48936170212765956,0.8434782608695652,0.620504347826087,1.3593430309145436,1.4285714285714284,1.0997916184301921,3,13.712408914430437,0.6408512781024607
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,RUB_AMD,5,124,0.5276595744680851,0.8387096774193549,0.6297741935483872,1.3317625364954155,1.2054001928640308,0.9819324430479184,2,15.207234180489515,0.6408512781024607
H002_combined_factors,3,pooled_with_corridor_thresholds,hist_gradient_boosting,RUB_TJS,4,120,0.6506584043377227,0.825,0.6444666666666667,1.2801282714389157,1.3699326560800515,1.0390314419949402,2,2.1546870634583337,0.6417757361708925
