date,corridor,currency,source,source_file,nominal,value_rub,rub_per_unit,units_per_rub,days_since_previous,same_rate_as_previous,return_1,return_3,return_5,return_10,return_20,distance_to_min_5,distance_to_mean_5,range_position_5,distance_to_min_10,distance_to_mean_10,range_position_10,distance_to_min_20,distance_to_mean_20,range_position_20,distance_to_min_60,distance_to_mean_60,range_position_60,volatility_5,volatility_10,volatility_20,down_streak,month_sin,month_cos,weekday_sin,weekday_cos,eligible_for_signal,has_full_window,message_hit,future_regret_bps,moment_advantage_bps,score,threshold,hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters
2022-06-24,RUB_AMD,AMD,CBR,AMD_RC_F02_09_2016_T02_09_2026.dbf,100,12.9881,0.129881,7.6993555639,1.0,False,0.00587037166112947,-0.026503369135867372,-0.023583274444060165,-0.07101116523256723,0.03977168109003859,0.00587037166112947,-0.011489406395891355,0.17652538425710412,0.00587037166112947,-0.025834537154960646,0.09707991803278788,0.00587037166112947,-0.050450115201856494,0.039815106628848025,0.03977168109003859,-0.13741837399390888,0.07108109654896125,0.010681069206700864,0.010043641561655572,0.03383260316634918,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,True,True,1,0.0,65.4532500981,0.7399233034760476,0.7397164825758301,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-05-13,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,79.5795,0.795795,1.2566050302,1.0,False,-0.04445394366349387,-0.014834521366018816,-0.08008341492567672,-0.12452158071163044,-0.014805250113276935,0.0,-0.030626452150919192,0.0,0.0,-0.05900461265640833,0.0,0.0,-0.11472158942625177,0.0,0.0,-0.17139983565334038,0.0,0.03042696760451385,0.023217416762557598,0.04069107582827289,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,True,True,0,348.0921594129,10.4888195173,0.7292678232045575,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-06-18,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,71.3325,0.713325,1.401885536,1.0,False,-0.002797325974450815,-0.006700671320374885,-0.028657216389558426,-0.07901973847297972,-0.08541276146174981,0.0008404351742465899,-0.005477558989579467,0.04269726994083778,0.0008404351742465899,-0.03513484779254761,0.008977952307438891,0.007277903218290582,-0.046174092733821004,0.045244261071851755,0.007277903218290582,-0.1590909966121974,0.01621677747397101,0.0063021700048939665,0.010421298462900705,0.03541653411994827,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,True,True,0,94.6272736831,-1.0735590224,0.7063131851361323,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-06-24,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,67.1131,0.671131,1.4900220672,1.0,False,0.0014279873585067993,-0.05016311078087954,-0.0617830192108213,-0.1140161426168782,-0.05230375149504851,0.0014279873585067993,-0.027152935337287354,0.02217793330397875,0.0014279873585067993,-0.04893527050030133,0.014907470870459013,0.0014279873585067993,-0.09299849752295697,0.006299699826215086,0.0014279873585067993,-0.1881304697500531,0.00291696257936298,0.01291497865604979,0.011925359688390843,0.03392088864191356,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,True,True,1,6.0792900343,105.8115589245,0.7141051321715134,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-10-29,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,73.9168,0.739168,1.3528724187,1.0,False,-0.0009596176666963885,-0.0038475896299710044,-0.0021343262022627263,-0.02027789154462678,0.07171306076348372,0.0,-0.0021674638513035083,0.0,0.0,-0.006222804221315825,0.0,0.029484761795993908,-0.01100736779227196,0.38255118451724845,0.07171306076348372,-0.0023411310974702504,0.5914265215831643,0.0022783654209698745,0.004778712042512559,0.012466597624491734,2,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,True,1,16.3426988181,11.1834646115,0.7312891657196139,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-03,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,73.7825,0.737825,1.3553349371,1.0,False,0.002892495144060536,-0.0018169076583403054,-0.006435462238285949,-0.014573875740079623,-0.002274488273944719,0.002892495144060536,-0.0003801624049460939,0.5089691461372668,0.002892495144060536,-0.003322371331562435,0.19259661507827971,0.002892495144060536,-0.01422076645011805,0.05653560042507724,0.06976585709583927,-0.004615246732517675,0.5753676910199682,0.0025761216641371734,0.0032022186640870164,0.00740595651992404,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,True,True,1,0.0,20.7129946024,0.7040162997446232,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-18,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,71.5091,0.715091,1.3984234174,1.0,False,0.0003441305457827504,-0.000954211804284566,-0.016661005738393575,-0.0308121844610848,-0.04493700725354821,0.0010751438774896371,0.0001865844911643766,0.5292901447277749,0.0010751438774896371,-0.010143971810273045,0.028140114319214107,0.0010751438774896371,-0.022233963037079918,0.02368688893686554,0.036804034176831646,-0.03074396137710289,0.30352744230539336,0.008136475938797877,0.007900786096784441,0.005926923889420183,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,True,1,1.7480292718,-0.547412845,0.7273634024918578,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-23,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,71.8413,0.718413,1.3919569941,1.0,False,-0.0015565651610142117,0.004645562592732855,0.0051178375807094945,-0.010365899016169466,-0.029427380622673804,0.004991291818506216,0.0025725344753670942,0.7610921501706477,0.005725701118401538,0.0005019130910466352,0.31744799751629343,0.005725701118401538,-0.012644016300149774,0.1446200629397803,0.041620572213998175,-0.02440184754630903,0.3432500298935786,0.0030876635524214532,0.006306506936442625,0.006065396982649524,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,True,True,1,44.8627739197,-26.0435565175,0.7206820929971884,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-11-29,RUB_KGS,KGS,CBR,KGS_RC_F02_09_2016_T02_09_2026.dbf,100,71.9518,0.719518,1.3898192957,3.0,False,0.004688896336014325,0.004072006698297548,-2.0846854834943862e-05,0.005230701310748875,-0.02658394302783673,0.006051538751939978,0.0032653063500993618,1.0,0.006663821869032027,0.0042021914367631474,0.9968606111343685,0.007272620369216609,-0.004544393649885459,0.1903488201670802,0.04322270181395882,-0.020262604810782903,0.35646299174937224,0.003020279030524024,0.0029196564672727358,0.006156581401317849,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,True,True,1,0.0,-0.8260179778,0.7256850627200887,0.7036750730614415,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
2022-06-22,RUB_TJS,TJS,CBR,TJS_RC_F02_09_2016_T02_09_2026.dbf,10,51.5963,5.15963,0.193812347,1.0,False,-0.00899840199136459,-0.00029257102113089406,0.007523774189138965,-0.03746686391305243,0.0725454409392512,0.004172675591988639,-0.0026655481287041205,0.3139551910967941,0.009100154505094604,-0.006722430239385457,0.198880150453068,0.06871546103051429,-0.021949612197011414,0.3327682709089812,0.0908723799214346,-0.11739079500880634,0.11330229762645375,0.0063846378358842545,0.011026049627689846,0.03251148821369992,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,True,True,0,260.328744503,-64.8044885782,0.7111633907931649,0.710573434287067,H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}"
