hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,corridor,threshold,test_rows,signals,signals_per_week,signal_hit_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7397164825758301,247,1,0.01977401129943503,1.0,0.496,0.0,1.0,2.0161290322580645,65.4532500981
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.7036750730614415,247,8,0.15819209039548024,0.75,0.4575,0.25,0.75,1.639344262295082,14.963286411624999
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.757222061597451,247,0,0.0,,,,,,
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.710573434287067,246,2,0.03954802259887006,0.5,0.654,0.0,1.0,0.764525993883792,-36.97168651805
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2022,0.538025548020817,25,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7241337236171385,247,2,0.03954802259887006,0.5,0.651,0.0,1.0,0.7680491551459293,-61.83260825015
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2023,0.5501728690822965,25,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_AMD,0.2752136399192251,247,43,0.8502824858757062,0.627906976744186,0.6892558139534883,0.5813953488372093,0.7906976744186046,0.9109926445779067,2.4982786148790694
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2023,0.5501728690822965,25,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KGS,0.4796807640812844,247,18,0.3559322033898305,0.5555555555555556,0.715,0.5555555555555556,0.8333333333333334,0.7770007770007771,-6.651230845222222
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2023,0.5501728690822965,25,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KZT,0.003744476586025474,247,51,1.0084745762711864,0.49019607843137253,0.5568627450980391,0.45098039215686275,0.6573529411764701,0.8802816901408452,-13.84715403345294
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2023,0.5501728690822965,25,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_TJS,0.28145079187003913,247,48,0.9491525423728814,0.6041666666666666,0.6802916666666666,0.5833333333333334,0.7708333333333334,0.8880994671403197,-0.3097415281666655
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2023,0.5501728690822965,25,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_UZS,0.4614450731940846,247,18,0.3559322033898305,0.5,0.7486666666666665,0.6111111111111112,0.8888888888888888,0.6678539626001783,-16.24071218548889
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2024,0.5045072987883747,25,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.5396996371833422,248,54,1.0677966101694916,0.7037037037037037,0.7234444444444446,0.6481481481481481,0.7962962962962963,0.9727128449290943,-3.5448333446259266
H003_add_volatility,3,pooled_with_corridor_thresholds,logistic,2024,0.5045072987883747,25,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.5691998771680901,248,54,1.0677966101694916,0.6666666666666666,0.7016296296296296,0.6199074074074075,0.7777777777777778,0.9501689189189189,-3.1722134103185193
