date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-03,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-06,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-07,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-08,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-09,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-10,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-13,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-14,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-15,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-16,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-17,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-20,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-21,RUB_TJS,20,0.0000000000,False,,,,,,,
2016-09-22,RUB_TJS,20,0.0000000000,True,7.8927200000,8.1286300000,7.8927200000,0,0,357.9875295635,-70.2824461195
2016-09-23,RUB_TJS,20,0.0000000000,True,7.8927200000,8.1202239024,7.8927200000,0,0,232.1811114150,49.1290670286
2016-09-24,RUB_TJS,20,0.0000000000,True,7.8927200000,8.1129214634,7.8927200000,0,0,255.2395533030,16.6049473983
2016-09-27,RUB_TJS,20,0.0000000000,True,7.8927200000,8.0913707317,7.8927200000,0,0,323.3629253832,-80.4551792907
2016-09-28,RUB_TJS,20,0.0000000000,True,7.8927200000,8.0854051220,7.8927200000,0,0,210.3248580738,28.5886997653
2016-09-29,RUB_TJS,20,0.0000000000,True,7.8927200000,8.0821685366,7.8927200000,0,0,268.4561275885,-34.9924197777
2016-09-30,RUB_TJS,20,0.0000000000,True,7.8927200000,8.0784841463,7.8927200000,0,0,165.0432327290,65.9952354621
2016-10-01,RUB_TJS,20,0.0000000000,True,7.8927200000,8.0735826829,7.8927200000,0,0,220.6230376742,3.4714240714
2016-10-04,RUB_TJS,20,0.0000000000,True,7.8927200000,8.0545278049,7.8927200000,0,0,62.7630603193,138.9998366015
2016-10-05,RUB_TJS,20,0.0000000000,True,7.8927200000,8.0475548780,7.8927200000,0,0,44.3874867399,148.6723357117
2016-10-06,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0383597561,7.8841200000,0,0,40.4364253745,152.0580812582
2016-10-07,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0290663415,7.8841200000,0,0,54.8087244893,126.4111381659
2016-10-08,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0229987805,7.8841200000,0,0,34.6078493332,138.9739466981
2016-10-11,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0024180488,7.8841200000,0,0,60.8768331440,87.4836185185
2016-10-12,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9981729268,7.8841200000,0,0,10.8961169280,131.8462701344
2016-10-13,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9946429268,7.8841200000,0,0,99.0581439156,39.5801627651
2016-10-14,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9940987805,7.8841200000,0,0,211.2057887594,-75.2195102454
2016-10-15,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9930480488,7.8841200000,0,0,175.1106591698,-39.5242853874
2016-10-18,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9885051220,7.8841200000,0,0,162.1768659948,-32.0271160351
2016-10-19,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9897334146,7.8841200000,0,0,146.4142567367,-14.4392619467
2016-10-20,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9890700000,7.8841200000,0,0,110.8560677328,20.7408371688
2016-10-21,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9917251220,7.8841200000,0,0,78.4375412920,56.6525015067
2016-10-22,RUB_TJS,20,0.0000000000,True,7.8841200000,7.9911629268,7.8841200000,0,0,51.7216795729,82.6574647946
2016-10-25,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0104782927,7.8841200000,0,0,42.7005543115,115.5340409167
2016-10-26,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0205748780,7.9110200000,1,1,0.0000000000,170.1310443747
2016-10-27,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0304170732,7.9827000000,0,1,0.0000000000,148.6810362187
2016-10-28,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0372270732,7.9827000000,0,0,53.2680410444,14.6531547056
2016-10-29,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0457017073,7.9827000000,0,1,0.0000000000,78.3048012578
2016-11-01,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0704334146,8.0410300000,0,1,0.0000000000,46.7427369709
2016-11-02,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0770031707,8.0477300000,0,1,0.0000000000,44.5377697288
2016-11-03,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0796012195,8.0477300000,0,0,12.7698863989,26.7107483722
2016-11-04,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0811512195,8.0477300000,0,0,10.7244329642,30.6654569863
2016-11-08,RUB_TJS,20,0.0000000000,True,7.8841200000,8.0980595122,8.0477300000,0,0,80.0231736855,-18.0172642383
2016-11-09,RUB_TJS,20,0.0000000000,True,7.8841200000,8.1040882927,8.0477300000,0,0,43.9427210590,25.7133090489
2016-11-10,RUB_TJS,20,0.0000000000,True,7.8841200000,8.1111665854,8.0477300000,0,0,106.0974695200,-28.1875786837
2016-11-11,RUB_TJS,20,0.0000000000,True,7.8841200000,8.1187653659,8.0695200000,0,1,0.0000000000,87.4952811821
2016-11-12,RUB_TJS,20,0.0000000000,True,7.8841200000,8.1230765854,8.0695200000,0,0,268.3302741672,-207.9795910561
2016-11-15,RUB_TJS,20,0.0000000000,True,7.8841200000,8.1379326829,8.0695200000,0,0,326.4855482044,-250.6008897088
2016-11-16,RUB_TJS,20,0.0000000000,True,7.9110200000,8.1432451220,8.0695200000,0,0,300.6613251022,-216.6395281081
2016-11-17,RUB_TJS,20,0.0000000000,True,7.9827000000,8.1476214634,8.0695200000,0,0,167.2519550908,-72.6083518374
2016-11-18,RUB_TJS,20,0.0000000000,True,7.9827000000,8.1498234146,8.0695200000,0,0,229.3751271347,-133.9128221722
2016-11-19,RUB_TJS,20,0.0000000000,True,7.9827000000,8.1510802439,8.0342300000,0,0,269.1707230814,-129.2954466697
2016-11-22,RUB_TJS,20,0.0000000000,True,8.0282600000,8.1531941463,8.0282600000,0,0,163.9533060200,-10.8986165410
2016-11-23,RUB_TJS,20,0.0000000000,True,7.8296800000,8.1480392683,7.8296800000,0,0,297.2171826825,96.3658442323
2016-11-24,RUB_TJS,20,0.0000000000,True,7.7695900000,8.1410043902,7.7695900000,0,0,428.9226857589,28.5276719317
2016-11-25,RUB_TJS,20,0.0000000000,True,7.7069600000,8.1324821951,7.7069600000,0,0,597.0369593146,-78.4850225880
2016-11-26,RUB_TJS,20,0.0000000000,True,7.7069600000,8.1268053659,7.7069600000,0,0,595.5109103378,-83.8886020733
2016-11-29,RUB_TJS,20,0.0000000000,True,7.7069600000,8.1089802439,7.7069600000,0,0,656.4748528511,-171.9941989037
2016-11-30,RUB_TJS,20,0.0000000000,True,7.7069600000,8.1033334146,7.7069600000,0,0,672.6001517662,-196.6802761417
2016-12-01,RUB_TJS,20,0.0000000000,True,7.7069600000,8.0960948780,7.7069600000,0,0,667.2802131267,-199.9792793810
2016-12-02,RUB_TJS,20,0.0000000000,True,7.7069600000,8.0887148780,7.7069600000,0,0,487.4306795838,-16.2635500813
2016-12-03,RUB_TJS,20,0.0000000000,True,7.7069600000,8.0748575610,7.7069600000,0,0,515.3862720364,-63.0258040344
2016-12-06,RUB_TJS,20,0.0000000000,True,7.7069600000,8.0334029268,7.7069600000,0,0,487.5011262749,-85.3026716012
2016-12-07,RUB_TJS,20,0.0000000000,True,7.7069600000,8.0187697561,7.7069600000,0,0,474.0033001873,-89.3905749669
2016-12-08,RUB_TJS,20,0.0000000000,True,7.7069600000,8.0068553659,7.7069600000,0,0,503.6761942549,-135.9767713685
2016-12-09,RUB_TJS,20,0.0000000000,True,7.6988500000,7.9931941463,7.6988500000,0,0,417.4388833777,-51.3384923564
