date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_KZT,5,0.0100000000,False,,,,,,,
2016-09-03,RUB_KZT,5,0.0100000000,False,,,,,,,
2016-09-06,RUB_KZT,5,0.0100000000,False,,,,,,,
2016-09-07,RUB_KZT,5,0.0100000000,True,0.1896560000,0.1909657273,0.1896560000,1,1,63.1349516140,5.4840873398
2016-09-08,RUB_KZT,5,0.0100000000,True,0.1896560000,0.1910812727,0.1896560000,1,1,68.1825322846,6.4513243770
2016-09-09,RUB_KZT,5,0.0100000000,True,0.1896560000,0.1910373636,0.1900270000,1,1,0.0000000000,72.3085583924
2016-09-10,RUB_KZT,5,0.0100000000,True,0.1896560000,0.1909747273,0.1900270000,1,1,0.0000000000,49.6257953218
2016-09-13,RUB_KZT,5,0.0100000000,True,0.1896560000,0.1910729091,0.1913300000,0,1,63.6181870115,-77.5667736542
2016-09-14,RUB_KZT,5,0.0100000000,True,0.1896560000,0.1911067273,0.1913300000,0,1,37.3346107984,-49.2014457414
2016-09-15,RUB_KZT,5,0.0100000000,True,0.1900270000,0.1912510000,0.1912430000,1,1,31.1716473538,-30.8495118980
2016-09-16,RUB_KZT,5,0.0100000000,True,0.1900270000,0.1913111818,0.1906890000,0,1,68.4881564967,-36.2142021827
2016-09-17,RUB_KZT,5,0.0100000000,True,0.1900270000,0.1913250909,0.1901800000,1,1,60.1055767522,-0.2565837489
2016-09-20,RUB_KZT,5,0.0100000000,True,0.1888040000,0.1906499091,0.1888040000,0,0,127.5340796787,-31.1089007028
2016-09-21,RUB_KZT,5,0.0100000000,True,0.1888040000,0.1904097273,0.1888040000,1,1,98.8520575387,-14.6669359424
2016-09-22,RUB_KZT,5,0.0100000000,True,0.1888040000,0.1901973636,0.1888040000,1,1,72.3525081502,0.9129272894
2016-09-23,RUB_KZT,5,0.0100000000,True,0.1888040000,0.1899878182,0.1890250000,1,1,0.0000000000,62.3102151047
2016-09-24,RUB_KZT,5,0.0100000000,True,0.1888040000,0.1898289091,0.1890250000,1,1,9.1966659443,33.1829906164
2016-09-27,RUB_KZT,5,0.0100000000,True,0.1885850000,0.1892120909,0.1885850000,1,1,57.0997743425,-24.0951351850
2016-09-28,RUB_KZT,5,0.0100000000,True,0.1885850000,0.1890999091,0.1885850000,1,1,23.2773442666,3.9613499165
2016-09-29,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1889170909,0.1867930000,0,0,147.1131225538,-35.1958146142
2016-09-30,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1887155455,0.1867930000,1,1,95.0234642204,6.9175782117
2016-10-01,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1885962727,0.1867930000,0,0,113.9479004583,-18.5437001310
2016-10-04,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1881991818,0.1869820000,1,1,0.0000000000,74.7177434353
2016-10-05,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1880587273,0.1874500000,1,1,0.0000000000,57.2548420561
2016-10-06,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1879800000,0.1874500000,1,1,23.2586607908,4.9473348229
2016-10-07,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1879184545,0.1877190000,1,1,0.0000000000,24.9286078149
2016-10-08,RUB_KZT,5,0.0100000000,True,0.1867930000,0.1879350000,0.1877190000,1,1,16.9115652770,-5.4274084125
