date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_TJS,1,0.0050000000,False,,,,,,,
2016-09-03,RUB_TJS,1,0.0050000000,True,8.3076500000,8.3383033333,8.3536300000,0,1,0.0000000000,-18.3810375492
2016-09-06,RUB_TJS,1,0.0050000000,True,8.2502400000,8.2875166667,8.2586800000,1,1,0.0000000000,44.9792961703
2016-09-07,RUB_TJS,1,0.0050000000,True,8.1339700000,8.2142966667,8.1339700000,0,0,151.0047610514,-54.0318120156
2016-09-08,RUB_TJS,1,0.0050000000,True,8.1235600000,8.1720700000,8.1235600000,1,1,12.7981785032,46.6222144451
2016-09-09,RUB_TJS,1,0.0050000000,True,8.1235600000,8.1349800000,8.1474100000,1,1,0.0000000000,14.0381414582
2016-09-10,RUB_TJS,1,0.0050000000,True,8.1235600000,8.1394600000,8.1474100000,1,1,0.0000000000,-9.7672327157
2016-09-13,RUB_TJS,1,0.0050000000,True,8.1474100000,8.2043300000,8.2038200000,0,0,70.1303354249,-69.9996221507
2016-09-14,RUB_TJS,1,0.0050000000,True,8.2038200000,8.2422333333,8.2611200000,1,1,0.0000000000,46.6054912301
2016-09-15,RUB_TJS,1,0.0050000000,True,8.2038200000,8.2523300000,8.2920500000,0,1,0.0000000000,-10.6515372022
2016-09-16,RUB_TJS,1,0.0050000000,True,8.2611200000,8.2757966667,8.2742200000,1,1,21.5025235014,-19.6395996518
2016-09-17,RUB_TJS,1,0.0050000000,True,8.2742200000,8.2801633333,8.2742200000,1,1,0.0000000000,7.1777972174
2016-09-20,RUB_TJS,1,0.0050000000,True,8.2067600000,8.2414833333,8.2067600000,1,1,44.5322176219,-2.4105692948
2016-09-21,RUB_TJS,1,0.0050000000,True,8.1857600000,8.2119966667,8.1857600000,1,1,25.5886610550,6.3768494792
2016-09-22,RUB_TJS,1,0.0050000000,True,8.0803300000,8.1576166667,8.0803300000,0,0,128.7968374348,-34.4994555191
2016-09-23,RUB_TJS,1,0.0050000000,True,8.0803300000,8.1218466667,8.0994500000,1,1,0.0000000000,51.1172746428
2016-09-24,RUB_TJS,1,0.0050000000,True,8.0803300000,8.0930766667,8.0994500000,1,1,0.0000000000,-7.8750438132
2016-09-27,RUB_TJS,1,0.0050000000,True,8.0622900000,8.1060700000,8.0622900000,0,0,115.4666172989,-62.1756288806
2016-09-28,RUB_TJS,1,0.0050000000,True,8.0622900000,8.1097366667,8.1104500000,1,1,0.0000000000,58.5058043397
2016-09-29,RUB_TJS,1,0.0050000000,True,8.0251700000,8.0659700000,8.0251700000,0,0,105.1482963337,-55.1452584128
2016-09-30,RUB_TJS,1,0.0050000000,True,8.0251700000,8.0688000000,8.0707800000,1,1,0.0000000000,54.0724767004
2016-10-01,RUB_TJS,1,0.0050000000,True,8.0251700000,8.0555766667,8.0707800000,0,1,0.0000000000,-18.8730539879
2016-10-04,RUB_TJS,1,0.0050000000,True,7.9279100000,7.9804200000,7.9279100000,1,1,18.4575017910,47.4285814531
2016-10-05,RUB_TJS,1,0.0050000000,True,7.9161300000,7.9288700000,7.9161300000,1,1,14.8588972377,1.2107652162
2016-10-06,RUB_TJS,1,0.0050000000,True,7.9161300000,7.9238700000,7.9275700000,1,1,0.0000000000,9.7679542951
2016-10-07,RUB_TJS,1,0.0050000000,True,7.9115000000,7.9184000000,7.9115000000,1,1,20.2710288272,-11.5806223479
2016-10-08,RUB_TJS,1,0.0050000000,True,7.9115000000,7.9168566667,7.9115000000,1,1,0.0000000000,6.7661534018
2016-10-11,RUB_TJS,1,0.0050000000,True,7.8927200000,7.9122100000,7.8927200000,0,0,50.0352351933,-25.5301616110
2016-10-12,RUB_TJS,1,0.0050000000,True,7.8927200000,7.9293766667,7.9630000000,1,1,0.0000000000,46.2289385504
2016-10-13,RUB_TJS,1,0.0050000000,True,7.8927200000,7.9699833333,8.0542300000,0,1,0.0000000000,8.7620425806
2016-10-14,RUB_TJS,1,0.0050000000,True,7.9630000000,8.0139566667,8.0246400000,0,1,36.7384591699,-50.2539943856
2016-10-15,RUB_TJS,1,0.0050000000,True,8.0246400000,8.0345033333,8.0246400000,1,1,0.0000000000,12.2762203513
2016-10-18,RUB_TJS,1,0.0050000000,True,8.0012700000,8.0133333333,8.0012700000,1,1,15.9968255909,-0.9442595674
2016-10-19,RUB_TJS,1,0.0050000000,True,7.9725000000,7.9959533333,7.9725000000,1,1,35.9567918593,-6.6491967187
2016-10-20,RUB_TJS,1,0.0050000000,True,7.9464500000,7.9734066667,7.9464500000,1,1,32.6748196927,1.1371132874
2016-10-21,RUB_TJS,1,0.0050000000,True,7.9251100000,7.9480200000,7.9251100000,1,1,26.8547590433,1.9753347375
2016-10-22,RUB_TJS,1,0.0050000000,True,7.9251100000,7.9322233333,7.9251100000,1,1,0.0000000000,8.9676412708
2016-10-25,RUB_TJS,1,0.0050000000,True,7.8841200000,7.9090533333,7.8841200000,1,1,42.7005543115,-11.2234249695
2016-10-26,RUB_TJS,1,0.0050000000,True,7.8841200000,7.9043566667,7.9110200000,1,1,0.0000000000,25.6019148933
2016-10-27,RUB_TJS,1,0.0050000000,True,7.8841200000,7.9401966667,8.0254500000,1,1,0.0000000000,36.7455214166
2016-10-28,RUB_TJS,1,0.0050000000,True,7.9110200000,7.9730566667,7.9827000000,0,0,53.2680410444,-65.7129825157
2016-10-29,RUB_TJS,1,0.0050000000,True,7.9827000000,7.9969500000,7.9827000000,1,1,0.0000000000,17.8192936057
2016-11-01,RUB_TJS,1,0.0050000000,True,7.9827000000,8.0188133333,8.0410300000,0,1,0.0000000000,-17.3300787648
2016-11-02,RUB_TJS,1,0.0050000000,True,8.0327100000,8.0439200000,8.0580200000,1,1,0.0000000000,3.5927756616
2016-11-03,RUB_TJS,1,0.0050000000,True,8.0410300000,8.0518066667,8.0563700000,1,1,2.0476494226,-7.7166946383
2016-11-04,RUB_TJS,1,0.0050000000,True,8.0563700000,8.0569200000,8.0563700000,1,1,0.0000000000,0.6826429951
2016-11-08,RUB_TJS,1,0.0050000000,True,8.0563700000,8.0840900000,8.0832500000,0,1,36.2396997282,-35.3286517097
2016-11-09,RUB_TJS,1,0.0050000000,True,8.0832500000,8.1099766667,8.1340300000,1,1,0.0000000000,32.9552941583
2016-11-10,RUB_TJS,1,0.0050000000,True,8.0477300000,8.0883366667,8.0477300000,0,0,106.0974695200,-56.4928677136
2016-11-11,RUB_TJS,1,0.0050000000,True,8.0477300000,8.1579266667,8.2920200000,1,1,0.0000000000,135.0792562489
2016-11-12,RUB_TJS,1,0.0050000000,True,8.0477300000,8.2105900000,8.2920200000,0,1,0.0000000000,-99.1767948467
2016-11-15,RUB_TJS,1,0.0050000000,True,8.2920200000,8.3178500000,8.3196600000,0,1,26.6247256311,-28.8776546824
2016-11-16,RUB_TJS,1,0.0050000000,True,8.2067800000,8.2894366667,8.2067800000,0,0,135.6786214821,-36.4600569962
2016-11-17,RUB_TJS,1,0.0050000000,True,8.2067800000,8.2618000000,8.2589600000,1,1,0.0000000000,66.5956571207
2016-11-18,RUB_TJS,1,0.0050000000,True,8.2067800000,8.2407366667,8.2564700000,0,1,3.0149074460,-22.1137187978
2016-11-19,RUB_TJS,1,0.0050000000,True,8.2564700000,8.2573000000,8.2564700000,1,1,0.0000000000,1.0051711819
2016-11-22,RUB_TJS,1,0.0050000000,True,8.0695200000,8.1626900000,8.0695200000,0,0,113.4024660381,0.7473026662
2016-11-23,RUB_TJS,1,0.0050000000,True,8.0695200000,8.1164600000,8.1177800000,1,1,0.0000000000,57.8330947236
2016-11-24,RUB_TJS,1,0.0050000000,True,8.0695200000,8.1278700000,8.1963100000,0,1,0.0000000000,12.4140765047
2016-11-25,RUB_TJS,1,0.0050000000,True,8.1177800000,8.1696900000,8.1949800000,0,1,1.6226814262,-32.5838556910
2016-11-26,RUB_TJS,1,0.0050000000,True,8.1949800000,8.1954233333,8.1949800000,1,1,0.0000000000,0.5409523283
2016-11-29,RUB_TJS,1,0.0050000000,True,8.1949800000,8.2353800000,8.2627100000,0,1,0.0000000000,-15.8705487786
2016-11-30,RUB_TJS,1,0.0050000000,True,8.2484500000,8.2563866667,8.2580000000,1,1,5.7003089785,-7.6587175342
2016-12-01,RUB_TJS,1,0.0050000000,True,8.1018700000,8.2075266667,8.1018700000,0,0,189.0651489465,-61.4963988339
2016-12-02,RUB_TJS,1,0.0050000000,True,8.1018700000,8.1618733333,8.1257500000,1,1,0.0000000000,73.5166191422
2016-12-03,RUB_TJS,1,0.0050000000,True,8.1018700000,8.1177900000,8.1257500000,1,1,0.0000000000,-9.8056244372
2016-12-06,RUB_TJS,1,0.0050000000,True,8.0904500000,8.1060433333,8.0904500000,1,1,14.1694633254,5.0744033361
2016-12-07,RUB_TJS,1,0.0050000000,True,8.0904500000,8.1027033333,8.1157300000,1,1,0.0000000000,15.1225249515
2016-12-08,RUB_TJS,1,0.0050000000,True,8.0342300000,8.0801366667,8.0342300000,0,0,100.4222663889,-44.0504100384
2016-12-09,RUB_TJS,1,0.0050000000,True,8.0282600000,8.0594066667,8.0282600000,1,1,7.4307058673,31.2388587745
2016-12-10,RUB_TJS,1,0.0050000000,True,8.0282600000,8.0302500000,8.0282600000,1,1,0.0000000000,2.4781295726
2016-12-13,RUB_TJS,1,0.0050000000,True,7.7695900000,7.8758433333,7.7695900000,0,0,76.7464315272,58.6138288683
2016-12-14,RUB_TJS,1,0.0050000000,True,7.7069600000,7.7687433333,7.7069600000,0,0,80.6091441119,-1.0898373525
2016-12-15,RUB_TJS,1,0.0050000000,True,7.7069600000,7.7667233333,7.8236200000,1,1,0.0000000000,76.9479364314
2016-12-16,RUB_TJS,1,0.0050000000,True,7.7069600000,7.7873666667,7.8315200000,0,1,0.0000000000,-46.5540340980
