date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_KGS,3,0.0100000000,False,,,,,,,
2016-09-03,RUB_KGS,3,0.0100000000,False,,,,,,,
2016-09-06,RUB_KGS,3,0.0100000000,True,0.9256720000,0.9431954286,0.9256720000,0,0,130.7446678075,55.7724137764
2016-09-07,RUB_KGS,3,0.0100000000,True,0.9256720000,0.9393180000,0.9256720000,0,0,137.2536902512,8.1335607324
2016-09-08,RUB_KGS,3,0.0100000000,True,0.9256720000,0.9354405714,0.9256720000,1,1,70.9971457410,33.6693909241
2016-09-09,RUB_KGS,3,0.0100000000,True,0.9256720000,0.9315631429,0.9288300000,1,1,0.0000000000,63.2393295325
2016-09-10,RUB_KGS,3,0.0100000000,True,0.9256720000,0.9318218571,0.9288300000,1,1,0.0000000000,32.1076085512
2016-09-13,RUB_KGS,3,0.0100000000,True,0.9288300000,0.9369254286,0.9406420000,0,1,0.0000000000,-30.1045455973
2016-09-14,RUB_KGS,3,0.0100000000,True,0.9288300000,0.9396777143,0.9422990000,0,1,0.0000000000,-10.2618770204
2016-09-15,RUB_KGS,3,0.0100000000,True,0.9288300000,0.9424300000,0.9480960000,0,1,0.0000000000,1.3900236622
2016-09-16,RUB_KGS,3,0.0100000000,True,0.9397460000,0.9451822857,0.9480960000,0,1,12.6935503070,-43.5758725906
2016-09-17,RUB_KGS,3,0.0100000000,True,0.9406420000,0.9459201429,0.9449110000,1,1,33.5936445254,-23.0025458205
2016-09-20,RUB_KGS,3,0.0100000000,True,0.9276510000,0.9424840000,0.9276510000,0,0,182.6627057998,-25.7511002839
2016-09-21,RUB_KGS,3,0.0100000000,True,0.9276510000,0.9397851429,0.9276510000,0,0,172.1162372589,-43.7531618169
2016-09-22,RUB_KGS,3,0.0100000000,True,0.9276510000,0.9370862857,0.9276510000,1,1,95.9812777788,4.7518112374
2016-09-23,RUB_KGS,3,0.0100000000,True,0.9276510000,0.9343874286,0.9292040000,1,1,0.0000000000,72.0945976524
2016-09-24,RUB_KGS,3,0.0100000000,True,0.9276510000,0.9324678571,0.9292040000,1,1,0.0000000000,35.0023555006
2016-09-27,RUB_KGS,3,0.0100000000,True,0.9267430000,0.9301211429,0.9267430000,1,1,50.7904675815,-14.5449563559
2016-09-28,RUB_KGS,3,0.0100000000,True,0.9267430000,0.9306908571,0.9267430000,1,1,43.0192093018,-0.6032385159
