date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_UZS,1,0.0100000000,False,,,,,,,
2016-09-03,RUB_UZS,1,0.0100000000,True,0.0218249000,0.0219613667,0.0220296000,1,1,0.0000000000,-31.0697118121
2016-09-06,RUB_UZS,1,0.0100000000,True,0.0216259000,0.0217841667,0.0216970000,1,1,0.0000000000,72.6521556176
2016-09-07,RUB_UZS,1,0.0100000000,True,0.0215680000,0.0216303000,0.0215680000,1,1,59.4552242245,-30.8363730508
2016-09-08,RUB_UZS,1,0.0100000000,True,0.0214531000,0.0215727000,0.0214531000,1,1,53.2733679525,2.1786795348
2016-09-09,RUB_UZS,1,0.0100000000,True,0.0214531000,0.0215173000,0.0215308000,1,1,0.0000000000,29.8364571763
2016-09-10,RUB_UZS,1,0.0100000000,True,0.0214531000,0.0215049000,0.0215308000,1,1,0.0000000000,-12.0437667694
2016-09-13,RUB_UZS,1,0.0100000000,True,0.0215308000,0.0217153000,0.0217849000,0,1,20.7510696192,-52.9120021367
2016-09-14,RUB_UZS,1,0.0100000000,True,0.0217849000,0.0218232333,0.0218546000,1,1,0.0000000000,17.5653775716
2016-09-15,RUB_UZS,1,0.0100000000,True,0.0217849000,0.0218635667,0.0219512000,1,1,0.0000000000,4.1011911750
2016-09-16,RUB_UZS,1,0.0100000000,True,0.0218546000,0.0218964333,0.0218835000,1,1,30.8411385255,-25.0116837902
2016-09-17,RUB_UZS,1,0.0100000000,True,0.0218835000,0.0219060667,0.0218835000,1,1,0.0000000000,10.3015602984
2016-09-20,RUB_UZS,1,0.0100000000,True,0.0215479000,0.0217630333,0.0215479000,0,0,141.7349492399,-43.4988382441
2016-09-21,RUB_UZS,1,0.0100000000,True,0.0215479000,0.0216527333,0.0215526000,1,1,0.0000000000,48.4157504364
2016-09-22,RUB_UZS,1,0.0100000000,True,0.0213716000,0.0214907000,0.0213716000,1,1,83.9805870289,-28.8031567143
2016-09-23,RUB_UZS,1,0.0100000000,True,0.0213716000,0.0214445333,0.0214094000,1,1,0.0000000000,34.0102217193
2016-09-24,RUB_UZS,1,0.0100000000,True,0.0213716000,0.0213968000,0.0214094000,1,1,0.0000000000,-5.8887310252
2016-09-27,RUB_UZS,1,0.0100000000,True,0.0213732000,0.0214317333,0.0213732000,1,1,64.7992339373,-37.7322101805
2016-09-28,RUB_UZS,1,0.0100000000,True,0.0212461000,0.0213773000,0.0212461000,1,1,59.4669960511,1.9179222820
2016-09-29,RUB_UZS,1,0.0100000000,True,0.0209897000,0.0212030000,0.0209897000,0,0,120.6809720372,-20.3273121728
2016-09-30,RUB_UZS,1,0.0100000000,True,0.0209897000,0.0210992000,0.0210618000,1,1,0.0000000000,51.8977022826
2016-10-01,RUB_UZS,1,0.0100000000,True,0.0209897000,0.0210377667,0.0210618000,1,1,0.0000000000,-11.4238995584
2016-10-04,RUB_UZS,1,0.0100000000,True,0.0205813000,0.0208100000,0.0205813000,1,1,98.9084471470,11.1004324844
2016-10-05,RUB_UZS,1,0.0100000000,True,0.0204848000,0.0206176667,0.0204848000,1,1,46.8872228674,17.6385947327
