date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_AMD,1,0.0000000000,False,,,,,,,
2016-09-03,RUB_AMD,1,0.0000000000,True,0.1373820000,0.1382406667,0.1386700000,0,1,0.0000000000,-31.0569489923
2016-09-06,RUB_AMD,1,0.0000000000,True,0.1363460000,0.1372150000,0.1366290000,1,1,0.0000000000,63.3312684473
2016-09-07,RUB_AMD,1,0.0000000000,True,0.1356810000,0.1362186667,0.1356810000,0,0,69.3849768351,-30.1231353510
2016-09-08,RUB_AMD,1,0.0000000000,True,0.1346800000,0.1356633333,0.1346800000,0,0,73.7759892689,-1.3022432984
2016-09-09,RUB_AMD,1,0.0000000000,True,0.1346800000,0.1351460000,0.1350770000,1,1,0.0000000000,34.4812277093
2016-09-10,RUB_AMD,1,0.0000000000,True,0.1346800000,0.1349446667,0.1350770000,0,1,0.0000000000,-9.8064885854
2016-09-13,RUB_AMD,1,0.0000000000,True,0.1350770000,0.1362256667,0.1365000000,0,0,43.7636761488,-64.1827164240
2016-09-14,RUB_AMD,1,0.0000000000,True,0.1365000000,0.1368146667,0.1368440000,1,1,0.0000000000,22.9994834862
2016-09-15,RUB_AMD,1,0.0000000000,True,0.1365000000,0.1369293333,0.1374440000,0,1,0.0000000000,6.2319249832
2016-09-16,RUB_AMD,1,0.0000000000,True,0.1368440000,0.1370873333,0.1369740000,0,0,34.1957451762,-26.0174779095
2016-09-17,RUB_AMD,1,0.0000000000,True,0.1369740000,0.1371306667,0.1369740000,1,1,0.0000000000,11.4246266335
2016-09-20,RUB_AMD,1,0.0000000000,True,0.1365770000,0.1367973333,0.1365770000,0,0,19.2924635161,-3.1920700209
2016-09-21,RUB_AMD,1,0.0000000000,True,0.1358110000,0.1364096667,0.1358110000,0,0,56.0855780988,-12.2669703271
2016-09-22,RUB_AMD,1,0.0000000000,True,0.1346440000,0.1356773333,0.1346440000,0,0,85.9282385079,-9.8518052635
2016-09-23,RUB_AMD,1,0.0000000000,True,0.1346440000,0.1351463333,0.1349840000,1,1,0.0000000000,37.1695865469
2016-09-24,RUB_AMD,1,0.0000000000,True,0.1346440000,0.1348706667,0.1349840000,0,1,0.0000000000,-8.4031121173
2016-09-27,RUB_AMD,1,0.0000000000,True,0.1345130000,0.1349930000,0.1345130000,0,0,71.5224162619,-36.2241005089
2016-09-28,RUB_AMD,1,0.0000000000,True,0.1345130000,0.1349613333,0.1348890000,1,1,0.0000000000,33.2193912330
2016-09-29,RUB_AMD,1,0.0000000000,True,0.1332450000,0.1342156667,0.1332450000,0,0,121.8779885684,-50.1680131728
2016-09-30,RUB_AMD,1,0.0000000000,True,0.1332450000,0.1339366667,0.1336760000,1,1,0.0000000000,51.6413230134
2016-10-01,RUB_AMD,1,0.0000000000,True,0.1332450000,0.1335323333,0.1336760000,0,1,0.0000000000,-10.7589422786
2016-10-04,RUB_AMD,1,0.0000000000,True,0.1317420000,0.1324583333,0.1317420000,0,0,16.2931864168,37.8483799937
2016-10-05,RUB_AMD,1,0.0000000000,True,0.1317420000,0.1318596667,0.1318800000,1,1,0.0000000000,8.9236284029
2016-10-06,RUB_AMD,1,0.0000000000,True,0.1316240000,0.1317486667,0.1316240000,0,0,19.4115862906,-9.9684753293
2016-10-07,RUB_AMD,1,0.0000000000,True,0.1315520000,0.1316853333,0.1315520000,0,0,5.4701270285,4.6575675347
2016-10-08,RUB_AMD,1,0.0000000000,True,0.1315520000,0.1315760000,0.1315520000,1,1,0.0000000000,1.8240408585
2016-10-11,RUB_AMD,1,0.0000000000,True,0.1310740000,0.1313693333,0.1310740000,0,0,31.0308635403,-8.5763293310
2016-10-12,RUB_AMD,1,0.0000000000,True,0.1310740000,0.1313486667,0.1314900000,1,1,0.0000000000,20.9112641671
2016-10-13,RUB_AMD,1,0.0000000000,True,0.1310740000,0.1318350000,0.1329410000,0,1,0.0000000000,26.1690749801
2016-10-14,RUB_AMD,1,0.0000000000,True,0.1314900000,0.1322103333,0.1322000000,0,0,55.7390120429,-55.2654734501
2016-10-15,RUB_AMD,1,0.0000000000,True,0.1322000000,0.1324470000,0.1322000000,1,1,0.0000000000,18.6489690216
2016-10-18,RUB_AMD,1,0.0000000000,True,0.1318450000,0.1321920000,0.1318450000,0,0,51.7614746738,-25.6445170661
2016-10-19,RUB_AMD,1,0.0000000000,True,0.1316170000,0.1319976667,0.1316170000,0,0,17.2930334863,11.5658610127
2016-10-20,RUB_AMD,1,0.0000000000,True,0.1312710000,0.1315776667,0.1312710000,0,0,26.2883973955,-2.9893624298
2016-10-21,RUB_AMD,1,0.0000000000,True,0.1312710000,0.1314536667,0.1314730000,1,1,0.0000000000,13.8958974138
2016-10-22,RUB_AMD,1,0.0000000000,True,0.1312710000,0.1314056667,0.1314730000,0,1,0.0000000000,-5.1240814069
2016-10-25,RUB_AMD,1,0.0000000000,True,0.1305560000,0.1309926667,0.1305560000,0,0,30.0116839380,3.3335199426
2016-10-26,RUB_AMD,1,0.0000000000,True,0.1305560000,0.1308593333,0.1310730000,1,1,0.0000000000,23.1801068832
2016-10-27,RUB_AMD,1,0.0000000000,True,0.1305560000,0.1314240000,0.1326430000,0,1,0.0000000000,26.7074506939
2016-10-28,RUB_AMD,1,0.0000000000,True,0.1310730000,0.1320946667,0.1325680000,0,0,5.6542750089,-41.5106337879
2016-10-29,RUB_AMD,1,0.0000000000,True,0.1325680000,0.1325930000,0.1325680000,1,1,0.0000000000,1.8854690670
2016-11-01,RUB_AMD,1,0.0000000000,True,0.1325680000,0.1328116667,0.1329180000,0,0,2.3317211863,-10.3404570382
2016-11-02,RUB_AMD,1,0.0000000000,True,0.1329180000,0.1330316667,0.1332280000,1,1,0.0000000000,8.5443315501
2016-11-03,RUB_AMD,1,0.0000000000,True,0.1329180000,0.1331913333,0.1334280000,0,1,0.0000000000,-2.7529318724
2016-11-04,RUB_AMD,1,0.0000000000,True,0.1332280000,0.1333613333,0.1334280000,0,1,0.0000000000,-4.9989502205
2016-11-08,RUB_AMD,1,0.0000000000,True,0.1327840000,0.1333030000,0.1327840000,0,0,68.2887424550,-29.5567241547
2016-11-09,RUB_AMD,1,0.0000000000,True,0.1327840000,0.1334900000,0.1339890000,1,1,0.0000000000,52.8878567683
2016-11-10,RUB_AMD,1,0.0000000000,True,0.1325310000,0.1331013333,0.1325310000,0,0,108.8149027159,-66.6910424138
2016-11-11,RUB_AMD,1,0.0000000000,True,0.1325310000,0.1343663333,0.1365790000,1,1,0.0000000000,136.5917553752
2016-11-12,RUB_AMD,1,0.0000000000,True,0.1325310000,0.1352296667,0.1365790000,0,1,0.0000000000,-99.7808666244
2016-11-15,RUB_AMD,1,0.0000000000,True,0.1365790000,0.1371110000,0.1368290000,0,0,79.4634765271,-59.3679573484
2016-11-16,RUB_AMD,1,0.0000000000,True,0.1346680000,0.1364740000,0.1346680000,0,0,157.9343560210,-26.0122807275
2016-11-17,RUB_AMD,1,0.0000000000,True,0.1346680000,0.1356073333,0.1353250000,1,1,0.0000000000,69.2686236241
2016-11-18,RUB_AMD,1,0.0000000000,True,0.1346680000,0.1352643333,0.1358000000,0,1,0.0000000000,-4.4850453310
2016-11-19,RUB_AMD,1,0.0000000000,True,0.1353250000,0.1356416667,0.1358000000,0,1,0.0000000000,-11.6729126989
2016-11-22,RUB_AMD,1,0.0000000000,True,0.1328350000,0.1342846667,0.1328350000,0,0,103.1150582257,4.8901090718
2016-11-23,RUB_AMD,1,0.0000000000,True,0.1328350000,0.1335706667,0.1336580000,1,1,0.0000000000,55.0769630058
2016-11-24,RUB_AMD,1,0.0000000000,True,0.1328350000,0.1338146667,0.1349510000,0,1,0.0000000000,11.7077350764
2016-11-25,RUB_AMD,1,0.0000000000,True,0.1336580000,0.1344750000,0.1348160000,0,0,10.0036309475,-35.3969139245
2016-11-26,RUB_AMD,1,0.0000000000,True,0.1348160000,0.1348610000,0.1348160000,1,1,0.0000000000,3.3367689695
2016-11-29,RUB_AMD,1,0.0000000000,True,0.1348160000,0.1351100000,0.1351610000,0,0,14.1851307322,-17.9853452742
2016-11-30,RUB_AMD,1,0.0000000000,True,0.1351610000,0.1354190000,0.1357430000,1,1,0.0000000000,19.0519794120
2016-12-01,RUB_AMD,1,0.0000000000,True,0.1323370000,0.1344136667,0.1323370000,0,0,250.9153326507,-98.8986734980
2016-12-02,RUB_AMD,1,0.0000000000,True,0.1323370000,0.1337716667,0.1332350000,1,1,0.0000000000,107.2474240933
2016-12-03,RUB_AMD,1,0.0000000000,True,0.1323370000,0.1329356667,0.1332350000,0,1,0.0000000000,-22.5171574220
2016-12-06,RUB_AMD,1,0.0000000000,True,0.1326290000,0.1328840000,0.1326290000,0,0,11.9739735518,7.2243460462
2016-12-07,RUB_AMD,1,0.0000000000,True,0.1324590000,0.1326253333,0.1324590000,0,0,12.8177095507,-0.2764680453
2016-12-08,RUB_AMD,1,0.0000000000,True,0.1317830000,0.1322903333,0.1317830000,0,0,51.0346597815,-12.7497348005
2016-12-09,RUB_AMD,1,0.0000000000,True,0.1316010000,0.1319476667,0.1316010000,0,0,13.8105825486,12.4796952327
2016-12-10,RUB_AMD,1,0.0000000000,True,0.1316010000,0.1316616667,0.1316010000,1,1,0.0000000000,4.6077699153
2016-12-13,RUB_AMD,1,0.0000000000,True,0.1259150000,0.1281096667,0.1259150000,0,0,70.8129292738,101.2153649607
2016-12-14,RUB_AMD,1,0.0000000000,True,0.1255070000,0.1260783333,0.1255070000,0,0,32.4028114204,12.9549089852
2016-12-15,RUB_AMD,1,0.0000000000,True,0.1255070000,0.1262306667,0.1272700000,1,1,0.0000000000,57.3289110940
2016-12-16,RUB_AMD,1,0.0000000000,True,0.1255070000,0.1268316667,0.1277180000,0,1,0.0000000000,-34.5602438928
2016-12-17,RUB_AMD,1,0.0000000000,True,0.1272700000,0.1275686667,0.1277180000,0,1,0.0000000000,-11.7061138315
2016-12-20,RUB_AMD,1,0.0000000000,True,0.1277180000,0.1281760000,0.1286090000,0,1,0.0000000000,-1.9504431407
2016-12-21,RUB_AMD,1,0.0000000000,True,0.1270460000,0.1279520000,0.1270460000,0,0,121.5311525632,-51.3473802676
2016-12-22,RUB_AMD,1,0.0000000000,True,0.1265370000,0.1273973333,0.1265370000,0,0,40.0642287046,27.5777619626
2016-12-23,RUB_AMD,1,0.0000000000,True,0.1262640000,0.1266156667,0.1262640000,0,0,21.5747172764,6.2130278770
2016-12-24,RUB_AMD,1,0.0000000000,True,0.1262640000,0.1263550000,0.1262640000,1,1,0.0000000000,7.2019310672
2016-12-27,RUB_AMD,1,0.0000000000,True,0.1261320000,0.1262103333,0.1261320000,0,0,8.1593852735,-1.9544094382
2016-12-28,RUB_AMD,1,0.0000000000,True,0.1254930000,0.1259533333,0.1254930000,0,0,50.6612120636,-14.1851479384
2016-12-29,RUB_AMD,1,0.0000000000,True,0.1245950000,0.1254066667,0.1245950000,0,0,71.5577761309,-6.8842698421
2016-12-30,RUB_AMD,1,0.0000000000,True,0.1245950000,0.1250943333,0.1251950000,1,1,0.0000000000,39.9165429822
2016-12-31,RUB_AMD,1,0.0000000000,True,0.1245950000,0.1249950000,0.1251950000,0,1,0.0000000000,-16.0006400256
2017-01-10,RUB_AMD,1,0.0000000000,True,0.1235940000,0.1241730000,0.1237300000,1,1,0.0000000000,46.6284941171
2017-01-11,RUB_AMD,1,0.0000000000,True,0.1235940000,0.1237043333,0.1237890000,0,1,0.0000000000,-2.0748397388
2017-01-12,RUB_AMD,1,0.0000000000,True,0.1224230000,0.1233140000,0.1224230000,0,0,110.3490617098,-38.5195517135
2017-01-13,RUB_AMD,1,0.0000000000,True,0.1222940000,0.1228353333,0.1222940000,0,0,10.5372356502,33.5679744699
2017-01-14,RUB_AMD,1,0.0000000000,True,0.1222940000,0.1223370000,0.1222940000,1,1,0.0000000000,3.5148810254
2017-01-17,RUB_AMD,1,0.0000000000,True,0.1222250000,0.1224486667,0.1222250000,0,0,49.0120250434,-30.8973011820
2017-01-18,RUB_AMD,1,0.0000000000,True,0.1213810000,0.1221443333,0.1213810000,0,0,69.0529760687,-6.6042086821
2017-01-19,RUB_AMD,1,0.0000000000,True,0.1213810000,0.1218213333,0.1218580000,1,1,0.0000000000,36.1458310531
2017-01-20,RUB_AMD,1,0.0000000000,True,0.1213810000,0.1219633333,0.1226510000,0,1,0.0000000000,8.6364754434
2017-01-21,RUB_AMD,1,0.0000000000,True,0.1218580000,0.1223866667,0.1226510000,0,1,0.0000000000,-21.5982133130
2017-01-24,RUB_AMD,1,0.0000000000,True,0.1218200000,0.1223103333,0.1218200000,0,0,52.2619630900,-12.2366330454
2017-01-25,RUB_AMD,1,0.0000000000,True,0.1217060000,0.1219953333,0.1217060000,0,0,9.3580692825,14.3721344532
2017-01-26,RUB_AMD,1,0.0000000000,True,0.1217060000,0.1220693333,0.1226820000,1,1,0.0000000000,29.7645054177
2017-01-27,RUB_AMD,1,0.0000000000,True,0.1217060000,0.1227916667,0.1239870000,0,1,0.0000000000,8.9311163895
2017-01-28,RUB_AMD,1,0.0000000000,True,0.1226820000,0.1235520000,0.1239870000,0,1,0.0000000000,-35.2078477078
2017-01-31,RUB_AMD,1,0.0000000000,True,0.1236320000,0.1238200000,0.1236320000,0,0,16.8764787106,-1.6960103376
2017-02-01,RUB_AMD,1,0.0000000000,True,0.1236320000,0.1238983333,0.1242220000,1,1,0.0000000000,21.4961191299
2017-02-02,RUB_AMD,1,0.0000000000,True,0.1235550000,0.1238030000,0.1235550000,0,0,53.6941926551,-33.8440910156
