date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-03,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-06,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-07,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-08,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-09,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-10,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-13,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-14,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-15,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-16,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-17,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-20,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-21,RUB_UZS,20,0.0000000000,False,,,,,,,
2016-09-22,RUB_UZS,20,0.0000000000,True,0.0203917000,0.0213502244,0.0203917000,0,0,538.6357098448,-94.7885165313
2016-09-23,RUB_UZS,20,0.0000000000,True,0.0203917000,0.0213184220,0.0203917000,0,0,458.5056804357,-24.9446459509
2016-09-24,RUB_UZS,20,0.0000000000,True,0.0203917000,0.0212876829,0.0203917000,0,0,475.3519482097,-57.1772294754
2016-09-27,RUB_UZS,20,0.0000000000,True,0.0203917000,0.0211993268,0.0203917000,0,0,521.0434814946,-147.7750559038
2016-09-28,RUB_UZS,20,0.0000000000,True,0.0203917000,0.0211726098,0.0203917000,0,0,459.2199577040,-94.7404435321
2016-09-29,RUB_UZS,20,0.0000000000,True,0.0203917000,0.0211462024,0.0203917000,0,0,402.1443935593,-47.2413717137
2016-09-30,RUB_UZS,20,0.0000000000,True,0.0203857000,0.0211201683,0.0203857000,0,0,287.7601871394,61.7742675508
2016-10-01,RUB_UZS,20,0.0000000000,True,0.0203321000,0.0210909317,0.0203321000,0,0,346.4566181428,13.8124326233
2016-10-04,RUB_UZS,20,0.0000000000,True,0.0203321000,0.0209966439,0.0203321000,0,0,218.7916428135,99.8940132593
2016-10-05,RUB_UZS,20,0.0000000000,True,0.0202720000,0.0209597439,0.0202720000,0,0,150.2820521541,180.5575030881
2016-10-06,RUB_UZS,20,0.0000000000,True,0.0200933000,0.0209167854,0.0200933000,0,0,191.1173162540,206.5256961325
2016-10-07,RUB_UZS,20,0.0000000000,True,0.0200933000,0.0208737805,0.0200933000,0,0,183.6417642116,193.8223351737
2016-10-08,RUB_UZS,20,0.0000000000,True,0.0200933000,0.0208387585,0.0200933000,0,0,179.6117453863,181.3728662971
2016-10-11,RUB_UZS,20,0.0000000000,True,0.0200933000,0.0207315707,0.0200933000,0,0,187.0934343928,123.0831638420
