date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_KGS,1,0.0000000000,False,,,,,,,
2016-09-03,RUB_KGS,1,0.0000000000,True,0.9450630000,0.9523356667,0.9559720000,0,1,0.0000000000,-38.1833156167
2016-09-06,RUB_KGS,1,0.0000000000,True,0.9379350000,0.9441536667,0.9385540000,1,1,0.0000000000,65.8649845488
2016-09-07,RUB_KGS,1,0.0000000000,True,0.9322910000,0.9362600000,0.9322910000,0,0,66.7303106694,-24.5017409694
2016-09-08,RUB_KGS,1,0.0000000000,True,0.9256720000,0.9321723333,0.9256720000,0,0,70.9971457410,-1.2730121076
2016-09-09,RUB_KGS,1,0.0000000000,True,0.9256720000,0.9289310000,0.9288300000,1,1,0.0000000000,35.0833377291
2016-09-10,RUB_KGS,1,0.0000000000,True,0.9256720000,0.9277773333,0.9288300000,0,1,0.0000000000,-11.3461132197
2016-09-13,RUB_KGS,1,0.0000000000,True,0.9288300000,0.9364060000,0.9406420000,0,1,0.0000000000,-35.6682891823
2016-09-14,RUB_KGS,1,0.0000000000,True,0.9397460000,0.9408956667,0.9422990000,0,1,0.0000000000,2.6960127000
2016-09-15,RUB_KGS,1,0.0000000000,True,0.9406420000,0.9440806667,0.9493010000,0,1,0.0000000000,18.8719749230
2016-09-16,RUB_KGS,1,0.0000000000,True,0.9422990000,0.9465653333,0.9480960000,0,0,12.6935503070,-28.9009809501
2016-09-17,RUB_KGS,1,0.0000000000,True,0.9480960000,0.9484976667,0.9480960000,1,1,0.0000000000,4.2347670509
2016-09-20,RUB_KGS,1,0.0000000000,True,0.9438970000,0.9456346667,0.9438970000,0,0,10.7311693906,7.6527087275
2016-09-21,RUB_KGS,1,0.0000000000,True,0.9366410000,0.9418163333,0.9366410000,0,0,76.8727943833,-22.0920639516
2016-09-22,RUB_KGS,1,0.0000000000,True,0.9276510000,0.9360630000,0.9276510000,0,0,95.9812777788,-6.1747980638
2016-09-23,RUB_KGS,1,0.0000000000,True,0.9276510000,0.9311653333,0.9292040000,1,1,0.0000000000,37.7412389350
2016-09-24,RUB_KGS,1,0.0000000000,True,0.9276510000,0.9286863333,0.9292040000,0,1,0.0000000000,-5.5741820256
2016-09-27,RUB_KGS,1,0.0000000000,True,0.9292040000,0.9304750000,0.9307470000,0,0,7.8048340587,-10.7364518122
2016-09-28,RUB_KGS,1,0.0000000000,True,0.9307470000,0.9321643333,0.9342720000,1,1,0.0000000000,15.2047582454
2016-09-29,RUB_KGS,1,0.0000000000,True,0.9267430000,0.9305873333,0.9267430000,0,0,80.5868098370,-39.5950657685
2016-09-30,RUB_KGS,1,0.0000000000,True,0.9267430000,0.9314023333,0.9331920000,1,1,0.0000000000,50.0249265713
2016-10-01,RUB_KGS,1,0.0000000000,True,0.9267430000,0.9310423333,0.9331920000,0,1,0.0000000000,-23.0888176585
2016-10-04,RUB_KGS,1,0.0000000000,True,0.9137720000,0.9215830000,0.9177850000,1,1,0.0000000000,84.7563377363
2016-10-05,RUB_KGS,1,0.0000000000,True,0.9137720000,0.9162376667,0.9171560000,0,0,6.8534569643,-16.8879035389
2016-10-06,RUB_KGS,1,0.0000000000,True,0.9154810000,0.9168073333,0.9154810000,0,0,18.2629781629,-3.8030527679
2016-10-07,RUB_KGS,1,0.0000000000,True,0.9121980000,0.9149450000,0.9121980000,0,0,35.8609299374,-5.8582756341
2016-10-08,RUB_KGS,1,0.0000000000,True,0.9121980000,0.9132923333,0.9121980000,1,1,0.0000000000,11.9822897159
2016-10-11,RUB_KGS,1,0.0000000000,True,0.9086140000,0.9111966667,0.9086140000,0,0,45.6189785468,-17.3544679341
2016-10-12,RUB_KGS,1,0.0000000000,True,0.9086140000,0.9118856667,0.9142650000,1,1,0.0000000000,35.8780358795
2016-10-13,RUB_KGS,1,0.0000000000,True,0.9086140000,0.9164453333,0.9264570000,0,1,0.0000000000,23.7911990386
2016-10-14,RUB_KGS,1,0.0000000000,True,0.9142650000,0.9203126667,0.9202160000,0,0,67.3641626109,-66.7635419557
2016-10-15,RUB_KGS,1,0.0000000000,True,0.9202160000,0.9222963333,0.9202160000,1,1,0.0000000000,22.5560186910
2016-10-18,RUB_KGS,1,0.0000000000,True,0.9195600000,0.9211246667,0.9195600000,0,0,43.7203198794,-26.8512333112
2016-10-19,RUB_KGS,1,0.0000000000,True,0.9155990000,0.9195856667,0.9155990000,0,0,43.0749488886,0.2791112084
2016-10-20,RUB_KGS,1,0.0000000000,True,0.9143170000,0.9164920000,0.9143170000,0,0,14.0017627804,9.7436747948
2016-10-21,RUB_KGS,1,0.0000000000,True,0.9143170000,0.9154253333,0.9163600000,1,1,0.0000000000,12.1073045826
2016-10-22,RUB_KGS,1,0.0000000000,True,0.9143170000,0.9156790000,0.9163600000,0,1,0.0000000000,-7.4371040507
2016-10-25,RUB_KGS,1,0.0000000000,True,0.9107130000,0.9130690000,0.9107130000,0,0,15.5788513530,10.2401899528
2016-10-26,RUB_KGS,1,0.0000000000,True,0.9107130000,0.9114906667,0.9116250000,1,1,0.0000000000,8.5318116258
2016-10-27,RUB_KGS,1,0.0000000000,True,0.9107130000,0.9149953333,0.9226480000,0,1,0.0000000000,36.8344319425
2016-10-28,RUB_KGS,1,0.0000000000,True,0.9116250000,0.9174580000,0.9181010000,0,0,49.2820664002,-56.5693470437
2016-10-29,RUB_KGS,1,0.0000000000,True,0.9181010000,0.9196166667,0.9181010000,1,1,0.0000000000,16.4815049749
2016-11-01,RUB_KGS,1,0.0000000000,True,0.9181010000,0.9197436667,0.9202650000,0,0,6.5156130377,-12.1918027160
2016-11-02,RUB_KGS,1,0.0000000000,True,0.9202650000,0.9211843333,0.9224230000,1,1,0.0000000000,9.9799063018
2016-11-03,RUB_KGS,1,0.0000000000,True,0.9202650000,0.9221293333,0.9237000000,0,1,0.0000000000,-3.1846581174
2016-11-04,RUB_KGS,1,0.0000000000,True,0.9224230000,0.9232743333,0.9237000000,0,1,0.0000000000,-4.6104029030
2016-11-08,RUB_KGS,1,0.0000000000,True,0.9237000000,0.9265090000,0.9270750000,0,0,18.0564887074,-24.2091550109
2016-11-09,RUB_KGS,1,0.0000000000,True,0.9270750000,0.9286176667,0.9300260000,1,1,0.0000000000,16.6125061157
2016-11-10,RUB_KGS,1,0.0000000000,True,0.9207420000,0.9259476667,0.9207420000,0,0,99.8251661781,-44.0449658242
2016-11-11,RUB_KGS,1,0.0000000000,True,0.9207420000,0.9327670000,0.9475330000,1,1,0.0000000000,128.9175110183
2016-11-12,RUB_KGS,1,0.0000000000,True,0.9207420000,0.9386026667,0.9475330000,0,1,0.0000000000,-95.1449814760
2016-11-15,RUB_KGS,1,0.0000000000,True,0.9475330000,0.9511540000,0.9510340000,0,0,40.4337649689,-39.3311703468
2016-11-16,RUB_KGS,1,0.0000000000,True,0.9336180000,0.9465156667,0.9336180000,0,0,183.1269965112,-47.7364875454
2016-11-17,RUB_KGS,1,0.0000000000,True,0.9336180000,0.9409120000,0.9380840000,1,1,0.0000000000,77.5205332698
2016-11-18,RUB_KGS,1,0.0000000000,True,0.9336180000,0.9374956667,0.9407850000,0,1,0.0000000000,-6.2755845627
2016-11-19,RUB_KGS,1,0.0000000000,True,0.9380840000,0.9398846667,0.9407850000,0,1,0.0000000000,-9.5791895034
2016-11-22,RUB_KGS,1,0.0000000000,True,0.9196160000,0.9301433333,0.9196160000,0,0,111.9642505771,1.2292012342
2016-11-23,RUB_KGS,1,0.0000000000,True,0.9196160000,0.9257243333,0.9275280000,1,1,0.0000000000,65.9843661162
2016-11-24,RUB_KGS,1,0.0000000000,True,0.9196160000,0.9276806667,0.9358980000,0,1,0.0000000000,1.6456812366
2016-11-25,RUB_KGS,1,0.0000000000,True,0.9275280000,0.9326263333,0.9344530000,0,0,15.4397167213,-35.0801446381
2016-11-26,RUB_KGS,1,0.0000000000,True,0.9344530000,0.9349346667,0.9344530000,1,1,0.0000000000,5.1518751399
2016-11-29,RUB_KGS,1,0.0000000000,True,0.9344530000,0.9372300000,0.9391550000,0,1,0.0000000000,-9.0906180980
2016-11-30,RUB_KGS,1,0.0000000000,True,0.9380820000,0.9401930000,0.9433420000,0,1,0.0000000000,11.0402864093
2016-12-01,RUB_KGS,1,0.0000000000,True,0.9208250000,0.9344406667,0.9208250000,0,0,238.6939201265,-95.2584112706
2016-12-02,RUB_KGS,1,0.0000000000,True,0.9208250000,0.9307893333,0.9282010000,1,1,0.0000000000,107.0525088384
2016-12-03,RUB_KGS,1,0.0000000000,True,0.9208250000,0.9257423333,0.9282010000,0,1,0.0000000000,-26.5588660920
2016-12-06,RUB_KGS,1,0.0000000000,True,0.9240270000,0.9258680000,0.9253760000,1,1,0.0000000000,19.8840439458
2016-12-07,RUB_KGS,1,0.0000000000,True,0.9240270000,0.9244770000,0.9240280000,0,0,14.5670516633,-9.7244171569
2016-12-08,RUB_KGS,1,0.0000000000,True,0.9145220000,0.9213086667,0.9145220000,0,0,102.8756704342,-29.5159855944
2016-12-09,RUB_KGS,1,0.0000000000,True,0.9137240000,0.9174246667,0.9137240000,0,0,8.7258699080,31.6392917275
2016-12-10,RUB_KGS,1,0.0000000000,True,0.9137240000,0.9139900000,0.9137240000,1,1,0.0000000000,2.9103163054
2016-12-13,RUB_KGS,1,0.0000000000,True,0.8820130000,0.8954236667,0.8820130000,0,0,95.6841625362,54.6072976256
2016-12-14,RUB_KGS,1,0.0000000000,True,0.8788980000,0.8838150000,0.8788980000,0,0,35.3169397730,20.3888822887
2016-12-15,RUB_KGS,1,0.0000000000,True,0.8788980000,0.8836576667,0.8900620000,1,1,0.0000000000,53.8632419116
2016-12-16,RUB_KGS,1,0.0000000000,True,0.8788980000,0.8869813333,0.8919840000,0,1,0.0000000000,-34.7320349470
2016-12-17,RUB_KGS,1,0.0000000000,True,0.8900620000,0.8913433333,0.8919840000,0,1,0.0000000000,-7.1876530929
2016-12-20,RUB_KGS,1,0.0000000000,True,0.8914370000,0.8922143333,0.8914370000,0,0,19.9838338062,-11.2939977427
2016-12-21,RUB_KGS,1,0.0000000000,True,0.8840390000,0.8895660000,0.8840390000,0,0,82.9895999381,-21.0327283192
2016-12-22,RUB_KGS,1,0.0000000000,True,0.8768960000,0.8841240000,0.8768960000,0,0,80.7996027325,0.9614036040
2016-12-23,RUB_KGS,1,0.0000000000,True,0.8766180000,0.8791843333,0.8766180000,0,0,3.1702733277,26.0279129936
2016-12-24,RUB_KGS,1,0.0000000000,True,0.8766180000,0.8767106667,0.8766180000,1,1,0.0000000000,1.0569811705
