date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_KZT,1,0.0050000000,False,,,,,,,
2016-09-03,RUB_KZT,1,0.0050000000,True,0.1912840000,0.1921146667,0.1925300000,0,1,0.0000000000,-21.6190330775
2016-09-06,RUB_KZT,1,0.0050000000,True,0.1901930000,0.1911946667,0.1908610000,1,1,0.0000000000,52.3898853525
2016-09-07,RUB_KZT,1,0.0050000000,True,0.1901930000,0.1906706667,0.1909580000,1,1,0.0000000000,-9.9823080635
2016-09-08,RUB_KZT,1,0.0050000000,True,0.1896560000,0.1904916667,0.1896560000,0,0,68.1825322846,-24.4805109585
2016-09-09,RUB_KZT,1,0.0050000000,True,0.1896560000,0.1902136667,0.1900270000,1,1,0.0000000000,29.3179074059
2016-09-10,RUB_KZT,1,0.0050000000,True,0.1896560000,0.1899033333,0.1900270000,1,1,0.0000000000,-6.5120850959
2016-09-13,RUB_KZT,1,0.0050000000,True,0.1900270000,0.1915430000,0.1920470000,0,1,26.3820726546,-52.8340894734
2016-09-14,RUB_KZT,1,0.0050000000,True,0.1918410000,0.1921476667,0.1918410000,1,1,10.7265408988,5.2390262350
2016-09-15,RUB_KZT,1,0.0050000000,True,0.1918410000,0.1919640000,0.1920040000,1,1,0.0000000000,6.4074513971
2016-09-16,RUB_KZT,1,0.0050000000,True,0.1913300000,0.1917250000,0.1913300000,1,1,35.1034353451,-14.5520928413
2016-09-17,RUB_KZT,1,0.0050000000,True,0.1913300000,0.1915546667,0.1913300000,1,1,0.0000000000,11.7285927081
2016-09-20,RUB_KZT,1,0.0050000000,True,0.1906890000,0.1910873333,0.1906890000,1,1,28.9683805420,-8.1463623963
2016-09-21,RUB_KZT,1,0.0050000000,True,0.1901800000,0.1907040000,0.1901800000,1,1,26.6926776059,0.7865592751
2016-09-22,RUB_KZT,1,0.0050000000,True,0.1888040000,0.1898910000,0.1888040000,0,0,72.3525081502,-15.2192573634
2016-09-23,RUB_KZT,1,0.0050000000,True,0.1888040000,0.1893943333,0.1891990000,1,1,0.0000000000,31.1695351674
2016-09-24,RUB_KZT,1,0.0050000000,True,0.1888040000,0.1890673333,0.1891990000,1,1,0.0000000000,-6.9640092947
2016-09-27,RUB_KZT,1,0.0050000000,True,0.1890250000,0.1892973333,0.1890250000,1,1,33.9013434000,-19.5811879724
2016-09-28,RUB_KZT,1,0.0050000000,True,0.1890250000,0.1894250000,0.1895820000,1,1,0.0000000000,21.1165368880
2016-09-29,RUB_KZT,1,0.0050000000,True,0.1885850000,0.1890640000,0.1885850000,0,0,52.5893808484,-27.3981297338
2016-09-30,RUB_KZT,1,0.0050000000,True,0.1885850000,0.1890376667,0.1889460000,1,1,0.0000000000,23.9458450080
2016-10-01,RUB_KZT,1,0.0050000000,True,0.1885850000,0.1888256667,0.1889460000,1,1,0.0000000000,-6.3727212226
2016-10-04,RUB_KZT,1,0.0050000000,True,0.1867930000,0.1875736667,0.1869820000,1,1,0.0000000000,41.6192038328
2016-10-05,RUB_KZT,1,0.0050000000,True,0.1867930000,0.1872206667,0.1878870000,1,1,0.0000000000,12.7478803978
