date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_KZT,3,0.0100000000,False,,,,,,,
2016-09-03,RUB_KZT,3,0.0100000000,False,,,,,,,
2016-09-06,RUB_KZT,3,0.0100000000,True,0.1896560000,0.1913225714,0.1896560000,1,1,28.2344776096,59.0401550709
2016-09-07,RUB_KZT,3,0.0100000000,True,0.1896560000,0.1909650000,0.1896560000,1,1,63.1349516140,5.4460241405
2016-09-08,RUB_KZT,3,0.0100000000,True,0.1896560000,0.1906074286,0.1896560000,1,1,68.1825322846,-18.3923276862
2016-09-09,RUB_KZT,3,0.0100000000,True,0.1896560000,0.1902498571,0.1900270000,1,1,0.0000000000,31.2145907374
2016-09-10,RUB_KZT,3,0.0100000000,True,0.1896560000,0.1905872857,0.1900270000,1,1,0.0000000000,29.3978537018
2016-09-13,RUB_KZT,3,0.0100000000,True,0.1900270000,0.1912182857,0.1918410000,0,1,37.0803147153,-69.9051495374
2016-09-14,RUB_KZT,3,0.0100000000,True,0.1900270000,0.1914044286,0.1913300000,0,1,37.3346107984,-33.5713981838
2016-09-15,RUB_KZT,3,0.0100000000,True,0.1900270000,0.1915905714,0.1913300000,1,1,26.6366418023,-13.0710279510
2016-09-16,RUB_KZT,3,0.0100000000,True,0.1913300000,0.1917767143,0.1913300000,1,1,35.1034353451,-11.8515803721
2016-09-17,RUB_KZT,3,0.0100000000,True,0.1912430000,0.1915892857,0.1912430000,1,1,4.5471175456,13.5334141113
2016-09-20,RUB_KZT,3,0.0100000000,True,0.1888040000,0.1907008571,0.1888040000,0,0,127.5340796787,-28.4289680322
2016-09-21,RUB_KZT,3,0.0100000000,True,0.1888040000,0.1903964286,0.1888040000,1,1,98.8520575387,-15.3664346945
2016-09-22,RUB_KZT,3,0.0100000000,True,0.1888040000,0.1900920000,0.1888040000,1,1,72.3525081502,-4.6293373735
2016-09-23,RUB_KZT,3,0.0100000000,True,0.1888040000,0.1897875714,0.1891990000,1,1,0.0000000000,51.8248598245
2016-09-24,RUB_KZT,3,0.0100000000,True,0.1888040000,0.1895625714,0.1891990000,1,1,0.0000000000,19.1794944451
2016-09-27,RUB_KZT,3,0.0100000000,True,0.1885850000,0.1892081429,0.1885850000,1,1,57.0997743425,-24.3042997998
2016-09-28,RUB_KZT,3,0.0100000000,True,0.1885850000,0.1891720000,0.1885850000,1,1,23.2773442666,7.7707060241
2016-09-29,RUB_KZT,3,0.0100000000,True,0.1885850000,0.1891358571,0.1885850000,1,1,52.5893808484,-23.5884862808
2016-09-30,RUB_KZT,3,0.0100000000,True,0.1885850000,0.1890997143,0.1889460000,1,1,0.0000000000,27.2191995455
2016-10-01,RUB_KZT,3,0.0100000000,True,0.1867930000,0.1886890000,0.1867930000,0,0,113.9479004583,-13.6202958307
2016-10-04,RUB_KZT,3,0.0100000000,True,0.1867930000,0.1879928571,0.1869820000,1,1,0.0000000000,63.8246133972
2016-10-05,RUB_KZT,3,0.0100000000,True,0.1867930000,0.1878630000,0.1874500000,1,1,0.0000000000,46.8958762502
2016-10-06,RUB_KZT,3,0.0100000000,True,0.1867930000,0.1877331429,0.1874500000,1,1,23.2586607908,-8.1955237373
2016-10-07,RUB_KZT,3,0.0100000000,True,0.1867930000,0.1876032857,0.1880370000,1,1,0.0000000000,8.1707371863
2016-10-08,RUB_KZT,3,0.0100000000,True,0.1869820000,0.1877355714,0.1877190000,1,1,16.9115652770,-16.0560180010
2016-10-11,RUB_KZT,3,0.0100000000,True,0.1877190000,0.1886015714,0.1882690000,1,1,0.0000000000,46.7955501052
2016-10-12,RUB_KZT,3,0.0100000000,True,0.1877190000,0.1889328571,0.1891280000,1,1,0.0000000000,35.1371991562
2016-10-13,RUB_KZT,3,0.0100000000,True,0.1877190000,0.1892641429,0.1903560000,1,1,0.0000000000,7.1932725918
2016-10-14,RUB_KZT,3,0.0100000000,True,0.1877190000,0.1895954286,0.1903560000,0,1,32.8823356930,-73.2386555432
2016-10-15,RUB_KZT,3,0.0100000000,True,0.1882690000,0.1899325714,0.1900790000,0,1,14.5516821114,-22.2936260086
2016-10-18,RUB_KZT,3,0.0100000000,True,0.1885720000,0.1896644286,0.1885720000,1,1,79.2828245098,-21.8581539878
2016-10-19,RUB_KZT,3,0.0100000000,True,0.1884140000,0.1893870000,0.1884140000,1,1,48.2760077749,3.1153141451
2016-10-20,RUB_KZT,3,0.0100000000,True,0.1884140000,0.1891095714,0.1884140000,1,1,8.3787624886,28.4264526914
2016-10-21,RUB_KZT,3,0.0100000000,True,0.1884140000,0.1888321429,0.1884140000,1,1,10.0740175182,12.0817808711
2016-10-22,RUB_KZT,3,0.0100000000,True,0.1884140000,0.1886338571,0.1884140000,1,1,0.0000000000,11.6552323208
2016-10-25,RUB_KZT,3,0.0100000000,True,0.1879110000,0.1884408571,0.1879110000,1,1,41.3374246784,-13.2743429920
