date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_TJS,3,0.0100000000,False,,,,,,,
2016-09-03,RUB_TJS,3,0.0100000000,False,,,,,,,
2016-09-06,RUB_TJS,3,0.0100000000,True,8.1235600000,8.2610485714,8.1235600000,0,0,153.5470483283,13.0837766358
2016-09-07,RUB_TJS,3,0.0100000000,True,8.1235600000,8.2315885714,8.1235600000,0,0,163.6096809660,-32.9115435451
2016-09-08,RUB_TJS,3,0.0100000000,True,8.1235600000,8.2021285714,8.1235600000,1,1,12.7981785032,83.0986381584
2016-09-09,RUB_TJS,3,0.0100000000,True,8.1235600000,8.1726685714,8.1474100000,1,1,0.0000000000,60.0887837300
2016-09-10,RUB_TJS,3,0.0100000000,True,8.1235600000,8.1743142857,8.1474100000,1,1,0.0000000000,32.9132019811
2016-09-13,RUB_TJS,3,0.0100000000,True,8.1474100000,8.2087114286,8.2038200000,0,1,70.1303354249,-64.6247244652
2016-09-14,RUB_TJS,3,0.0100000000,True,8.1474100000,8.2268271429,8.2611200000,1,1,0.0000000000,27.9659976533
2016-09-15,RUB_TJS,3,0.0100000000,True,8.1474100000,8.2449428571,8.2742200000,0,1,0.0000000000,-19.6206852339
2016-09-16,RUB_TJS,3,0.0100000000,True,8.2038200000,8.2630585714,8.2742200000,0,1,21.5025235014,-35.0855900643
2016-09-17,RUB_TJS,3,0.0100000000,True,8.2038200000,8.2604457143,8.2434700000,1,1,37.1636238824,-16.6749909033
2016-09-20,RUB_TJS,3,0.0100000000,True,8.0803300000,8.2198542857,8.0803300000,0,0,197.9020970538,-28.7300887155
2016-09-21,RUB_TJS,3,0.0100000000,True,8.0803300000,8.1948871429,8.0803300000,0,0,154.0559246280,-14.4881277019
2016-09-22,RUB_TJS,3,0.0100000000,True,8.0803300000,8.1699200000,8.0803300000,0,0,128.7968374348,-19.3881947436
2016-09-23,RUB_TJS,3,0.0100000000,True,8.0803300000,8.1449528571,8.0994500000,1,1,0.0000000000,79.3409836451
2016-09-24,RUB_TJS,3,0.0100000000,True,8.0803300000,8.1325242857,8.0994500000,1,1,0.0000000000,40.6691508716
2016-09-27,RUB_TJS,3,0.0100000000,True,8.0251700000,8.0932471429,8.0251700000,0,0,160.9765008637,-78.1180359711
2016-09-28,RUB_TJS,3,0.0100000000,True,8.0251700000,8.0891514286,8.0251700000,1,1,46.0415092982,33.2067322619
2016-09-29,RUB_TJS,3,0.0100000000,True,8.0251700000,8.0850557143,8.0251700000,0,0,105.1482963337,-31.4089186416
2016-09-30,RUB_TJS,3,0.0100000000,True,8.0251700000,8.0809600000,8.0707800000,1,1,0.0000000000,69.0388270701
2016-10-01,RUB_TJS,3,0.0100000000,True,7.9425700000,8.0504028571,7.9425700000,0,0,158.8570125812,-25.3119542199
2016-10-04,RUB_TJS,3,0.0100000000,True,7.9161300000,7.9895028571,7.9161300000,1,1,33.2889732165,58.7431508343
2016-10-05,RUB_TJS,3,0.0100000000,True,7.9115000000,7.9667485714,7.9115000000,1,1,20.6990240807,48.7508436853
2016-10-06,RUB_TJS,3,0.0100000000,True,7.9115000000,7.9439942857,7.9115000000,1,1,5.8488175409,35.0759135922
2016-10-07,RUB_TJS,3,0.0100000000,True,7.9115000000,7.9212400000,7.9115000000,1,1,20.2710288272,-7.9911730992
2016-10-08,RUB_TJS,3,0.0100000000,True,7.9115000000,7.9197885714,7.9115000000,1,1,0.0000000000,10.4656473513
2016-10-11,RUB_TJS,3,0.0100000000,True,7.8927200000,7.9395514286,7.8927200000,1,1,50.0352351933,8.9947506930
2016-10-12,RUB_TJS,3,0.0100000000,True,7.8927200000,7.9557142857,7.9630000000,1,1,0.0000000000,79.1811815407
2016-10-13,RUB_TJS,3,0.0100000000,True,7.8927200000,7.9718771429,8.0246400000,1,1,0.0000000000,11.1355740914
2016-10-14,RUB_TJS,3,0.0100000000,True,7.8927200000,7.9880400000,8.0246400000,0,1,36.7384591699,-82.8613777598
2016-10-15,RUB_TJS,3,0.0100000000,True,7.8927200000,7.9997085714,8.0140900000,0,1,13.1470072178,-31.1654210261
2016-10-18,RUB_TJS,3,0.0100000000,True,7.9464500000,8.0011757143,7.9464500000,1,1,84.4013481256,-16.1404850680
2016-10-19,RUB_TJS,3,0.0100000000,True,7.9251100000,7.9869571429,7.9251100000,1,1,95.1848893988,-17.9202878979
2016-10-20,RUB_TJS,3,0.0100000000,True,7.9251100000,7.9727385714,7.9251100000,1,1,59.4418312951,0.2992339789
2016-10-21,RUB_TJS,3,0.0100000000,True,7.9251100000,7.9585200000,7.9251100000,1,1,26.8547590433,15.1661364173
2016-10-22,RUB_TJS,3,0.0100000000,True,7.9179300000,7.9447828571,7.9179300000,1,1,9.0598111572,24.7619821669
2016-10-25,RUB_TJS,3,0.0100000000,True,7.8841200000,7.9305500000,7.8841200000,1,1,42.7005543115,15.9131459987
2016-10-26,RUB_TJS,3,0.0100000000,True,7.8841200000,7.9387771429,7.9110200000,1,1,0.0000000000,68.8483148898
2016-10-27,RUB_TJS,3,0.0100000000,True,7.8841200000,7.9470042857,7.9827000000,1,1,0.0000000000,45.2803149722
2016-10-28,RUB_TJS,3,0.0100000000,True,7.8841200000,7.9552314286,7.9827000000,0,1,53.2680410444,-88.2671636382
2016-10-29,RUB_TJS,3,0.0100000000,True,7.8841200000,7.9716285714,7.9827000000,0,1,0.0000000000,-13.8885404309
2016-11-01,RUB_TJS,3,0.0100000000,True,7.9827000000,8.0194614286,8.0410300000,1,1,0.0000000000,-16.5205251582
2016-11-02,RUB_TJS,3,0.0100000000,True,7.9827000000,8.0299857143,8.0563700000,1,1,0.0000000000,-13.7538049347
2016-11-03,RUB_TJS,3,0.0100000000,True,7.9827000000,8.0405100000,8.0563700000,1,1,2.0476494226,-21.7772255740
2016-11-04,RUB_TJS,3,0.0100000000,True,8.0327100000,8.0510342857,8.0563700000,1,1,0.0000000000,-6.6273650023
2016-11-08,RUB_TJS,3,0.0100000000,True,8.0477300000,8.0781100000,8.0477300000,1,1,80.0231736855,-42.7575262035
2016-11-09,RUB_TJS,3,0.0100000000,True,8.0477300000,8.1117742857,8.0477300000,1,1,43.9427210590,35.1640525360
2016-11-10,RUB_TJS,3,0.0100000000,True,8.0477300000,8.1454385714,8.0477300000,0,0,106.0974695200,14.0060861408
2016-11-11,RUB_TJS,3,0.0100000000,True,8.0477300000,8.1791028571,8.2920200000,1,1,0.0000000000,160.6201308841
2016-11-12,RUB_TJS,3,0.0100000000,True,8.0477300000,8.2118485714,8.2920200000,0,1,0.0000000000,-97.6289660898
