date,corridor,horizon_calendar_days,epsilon,has_full_window,window_min_rub_per_unit,window_mean_rub_per_unit,future_min_rub_per_unit,target_good_now,message_hit,future_regret_bps,moment_advantage_bps
2016-09-02,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-03,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-06,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-07,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-08,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-09,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-10,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-13,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-14,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-15,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-16,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-17,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-20,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-21,RUB_KGS,20,0.0100000000,False,,,,,,,
2016-09-22,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9325829512,0.9086140000,0,0,299.2288400785,-43.5140785619
2016-09-23,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9318317805,0.9086140000,0,0,205.2172638201,44.8662577876
2016-09-24,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9311119024,0.9086140000,0,0,221.5875093090,20.4905815727
2016-09-27,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9289355366,0.9086140000,0,0,245.4174781046,-27.3265831122
2016-09-28,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9285707561,0.9086140000,0,0,237.7982416274,-23.4364897683
2016-09-29,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9282602439,0.9086140000,0,0,274.6309425949,-64.7636924780
2016-09-30,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9280145610,0.9086140000,0,0,195.6205765784,13.7019506922
2016-10-01,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9276605854,0.9086140000,0,0,263.3755968761,-59.6275698397
2016-10-04,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9264819024,0.9086140000,1,1,56.4473413499,137.1845732287
2016-10-05,RUB_KGS,20,0.0100000000,True,0.9086140000,0.9257865854,0.9086140000,0,1,99.9253637835,86.4301286316
