hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,corridor,threshold
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7509357988252716
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.742028040185894
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.776084449499898
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7144716310183268
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7558166461181095
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.4758640300785418
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.527513999356563
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5224328265418479
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.04576011080141038
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.396409403207186
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.28782320249313037
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.4981979887093992
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5712000039862088
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.486091087955601
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.459139122886522
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD,0.5439682768703241
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS,0.5607970792337039
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KZT,0.5809051265978925
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS,0.5501575513074004
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5709716247072848
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5990770279137362
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6023573693000476
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.6008127195912267
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5842782178705069
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5898694509976287
