hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,path
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",results/experiments/20260904_h3_h004_pooled_logistic/models/H004_add_momentum_pooled_with_corridor_thresholds_logistic_h3_2022.joblib
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h004_pooled_logistic/models/H004_add_momentum_pooled_with_corridor_thresholds_logistic_h3_2023.joblib
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h004_pooled_logistic/models/H004_add_momentum_pooled_with_corridor_thresholds_logistic_h3_2024.joblib
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h004_pooled_logistic/models/H004_add_momentum_pooled_with_corridor_thresholds_logistic_h3_2025.joblib
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h004_pooled_logistic/models/H004_add_momentum_pooled_with_corridor_thresholds_logistic_h3_2026.joblib
