hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,corridor,threshold,test_rows,signals,signals_per_week,signal_hit_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7509357988252716,247,2,0.03954802259887006,0.5,0.64,0.0,1.0,0.78125,22.15284638005
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.742028040185894,247,5,0.09887005649717515,0.6,0.43080000000000007,0.2,0.8,1.3927576601671305,25.17257423718
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.776084449499898,247,0,0.0,,,,,,
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7144716310183268,246,7,0.1384180790960452,0.7142857142857143,0.4602857142857143,0.14285714285714285,0.8571428571428571,1.5518311607697082,-7.245292393671427
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2022,0.5931114966093676,24,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7558166461181095,247,1,0.01977401129943503,1.0,0.48,0.0,1.0,2.0833333333333335,-25.3143074234
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.4758640300785418,247,18,0.3559322033898305,0.6111111111111112,0.724,0.5819444444444446,0.8888888888888888,0.8440761203192143,12.325620766533332
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.527513999356563,247,13,0.2570621468926554,0.6923076923076923,0.7715384615384616,0.6153846153846154,0.9230769230769231,0.8973080757726818,18.916773177307697
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5224328265418479,247,13,0.2570621468926554,0.5384615384615384,0.6512307692307693,0.4980769230769232,0.8461538461538461,0.8268367587999054,26.519100094638457
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.04576011080141038,247,51,1.0084745762711864,0.6078431372549019,0.6813333333333332,0.5686274509803921,0.7647058823529411,0.8921376769886037,-12.085285603141173
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2023,0.5720850461437944,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.396409403207186,247,39,0.7711864406779662,0.6410256410256411,0.7017435897435897,0.6153846153846154,0.7948717948717948,0.9134755919321836,1.6391738930128215
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.28782320249313037,248,54,1.0677966101694916,0.7037037037037037,0.7234444444444446,0.6481481481481481,0.7962962962962963,0.9727128449290943,-2.011650011296297
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.4981979887093992,248,37,0.731638418079096,0.7027027027027027,0.663891891891892,0.5675675675675675,0.7567567567567568,1.0584595342778047,17.10502598287027
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5712000039862088,248,22,0.43502824858757067,0.6363636363636364,0.6141818181818182,0.5,0.7727272727272727,1.0361160449970397,19.812702684609093
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.486091087955601,248,42,0.8305084745762712,0.7142857142857143,0.7035238095238096,0.5952380952380952,0.7857142857142857,1.0152971436307026,8.941831815066665
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2024,0.5651512551804239,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.459139122886522,248,48,0.9491525423728814,0.625,0.6419583333333333,0.5416666666666666,0.7291666666666666,0.9735834361004738,5.9709713035666665
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD,0.5439682768703241,247,45,0.8873239436619718,0.6222222222222222,0.5132888888888889,0.4222222222222222,0.6222222222222222,1.2122261667676855,5.166202608615554
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS,0.5607970792337039,247,36,0.7098591549295774,0.6944444444444444,0.5632777777777779,0.4444444444444444,0.6944444444444444,1.2328632014991614,3.874910988552778
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KZT,0.5809051265978925,247,29,0.571830985915493,0.6206896551724138,0.484,0.3448275862068966,0.6206896551724138,1.2824166429182104,5.614472079796552
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS,0.5501575513074004,247,37,0.7295774647887324,0.6756756756756757,0.6166486486486487,0.5135135135135135,0.7297297297297297,1.0957223001402525,2.4228915843405416
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2025,0.6485816642240677,24,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5709716247072848,247,23,0.4535211267605634,0.6521739130434783,0.432695652173913,0.30434782608695654,0.6086956521739131,1.5072347266881032,1.5687387258304355
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5990770279137362,160,9,0.27631578947368424,0.7777777777777778,0.6682222222222222,0.4444444444444444,0.8888888888888888,1.1639507815098105,-0.7745404831222216
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6023573693000476,160,6,0.1842105263157895,1.0,0.42566666666666664,0.0791666666666669,0.8333333333333334,2.3492560689115116,-3.2391118943166664
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.6008127195912267,160,2,0.06140350877192983,1.0,0.364,0.0,1.0,2.7472527472527473,19.56664253855
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5842782178705069,159,16,0.4912280701754386,0.625,0.502375,0.3125,0.6875,1.244090569793481,-10.7594804665125
H004_add_momentum,3,pooled_with_corridor_thresholds,logistic,2026,0.662997629063959,24,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5898694509976287,158,9,0.27631578947368424,0.7777777777777778,0.6068888888888889,0.4444444444444444,0.7777777777777778,1.281581838154522,-0.6373296865888894
