hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,2022,0.9029764751147062,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,2022,0.8327574124911726,50.57142857142857,2,0.03954802259887006,1.0,0.014084507042253521,0.5070422535211268
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,2022,0.8123090243940267,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,2023,0.7675766005291803,50.57142857142857,35,0.692090395480226,0.7714285714285715,0.14917127071823205,0.5139795747530554
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,2023,0.647967702519756,50.57142857142857,89,1.7598870056497176,0.8202247191011236,0.3945945945945946,0.5682650392327812
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,2023,0.7926377730333318,50.57142857142857,34,0.672316384180791,0.8529411764705882,0.1870967741935484,0.5663744740532959
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,2023,0.65492544988615,50.57142857142857,92,1.8192090395480227,0.8260869565217391,0.41304347826086957,0.5795376121463078
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,2023,0.5668821749909182,50.57142857142857,127,2.5112994350282487,0.7637795275590551,0.532967032967033,0.5357142857142857
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,2024,0.6177363967069041,50.57142857142857,58,1.1468926553672316,0.8620689655172413,0.26881720430107525,0.5698924731182795
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,2024,0.6186803062861943,50.57142857142857,62,1.225988700564972,0.8709677419354839,0.2967032967032967,0.5877455877455877
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,2024,0.6509536365017919,50.57142857142857,58,1.1468926553672316,0.8103448275862069,0.281437125748503,0.5728173283063502
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,2024,0.6141614462567817,50.57142857142857,62,1.225988700564972,0.8709677419354839,0.2918918918918919,0.5824538824538825
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,2024,0.6105909427056045,50.57142857142857,62,1.225988700564972,0.8709677419354839,0.30857142857142855,0.599491193737769
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,2025,0.7861366470734331,50.714285714285715,59,1.1633802816901408,0.8305084745762712,0.32450331125827814,0.6101683222958058
