hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,folds,active_folds,inactive_folds,active_fold_share,test_rows,evaluation_weeks,candidates,candidates_per_week,signals,signals_per_week,suppressed_by_cooldown,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_pushes,false_push_rate,random_hit_rate,lift,median_fold_lift,min_fold_lift,folds_lift_ge_1_3,roc_auc,pr_auc,pr_auc_baseline,pr_auc_gain,pr_auc_ratio,brier,brier_baseline,brier_skill_score,log_loss,balanced_accuracy,candidate_precision,candidate_recall,mean_advantage_bps,mean_regret_bps,client_advantage_rub_mean,client_regret_rub_mean
H008_pooling_ablation,3,50,pooled,random_forest,RUB_KZT,5,4,1,0.8,1149,235.0,99,0.42127659574468085,59,0.251063829787234,40,0.864406779661017,0.7546010154508226,0.9296590925031444,8,0.13559322033898302,0.652,1.3257772694187377,1.3421469247409759,1.2928557747557936,2,0.6197402826540186,0.7269953308555737,0.6153176675369887,0.11167766331858503,1.188486160979189,0.24918979987732054,0.24530638872240307,-0.02466619080559843,0.6934973931520745,0.535345692153423,0.8383838383838383,0.1173974540311174,7.04743603611017,15.259326463571185,70.47436036110172,152.59326463571185
H008_pooling_ablation,3,50,pooled,random_forest,RUB_KGS,5,4,1,0.8,1149,235.0,145,0.6170212765957447,85,0.3617021276595745,60,0.9176470588235294,0.8396383700842811,0.9595367911014697,7,0.08235294117647063,0.7064705882352943,1.2989175686927557,1.288064486368023,1.1846586702206428,2,0.6429020332828463,0.7884128579549726,0.6675369886858138,0.12087586926915884,1.188790328318083,0.24492456270648466,0.2308183154759172,-0.06993750388597654,0.6842041806499641,0.5564174166956034,0.896551724137931,0.1694915254237288,11.345086749770589,13.198953528208236,113.45086749770586,131.98953528208236
H008_pooling_ablation,3,50,pooled,random_forest,RUB_UZS,5,4,1,0.8,1147,235.0,123,0.5234042553191489,74,0.3148936170212766,49,0.8648648648648649,0.7688061493754711,0.9249103209951277,10,0.1351351351351351,0.6849999999999999,1.262576445058197,1.2721674430400407,1.207535018515537,2,0.639470683662318,0.7648312639200304,0.6373147340889277,0.12751652983110282,1.2085499789451422,0.24572853734677755,0.24260338554196487,-0.02323400229346135,0.686040478332748,0.5463510167818704,0.8780487804878049,0.14774281805745554,11.742690891039189,16.215480182487838,117.42690891039187,162.15480182487838
H008_pooling_ablation,3,50,pooled,random_forest,RUB_AMD,5,4,1,0.8,1149,235.0,137,0.5829787234042553,83,0.35319148936170214,54,0.8795180722891566,0.7922349507109382,0.9332238155946111,10,0.12048192771084343,0.7046987951807229,1.2480765942896221,1.1876941678281752,1.178817555313747,1,0.6244065444233077,0.7783676134052389,0.6684073107049608,0.10996030270027796,1.1740847397413714,0.24902155856331035,0.2301870861209946,-0.09436437946927097,0.6929705933911514,0.54238972300515,0.8613138686131386,0.15364583333333334,5.032891287608434,16.82358942094699,50.32891287608434,168.23589420946982
H008_pooling_ablation,3,50,pooled,logistic,RUB_KZT,5,4,1,0.8,1149,235.0,170,0.723404255319149,102,0.4340425531914894,68,0.7647058823529411,0.6737161802309318,0.8364801886826144,24,0.23529411764705888,0.6328823529411765,1.2082907333395296,1.2268383885944487,0.9832841691248769,2,0.6270571582006631,0.727831514955129,0.6153176675369887,0.11251384741814026,1.193848153834633,0.24158402760860928,0.24530638872240307,0.005629674585850862,0.6856909594940744,0.5396641855351139,0.7529411764705882,0.18104667609618105,9.68347617890392,28.70004753096177,96.83476178903919,287.0004753096176
H008_pooling_ablation,3,50,pooled,random_forest,RUB_TJS,5,4,1,0.8,1147,235.0,137,0.5829787234042553,81,0.3446808510638298,56,0.8641975308641975,0.7729674087144436,0.9224461619867218,11,0.13580246913580252,0.7175802469135801,1.2043217947835663,1.2318744458264184,1.0775862068965518,1,0.6288642271449255,0.7875763422013402,0.6809067131647777,0.10666962903656238,1.1613476277895942,0.24857764576069183,0.22502169185041393,-0.11047087567744007,0.6922005274093114,0.5407464028157066,0.8613138686131386,0.15108834827144688,9.650423386692593,19.191030506128396,96.50423386692592,191.91030506128394
H008_pooling_ablation,3,50,pooled,logistic,RUB_UZS,5,4,1,0.8,1147,235.0,151,0.6425531914893617,91,0.3872340425531915,60,0.7252747252747253,0.6258502470283999,0.8064495032921346,25,0.27472527472527475,0.6376263736263735,1.137460361229836,1.0961716818566998,1.0427528675703857,0,0.6225274058898818,0.7411894747962203,0.6373147340889277,0.10387474070729275,1.1711765400824221,0.2500833795871222,0.24260338554196487,-0.03966532052032269,0.7172439099748554,0.5332715639311992,0.7417218543046358,0.15321477428180574,21.75098909911978,32.59910474695494,217.50989099119778,325.99104746954947
H008_pooling_ablation,3,50,pooled,logistic,RUB_KGS,5,4,1,0.8,1149,235.0,143,0.6085106382978723,89,0.37872340425531914,54,0.7752808988764045,0.6782244712364706,0.8495561788169538,20,0.2247191011235955,0.6878651685393259,1.1270826527278666,1.1137501213367373,1.036021676761237,0,0.6385570524249494,0.7691313155093344,0.6675369886858138,0.10159432682352071,1.1590739506970638,0.24014087114711294,0.2308183154759172,-0.051035916058657795,0.6885444955536479,0.5378299104684529,0.8111888111888111,0.15123859191655803,18.616925381675276,29.63492939045955,186.16925381675279,296.34929390459547
H008_pooling_ablation,3,50,pooled,logistic,RUB_AMD,5,4,1,0.8,1149,235.0,136,0.5787234042553191,87,0.3702127659574468,49,0.7471264367816092,0.6466822904287989,0.8266691256625073,22,0.25287356321839083,0.6705977011494253,1.114120187857804,1.0672576519015375,0.918503674014696,0,0.6269644411145775,0.7690347755760432,0.6684073107049608,0.10062746487108228,1.160631676968604,0.25176831012258166,0.2301870861209946,-0.11040879546817106,0.7169484952239621,0.5338893316691026,0.7941176470588235,0.140625,20.705358651079308,29.757948127104598,207.0535865107931,297.579481271046
H008_pooling_ablation,3,50,pooled,logistic,RUB_TJS,5,5,0,1.0,1147,235.0,165,0.7021276595744681,92,0.39148936170212767,73,0.7717391304347826,0.6761149136755746,0.8455792149700239,21,0.2282608695652174,0.7011086956521738,1.1007410622926421,1.1390924204174622,1.025236593059937,1,0.6416115397252905,0.7859552866198014,0.6809067131647777,0.10504857345502373,1.1593505208527892,0.23996836777866595,0.22502169185041393,-0.07393098754027362,0.6910434965036212,0.539734372977314,0.8121212121212121,0.17157490396927016,20.146638959603262,30.90822929128804,201.4663895960326,309.08229291288046
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KGS,5,5,0,1.0,1149,235.0,170,0.723404255319149,103,0.43829787234042555,67,0.883495145631068,0.8073271559006894,0.9320852078228042,12,0.11650485436893199,0.6892815533980583,1.2817623528086088,1.30347197535253,1.1272368606453431,3,0.6429020332828463,0.7884128579549726,0.6675369886858138,0.12087586926915884,1.188790328318083,0.24492456270648466,0.2308183154759172,-0.06993750388597654,0.6842041806499641,0.5660165086390062,0.888235294117647,0.196870925684485,15.889363431188352,16.8067347989699,158.8936343118835,168.06734798969902
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KZT,5,5,0,1.0,1149,235.0,123,0.5234042553191489,72,0.30638297872340425,51,0.8333333333333334,0.730890790978952,0.9020072491467838,12,0.16666666666666663,0.6511388888888889,1.2798088818736402,1.296456352636128,1.097293343087052,2,0.6197402826540186,0.7269953308555737,0.6153176675369887,0.11167766331858503,1.188486160979189,0.24918979987732054,0.24530638872240307,-0.02466619080559843,0.6934973931520745,0.5388986333027337,0.8211382113821138,0.14285714285714285,15.36808613682778,19.903142214756944,153.68086136827782,199.0314221475694
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_AMD,5,5,0,1.0,1149,235.0,163,0.6936170212765957,96,0.4085106382978723,67,0.8854166666666666,0.8063720685325512,0.9348019511145699,11,0.11458333333333337,0.6981458333333332,1.268240279311271,1.2226931855233127,1.1612815082997472,2,0.6244065444233077,0.7783676134052389,0.6684073107049608,0.10996030270027796,1.1740847397413714,0.24902155856331035,0.2301870861209946,-0.09436437946927097,0.6929705933911514,0.5547456020496749,0.8711656441717791,0.18489583333333334,10.939265426572916,15.293868902376039,109.39265426572916,152.93868902376042
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,5,4,1,0.8,1149,235.0,198,0.8425531914893617,121,0.5148936170212766,77,0.8016528925619835,0.7218081191012657,0.8629328646733735,24,0.19834710743801653,0.6404793388429753,1.2516452037471935,1.2815720952513403,1.114789541247213,2,0.6270571582006631,0.727831514955129,0.6153176675369887,0.11251384741814026,1.193848153834633,0.24158402760860928,0.24530638872240307,0.005629674585850862,0.6856909594940744,0.5528110815897528,0.7777777777777778,0.21782178217821782,8.454063985000001,25.006216999670254,84.54063985,250.06216999670247
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_TJS,5,4,1,0.8,1147,235.0,154,0.6553191489361702,94,0.4,60,0.8829787234042553,0.8024962481102732,0.9333870571504749,11,0.11702127659574468,0.7114893617021276,1.2410287081339713,1.2130244662358503,1.137052759248029,1,0.6288642271449255,0.7875763422013402,0.6809067131647777,0.10666962903656238,1.1613476277895942,0.24857764576069183,0.22502169185041393,-0.11047087567744007,0.6922005274093114,0.5522789249742477,0.8766233766233766,0.17285531370038412,9.274924074127659,18.70305046555319,92.7492407412766,187.0305046555319
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,5,4,1,0.8,1149,235.0,158,0.6723404255319149,109,0.46382978723404256,49,0.8440366972477065,0.7643631200855633,0.9002853783405491,17,0.15596330275229353,0.690605504587156,1.2221690844359425,1.2516387436997118,0.9791122715404702,0,0.6269644411145775,0.7690347755760432,0.6684073107049608,0.10062746487108228,1.160631676968604,0.25176831012258166,0.2301870861209946,-0.11040879546817106,0.7169484952239621,0.5436022290896987,0.8291139240506329,0.17057291666666666,20.569896364914683,22.107199915623852,205.69896364914683,221.07199915623852
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_UZS,5,4,1,0.8,1147,235.0,198,0.8425531914893617,101,0.4297872340425532,97,0.801980198019802,0.7138341272210942,0.8679959860163994,20,0.19801980198019797,0.6859207920792079,1.1692023441785273,1.1784624305682718,1.0469774217042973,1,0.639470683662318,0.7648312639200304,0.6373147340889277,0.12751652983110282,1.2085499789451422,0.24572853734677755,0.24260338554196487,-0.02323400229346135,0.686040478332748,0.5588399330494557,0.8434343434343434,0.22845417236662108,12.795653455450493,27.193896424683167,127.95653455450493,271.9389642468317
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,5,5,0,1.0,1147,235.0,273,1.1617021276595745,134,0.5702127659574469,139,0.835820895522388,0.7639157607163982,0.8890075947873104,22,0.16417910447761197,0.7169850746268656,1.1657437861692828,1.3079589300895953,1.0171271080779578,3,0.6416115397252905,0.7859552866198014,0.6809067131647777,0.10504857345502373,1.1593505208527892,0.23996836777866595,0.22502169185041393,-0.07393098754027362,0.6910434965036212,0.5754836311466371,0.8424908424908425,0.29449423815621,14.793569963532835,29.692007186442538,147.93569963532835,296.92007186442544
