hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,train_target_rate,validation_target_rate,hyperparameters,corridor,threshold
H008_pooling_ablation,3,50,per_corridor,random_forest,2022,0.6357575757575757,0.7689399761007049,1064,245,52,0.6842105263157895,0.673469387755102,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.6199676264367007
H008_pooling_ablation,3,50,per_corridor,random_forest,2022,0.6300125313283208,0.7909045870413469,1063,244,52,0.6735653809971778,0.6885245901639344,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.5793487692948954
H008_pooling_ablation,3,50,per_corridor,random_forest,2022,0.6385011631771352,0.7994907252908843,1063,245,52,0.7187206020696143,0.7224489795918367,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.7350502523209964
H008_pooling_ablation,3,50,per_corridor,random_forest,2023,0.5812126268947295,0.6719852279292422,1311,243,52,0.6781083142639207,0.5802469135802469,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.48560706211353133
H008_pooling_ablation,3,50,per_corridor,random_forest,2023,0.6281114718614719,0.7042313644470151,1312,244,52,0.6676829268292683,0.5409836065573771,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.5226934707684985
H008_pooling_ablation,3,50,per_corridor,random_forest,2023,0.6105664488017429,0.6759028935063531,1312,244,52,0.6829268292682927,0.5573770491803278,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.5590417558225361
H008_pooling_ablation,3,50,per_corridor,random_forest,2023,0.5392170329670329,0.6227584948357994,1310,244,52,0.6770992366412214,0.5737704918032787,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.49822502089132487
H008_pooling_ablation,3,50,per_corridor,random_forest,2023,0.5532100840336134,0.5757512484284987,1311,244,52,0.7200610221205187,0.5122950819672131,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.3540646643789602
H008_pooling_ablation,3,50,per_corridor,random_forest,2024,0.626388154415653,0.8416011528454509,1557,245,52,0.6634553628773282,0.746938775510204,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.5449950918550234
H008_pooling_ablation,3,50,per_corridor,random_forest,2024,0.6901761049723756,0.8621127735590011,1559,245,52,0.6484926234765875,0.7387755102040816,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.6134977624132761
H008_pooling_ablation,3,50,per_corridor,random_forest,2024,0.6105666429080542,0.8369344471145171,1559,245,52,0.6638871071199487,0.7510204081632653,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.5925721424384773
H008_pooling_ablation,3,50,per_corridor,random_forest,2024,0.6094871794871795,0.8205841439302602,1557,245,52,0.6615285806037251,0.7346938775510204,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.5353878501890054
H008_pooling_ablation,3,50,per_corridor,random_forest,2024,0.5666382495026997,0.7039549052775222,1558,245,52,0.6880616174582799,0.6244897959183674,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.5046979243825237
H008_pooling_ablation,3,50,per_corridor,random_forest,2025,0.7091097308488613,0.866754684821909,1805,247,52,0.6742382271468144,0.7449392712550608,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.6660724204000247
H008_pooling_ablation,3,50,per_corridor,random_forest,2025,0.7164226106125019,0.8583392025886052,1807,247,52,0.6602102933038185,0.7044534412955465,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.7379029220290348
H008_pooling_ablation,3,50,per_corridor,random_forest,2025,0.671856688431274,0.8504737921953067,1807,247,52,0.6751521859435529,0.7327935222672065,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.6221552384220129
H008_pooling_ablation,3,50,per_corridor,random_forest,2025,0.6418482999128161,0.8338007013123585,1805,247,52,0.6709141274238227,0.7489878542510121,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.6528283708496607
H008_pooling_ablation,3,50,per_corridor,random_forest,2025,0.6041201844414695,0.7537724220864898,1806,247,52,0.6788482834994463,0.6720647773279352,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.6441874406846008
H008_pooling_ablation,3,50,per_corridor,random_forest,2026,0.6935508005386801,0.8166881760864712,2054,245,52,0.682570593962999,0.6653061224489796,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.5886021417990384
H008_pooling_ablation,3,50,per_corridor,random_forest,2026,0.666463497223351,0.7394637779392708,2056,245,52,0.6653696498054474,0.563265306122449,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.6453838798996245
H008_pooling_ablation,3,50,per_corridor,random_forest,2026,0.7032555459521751,0.8147277689656198,2056,245,52,0.6819066147859922,0.636734693877551,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.655701453004624
H008_pooling_ablation,3,50,per_corridor,random_forest,2026,0.7278383668903804,0.8231774413560409,2054,245,52,0.6801363193768257,0.6081632653061224,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.6208100845231846
H008_pooling_ablation,3,50,per_corridor,random_forest,2026,0.6107550849818891,0.7318695771789407,2055,245,52,0.678345498783455,0.6040816326530613,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.5835238570524738
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6586752878094937,0.8140852410476984,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8816790144065559
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6586752878094937,0.8140852410476984,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8229601572430156
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6586752878094937,0.8140852410476984,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.9029764751147062
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6586752878094937,0.8140852410476984,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8327574124911726
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6586752878094937,0.8140852410476984,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.8123090243940267
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6482890044374269,0.6907547475615411,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_AMD,0.7675766005291803
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6482890044374269,0.6907547475615411,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS,0.647967702519756
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6482890044374269,0.6907547475615411,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.7926377730333318
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6482890044374269,0.6907547475615411,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.65492544988615
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6482890044374269,0.6907547475615411,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS,0.5668821749909182
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5881562970197715,0.7893362373687389,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.6177363967069041
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5881562970197715,0.7893362373687389,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6186803062861943
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5881562970197715,0.7893362373687389,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.6509536365017919
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5881562970197715,0.7893362373687389,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.6141614462567817
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5881562970197715,0.7893362373687389,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.6105909427056045
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6588242957173099,0.803417657633241,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_AMD,0.7861366470734331
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6588242957173099,0.803417657633241,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS,0.7444579018785852
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6588242957173099,0.803417657633241,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.7538241054066218
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6588242957173099,0.803417657633241,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.740384922802266
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6588242957173099,0.803417657633241,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS,0.7874063916257429
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6869801258116655,0.7699324806816676,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_AMD,0.7684739873262469
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6869801258116655,0.7699324806816676,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KGS,0.5198407585786845
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6869801258116655,0.7699324806816676,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KZT,0.7336630781546328
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6869801258116655,0.7699324806816676,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_TJS,0.7954929194456752
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6869801258116655,0.7699324806816676,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_UZS,0.767134705237428
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2022,0.6424727960889449,0.7962450997256659,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.5597508785504177
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2022,0.6424727960889449,0.7962450997256659,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.5749191556390714
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2022,0.6424727960889449,0.7962450997256659,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.6070332466715139
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2022,0.6424727960889449,0.7962450997256659,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.6509480012690319
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2022,0.6424727960889449,0.7962450997256659,5318,1223,57,0.6820233170364799,0.6950122649223222,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.6517552661867405
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2023,0.6036397789453625,0.6698217047755123,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.5639058751849528
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2023,0.6036397789453625,0.6698217047755123,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.5586030913039619
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2023,0.6036397789453625,0.6698217047755123,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.5681655151671454
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2023,0.6036397789453625,0.6698217047755123,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.5699456346846826
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2023,0.6036397789453625,0.6698217047755123,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.5155043304906015
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2024,0.6267488055328247,0.8196951222131136,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.5636695088768562
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2024,0.6267488055328247,0.8196951222131136,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.5787245793291298
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2024,0.6267488055328247,0.8196951222131136,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.5621939479934585
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2024,0.6267488055328247,0.8196951222131136,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.5783511092672319
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2024,0.6267488055328247,0.8196951222131136,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.5467805733124186
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2025,0.684149161374369,0.8422872753258294,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.7023528133923983
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2025,0.684149161374369,0.8422872753258294,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.6628442158857571
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2025,0.684149161374369,0.8422872753258294,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.6937829168142277
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2025,0.684149161374369,0.8422872753258294,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.6751764707316312
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2025,0.684149161374369,0.8422872753258294,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.6983917538739545
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2026,0.6936508472858132,0.7844573536088466,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_AMD,0.5949892899407322
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2026,0.6936508472858132,0.7844573536088466,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KGS,0.5994912000545358
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2026,0.6936508472858132,0.7844573536088466,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_KZT,0.5825758320365527
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2026,0.6936508472858132,0.7844573536088466,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_TJS,0.5862805200307133
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,2026,0.6936508472858132,0.7844573536088466,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",RUB_UZS,0.5791334141860913
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2022,0.6580760132471218,0.8128640401622902,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8849680875721296
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2022,0.6580760132471218,0.8128640401622902,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8244997261142631
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2022,0.6580760132471218,0.8128640401622902,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8921984303773277
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2022,0.6580760132471218,0.8128640401622902,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8371041456011091
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2022,0.6580760132471218,0.8128640401622902,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.8498710007826322
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2023,0.6439141915988349,0.6923539770886555,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.6484700105161275
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2023,0.6439141915988349,0.6923539770886555,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.6620609835180709
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,2023,0.6439141915988349,0.6923539770886555,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.7603945540692849
