date,corridor,rub_per_unit,message_hit,target_good_now,future_regret_bps,moment_advantage_bps,score,threshold,hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year
2023-08-12,RUB_TJS,8.9747,1,0.0,0.0,-13.9139477563,0.6324945800401232,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-17,RUB_TJS,8.823,0,0.0,340.4284257055,-40.6529310071,0.6341968503407598,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-25,RUB_TJS,8.61297,1,1.0,0.0,6.4412772161,0.6899493287579879,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-01,RUB_TJS,8.78771,1,0.0,0.0,-27.3774891998,0.6229463257809214,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-09,RUB_TJS,8.93362,0,0.0,143.6819564745,-23.5524552641,0.6331042137580797,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-16,RUB_TJS,8.81655,1,0.0,0.0,-45.5612789517,0.6777731123964513,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-21,RUB_TJS,8.81455,0,0.0,58.9933689184,-29.9165396167,0.6795286701336276,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-27,RUB_TJS,8.78002,1,1.0,0.0,26.63075007,0.6256512296151152,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-06,RUB_TJS,9.09247,1,0.0,0.0,8.5429417829,0.667251659360687,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-12,RUB_TJS,9.12042,0,0.0,296.970972828,-94.5673837475,0.6865344656488557,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-19,RUB_TJS,8.88475,0,0.0,151.0340752413,-47.717296987,0.6508196865277593,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-24,RUB_TJS,8.63849,0,0.0,158.337857658,-1.0006056559,0.6581886984032046,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-31,RUB_TJS,8.51018,0,0.0,130.6670364199,-20.375060576,0.6487754535667866,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-09,RUB_TJS,8.41731,1,1.0,30.3659957873,19.7974018451,0.7027022845906559,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-14,RUB_TJS,8.41096,0,0.0,346.44083434,-109.8129717775,0.6609857740411355,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-21,RUB_TJS,8.0803,0,0.0,70.2077893148,8.8779199454,0.6667243467632018,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-28,RUB_TJS,8.09821,1,1.0,12.1878785559,5.0497116251,0.6522109108102501,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-08,RUB_TJS,8.44444,0,0.0,101.6645271919,-83.3933077583,0.6791335482187314,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-13,RUB_TJS,8.22724,0,0.0,58.136142862,38.8771513497,0.656432184129043,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-20,RUB_TJS,8.22007,1,1.0,0.0,55.2091922683,0.683467018715482,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-27,RUB_TJS,8.36826,0,0.0,216.4607696224,-40.8212799284,0.630439556498368,0.6208882770890789,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-01-14,RUB_UZS,0.00597983,1,1.0,0.0,88.7233647586,0.8009886906975865,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-01-21,RUB_UZS,0.00608468,1,0.0,27.3966749279,-8.0994795609,0.7684156192449902,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-04,RUB_UZS,0.0066402,1,1.0,7.9666275112,-4.7460844803,0.7608745287276422,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-11,RUB_UZS,0.00665731,0,0.0,58.8225574594,-9.7431448406,0.7826504504761371,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-24,RUB_UZS,0.0067083,1,1.0,0.0,25.0488465253,0.7783502993316237,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-31,RUB_UZS,0.00675304,1,0.0,0.0,-12.2189395045,0.7827207360498025,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-21,RUB_UZS,0.0071494,1,1.0,16.2251377738,-17.0093285098,0.8447738014388539,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-28,RUB_UZS,0.00716879,0,0.0,140.2189211847,-78.6747328419,0.787984479089119,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-12,RUB_UZS,0.0066257,1,1.0,0.0,123.4570530232,0.7631164752085959,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-20,RUB_UZS,0.00695581,1,1.0,0.0,41.0379676879,0.8010187578867343,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-26,RUB_UZS,0.00700509,1,0.0,8.4367224404,-14.5125342671,0.8021238521325285,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-02,RUB_UZS,0.00710215,1,0.0,19.1350506537,-33.8281856742,0.8007147376362347,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-09,RUB_UZS,0.00716781,1,0.0,0.0,-0.9946246418,0.8486704217100962,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-16,RUB_UZS,0.00731497,1,0.0,21.5175181853,-19.6480223417,0.7773772048119633,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-23,RUB_UZS,0.00727023,1,1.0,0.0,67.2319193818,0.8334505813253228,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-14,RUB_UZS,0.00777845,1,1.0,0.0,44.1938642387,0.8125069617561501,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-20,RUB_UZS,0.00785703,0,0.0,77.052015838,-54.9630456518,0.7822432016648878,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-28,RUB_UZS,0.00774392,1,1.0,0.0,70.1824509251,0.7612982628969717,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-12,RUB_UZS,0.00813303,1,1.0,0.0,134.4052574722,0.7694307660644393,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-19,RUB_UZS,0.00774103,1,1.0,0.0,122.2144951525,0.7808228164290583,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-25,RUB_UZS,0.00782269,1,0.0,0.0,5.473744461,0.8153835369148114,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-23,RUB_UZS,0.00787874,1,1.0,7.2854288884,18.1732326617,0.7885716019327024,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-29,RUB_UZS,0.00796206,1,0.0,0.0,-17.7025889565,0.7653823074904487,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-07,RUB_UZS,0.00823824,1,0.0,0.0,-33.9151973909,0.7818882196258055,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-14,RUB_UZS,0.0079571,1,1.0,0.0,84.3758294589,0.8152532121128783,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-20,RUB_UZS,0.00797149,0,0.0,163.4951558617,-68.5231701457,0.8447285655297846,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
