outer_fold,corridor,frontier_point_id,common_signal_count,comparison_status,left_hit_rate,right_hit_rate,delta_hit_rate,left_mean_regret_bps,right_mean_regret_bps,delta_mean_regret_bps
outer_2024,RUB_KZT,budget_00,13,active,0.8461538461538461,0.6923076923076923,-0.15384615384615385,17.12504680896923,23.90620673390769,6.781159924938461
outer_2024,RUB_KZT,budget_01,24,active,0.8333333333333334,0.8333333333333334,0.0,16.588636246395833,21.6083973105,5.019761064104166
outer_2024,RUB_KZT,budget_02,35,active,0.7714285714285715,0.8285714285714286,0.05714285714285716,20.95016463988,27.973228812394286,7.023064172514285
outer_2024,RUB_KZT,budget_03,38,active,0.8157894736842105,0.868421052631579,0.052631578947368474,18.50947657053421,23.158103392163156,4.648626821628945
outer_2024,RUB_KZT,budget_04,41,active,0.8048780487804879,0.8292682926829268,0.024390243902438935,34.16593156394878,28.8579868030122,-5.307944760936582
outer_2024,RUB_KZT,budget_05,44,active,0.7954545454545454,0.7727272727272727,-0.022727272727272707,51.253832313334094,47.51437436861363,-3.7394579447204634
outer_2024,RUB_KZT,budget_06,46,active,0.6739130434782609,0.782608695652174,0.10869565217391308,48.41973840899783,49.17979998030218,0.7600615713043481
outer_2024,RUB_KZT,budget_07,51,active,0.6078431372549019,0.6274509803921569,0.019607843137254943,74.47927838275292,68.81286756794901,-5.6664108148039105
outer_2024,RUB_KZT,budget_08,52,active,0.5769230769230769,0.6153846153846154,0.03846153846153855,84.05430483449616,71.7095579158077,-12.344746918688472
outer_2024,RUB_KZT,budget_09,54,active,0.5555555555555556,0.5925925925925926,0.03703703703703698,84.61255939417778,80.96905312459813,-3.643506269579646
outer_2024,RUB_KZT,budget_10,54,active,0.5555555555555556,0.5925925925925926,0.03703703703703698,84.61255939417778,80.96905312459813,-3.643506269579646
outer_2024,RUB_KZT,budget_11,54,active,0.5555555555555556,0.5925925925925926,0.03703703703703698,84.61255939417778,80.96905312459813,-3.643506269579646
outer_2024,RUB_KZT,budget_12,54,active,0.5555555555555556,0.5925925925925926,0.03703703703703698,84.61255939417778,80.96905312459813,-3.643506269579646
outer_2024,RUB_KZT,budget_13,54,active,0.5555555555555556,0.5925925925925926,0.03703703703703698,84.61255939417778,80.96905312459813,-3.643506269579646
outer_2024,RUB_TJS,budget_00,12,active,0.8333333333333334,0.8333333333333334,0.0,13.217300478866667,14.738829690083334,1.5215292112166665
outer_2024,RUB_TJS,budget_01,23,active,0.8695652173913043,0.9130434782608695,0.04347826086956519,13.428353362173914,9.899029639273914,-3.529323722899999
outer_2024,RUB_TJS,budget_02,29,active,0.896551724137931,0.896551724137931,0.0,17.52554738342759,16.896316686189653,-0.6292306972379365
