hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold,test_rows,target_rate,roc_auc,pr_auc,brier,log_loss,balanced_accuracy,candidate_precision,candidate_recall,signals,signals_per_week,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean,future_regret_bps_mean,client_advantage_rub_mean,client_regret_rub_mean
H007_add_usd_eur,1,0,per_corridor,logistic,2025,0.6998579545454544,0.8356530383287449,1808,248,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.6955423304707393,247,0.6072874493927125,0.6649484536082475,0.7985595387850696,0.2140884875492343,0.604901373426836,0.6557388316151203,0.9032258064516129,0.37333333333333335,48,0.9464788732394366,0.9166666666666666,0.804464348389337,0.9671167756500445,0.08333333333333337,0.5105,0.4166666666666667,0.625,1.7956252040483187,-5.1787982883625,3.4071783834500002,-51.78798288362499,34.071783834499996
H007_add_usd_eur,1,0,per_corridor,logistic,2025,0.6938920454545454,0.8288308042173782,1810,248,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.6892161838960538,247,0.5708502024291497,0.6743610330523218,0.7898435982338217,0.21557545229424363,0.6165612245404019,0.6654957848253713,0.9795918367346939,0.3404255319148936,48,0.9464788732394366,0.9791666666666666,0.8910053086246883,0.9963129840206003,0.02083333333333337,0.481625,0.375,0.5833333333333334,2.0330478415087807,1.8681675393270831,0.8307666869041667,18.681675393270833,8.307666869041666
H007_add_usd_eur,1,0,per_corridor,logistic,2025,0.6850675428988682,0.8382190996836385,1810,248,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.609712088699027,247,0.5425101214574899,0.6942940166424516,0.789260159431785,0.20807406666067105,0.5972800807506147,0.6660943072249372,0.8709677419354839,0.40298507462686567,48,0.9464788732394366,0.8958333333333334,0.7783231187385907,0.9546789490988217,0.10416666666666663,0.4105833333333333,0.2916666666666667,0.5208333333333334,2.181855084229755,-2.1496795925166663,3.48580758224375,-21.496795925166662,34.8580758224375
H007_add_usd_eur,1,0,per_corridor,logistic,2025,0.6772179155900085,0.8189835720264316,1808,248,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.6655655462193342,247,0.5668016194331984,0.7089452603471296,0.8073947152140218,0.20975082706247386,0.6050432287032576,0.6703271028037383,0.98,0.35,47,0.9267605633802817,0.9787234042553191,0.8888676347566886,0.9962343289895351,0.021276595744680882,0.4424255319148936,0.3191489361702128,0.5531914893617021,2.212176589400789,-0.8508943047255316,0.2352693723723404,-8.508943047255316,2.3526937237234042
H007_add_usd_eur,1,0,per_corridor,logistic,2025,0.7065986394557823,0.810289346385217,1809,248,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.6047620470293885,247,0.5951417004048583,0.6869387755102041,0.8054317985495185,0.21895469641786788,0.6571232358513474,0.6386734693877552,0.8571428571428571,0.3673469387755102,48,0.9464788732394366,0.8958333333333334,0.7783231187385907,0.9546789490988217,0.10416666666666663,0.4810416666666667,0.3541666666666667,0.6041666666666666,1.8622780424426157,-5.494192541804165,4.144803245972916,-54.94192541804165,41.44803245972916
H007_add_usd_eur,1,0,per_corridor,logistic,2026,0.733134989275583,0.8364154952469496,2056,246,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7522364048750102,160,0.625,0.6796666666666668,0.8193830762283868,0.21187481156959925,0.6133245485514307,0.655,1.0,0.31,31,0.9393939393939394,1.0,0.889740999265246,0.9999999999999998,0.0,0.572516129032258,0.41935483870967744,0.7419354838709677,1.7466756817669598,-0.9406506183709675,0.0,-9.406506183709675,0.0
H007_add_usd_eur,1,0,per_corridor,logistic,2026,0.6731805929919138,0.7854647222987003,2058,246,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7144209083145876,159,0.6729559748427673,0.6946441409058232,0.8380315462700085,0.20833611339369645,0.6081055860517216,0.6105319913731129,0.8571428571428571,0.3364485981308411,32,0.9696969696969697,0.8125,0.6469050424507756,0.9111057606383722,0.1875,0.6158125,0.5,0.75,1.319395108088907,-12.78758731385,10.104719725331249,-127.87587313850001,101.04719725331249
H007_add_usd_eur,1,0,per_corridor,logistic,2026,0.7182779958746424,0.80498973999679,2058,246,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5881345963492441,161,0.5900621118012422,0.6652312599681022,0.7951267995926998,0.22444625171487106,0.6462673149648864,0.6515948963317384,0.8780487804878049,0.37894736842105264,32,0.9696969696969697,0.84375,0.6824550744643347,0.9313568089337277,0.15625,0.52675,0.375,0.6875,1.6018035121025154,-8.88103803311875,8.243191617990625,-88.8103803311875,82.43191617990625
H007_add_usd_eur,1,0,per_corridor,logistic,2026,0.7137766422376117,0.8101789047063153,2056,246,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7971178292935887,161,0.6459627329192547,0.6965249662618084,0.8350397077453839,0.20943994112656256,0.6065810456318813,0.6394230769230769,1.0,0.27884615384615385,29,0.8787878787878788,1.0,0.8830264055344442,1.0000000000000002,0.0,0.5829655172413793,0.4482758620689655,0.7241379310344828,1.7153673252099846,-3.1680913001413793,0.0,-31.680913001413796,0.0
H007_add_usd_eur,1,0,per_corridor,logistic,2026,0.7023972602739726,0.8160830085945044,2057,246,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.882951915582808,161,0.6770186335403726,0.6335568101623147,0.8204124771983453,0.22519735425405857,0.6785833850151248,0.6284403669724771,1.0,0.25688073394495414,28,0.8484848484848485,1.0,0.8793527963418923,1.0,0.0,0.5660714285714286,0.39285714285714285,0.7142857142857143,1.7665615141955837,-5.533414136507143,0.0,-55.33414136507143,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2022,0.6971159286742001,0.8002787164055241,5333,1233,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.766771500181665,247,0.5910931174089069,0.6232876712328766,0.7712637346686881,0.25836121685112895,0.7461470156828556,0.5993150684931506,1.0,0.19863013698630136,29,0.5734463276836158,1.0,0.8830264055344442,1.0000000000000002,0.0,0.41544827586206895,0.27586206896551724,0.5517241379310345,2.407038512616202,17.726702431027583,0.0,177.26702431027581,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2022,0.6971159286742001,0.8002787164055241,5333,1233,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.7567555097683273,247,0.582995951417004,0.6694983818770226,0.7835806057709789,0.239560152883041,0.6856974335632773,0.6215277777777778,1.0,0.24305555555555555,35,0.692090395480226,1.0,0.9010957324106112,1.0,0.0,0.448,0.3142857142857143,0.5714285714285714,2.232142857142857,22.18152267444857,0.0,221.8152267444857,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2022,0.6971159286742001,0.8002787164055241,5333,1233,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.7304633257086357,247,0.5506072874493927,0.6220853206147323,0.7422613819952179,0.2515041549147,0.7210935224100457,0.625,1.0,0.25,34,0.672316384180791,1.0,0.8984820937803899,1.0,0.0,0.4248823529411765,0.29411764705882354,0.5588235294117647,2.3535926900179978,22.479481421232354,0.0,224.79481421232353,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2022,0.6971159286742001,0.8002787164055241,5333,1233,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.7723726107643789,246,0.6056910569105691,0.6140593648377499,0.7707984551675362,0.2624973339788994,0.7512558533308331,0.5838926174496645,1.0,0.16778523489932887,25,0.4943502824858757,1.0,0.8668035060468212,1.0,0.0,0.44256000000000006,0.28,0.6,2.259580621836587,27.61778730904,0.0,276.1778730904,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2022,0.6971159286742001,0.8002787164055241,5333,1233,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.7449278461481897,247,0.562753036437247,0.6306288302691181,0.7569734720696951,0.249551403441254,0.7241971186608575,0.6258992805755396,1.0,0.2517985611510791,35,0.692090395480226,1.0,0.9010957324106112,1.0,0.0,0.4101142857142857,0.2857142857142857,0.5428571428571428,2.438344712275324,24.579978607231432,0.0,245.7997860723143,0.0
