hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2023,0.5654539938217122,0.46992002258458526,6556,1219,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.47066960176437045
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2023,0.5654539938217122,0.46992002258458526,6556,1219,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.47692359502229587
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2024,0.5933497563212506,0.6059067547188082,7790,1225,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.5062403745526737
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2024,0.5933497563212506,0.6059067547188082,7790,1225,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.49747965271700956
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2024,0.5933497563212506,0.6059067547188082,7790,1225,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.45155113721503487
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2024,0.5933497563212506,0.6059067547188082,7790,1225,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.5096400064471278
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2024,0.5933497563212506,0.6059067547188082,7790,1225,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.5394776552925155
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2025,0.6204462983151896,0.5942089874208724,9030,1235,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.5698107696883645
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2025,0.6204462983151896,0.5942089874208724,9030,1235,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.5394089533804647
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2025,0.6204462983151896,0.5942089874208724,9030,1235,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.5082932609795046
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2025,0.6204462983151896,0.5942089874208724,9030,1235,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.5478388424978631
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2025,0.6204462983151896,0.5942089874208724,9030,1235,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.5317597470619855
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2026,0.6330571163170058,0.5293841778771764,10275,1225,57,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_AMD,0.5881850410530265
