hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,path
H001_price_core,3,pooled_with_corridor_thresholds,logistic,2022,0.552780318561741,22,"{""C"": 0.01, ""class_weight"": ""none""}",results/experiments/20260904_h3_h001_pooled_logistic/models/H001_price_core_pooled_with_corridor_thresholds_logistic_h3_2022.joblib
H001_price_core,3,pooled_with_corridor_thresholds,logistic,2023,0.5511229684479896,22,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h001_pooled_logistic/models/H001_price_core_pooled_with_corridor_thresholds_logistic_h3_2023.joblib
H001_price_core,3,pooled_with_corridor_thresholds,logistic,2024,0.519507430773698,22,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h001_pooled_logistic/models/H001_price_core_pooled_with_corridor_thresholds_logistic_h3_2024.joblib
H001_price_core,3,pooled_with_corridor_thresholds,logistic,2025,0.6168897573685067,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h001_pooled_logistic/models/H001_price_core_pooled_with_corridor_thresholds_logistic_h3_2025.joblib
H001_price_core,3,pooled_with_corridor_thresholds,logistic,2026,0.6260031424757979,22,"{""C"": 10.0, ""class_weight"": ""none""}",results/experiments/20260904_h3_h001_pooled_logistic/models/H001_price_core_pooled_with_corridor_thresholds_logistic_h3_2026.joblib
