date,corridor,rub_per_unit,message_hit,target_good_now,future_regret_bps,moment_advantage_bps,score,threshold,hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year
2022-01-14,RUB_TJS,6.60776,1,1.0,0.0,75.7370463989,0.8256822096045698,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-02-05,RUB_TJS,6.73613,0,0.0,53.1017067663,30.7220863703,0.7851346738398106,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-02-12,RUB_TJS,6.63893,1,1.0,0.0,29.0059367873,0.7960503992038234,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-02-18,RUB_TJS,6.71269,1,0.0,0.0,9.9010532493,0.7955499045085377,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-03-26,RUB_TJS,7.63517,1,1.0,0.0,508.4360179473,0.8193371728804066,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-09,RUB_TJS,5.98801,1,1.0,0.0,402.3008244903,0.799651900289058,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-23,RUB_TJS,5.87687,1,1.0,19.5682395561,199.0490682589,0.7853907401751786,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-09-17,RUB_TJS,5.86303,1,0.0,0.0,-11.3160638344,0.816146242175058,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-09-30,RUB_TJS,5.61689,0,0.0,366.8578163361,-100.4023131271,0.784866078511094,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-11-18,RUB_TJS,5.91427,1,1.0,2.5362386229,-3.8734907764,0.7843463701663759,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-11-25,RUB_TJS,5.91446,1,1.0,0.0,24.0211600179,0.8108328318526773,0.7834135733664024,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-01-14,RUB_UZS,0.00689298,1,1.0,0.0,83.2784241059,0.8737247922112987,0.868395298608546,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-02-18,RUB_UZS,0.00698498,1,0.0,9.2197830201,4.5485107358,0.8703700543226569,0.868395298608546,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-20,RUB_UZS,0.00560646,0,0.0,527.5164720697,-161.0456510476,0.8695571801559006,0.868395298608546,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-01-15,RUB_KGS,0.893193,1,0.0,0.0,-57.979743285,0.8987885400805401,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-02-02,RUB_KGS,0.90929,0,0.0,137.6458555576,-8.7255548055,0.8454816896184794,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-02-18,RUB_KGS,0.893039,1,0.0,0.0,10.2098834996,0.8451881882261639,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-03-16,RUB_KGS,1.08235,0,0.0,723.3334873193,68.8558627759,0.854617014104958,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-09,RUB_KGS,0.807754,1,1.0,0.0,671.457085038,0.8972537192279868,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-23,RUB_KGS,0.908983,0,0.0,286.8150449458,138.5159142036,0.8870507828800117,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-14,RUB_KGS,0.768094,1,1.0,0.0,268.0836552775,0.857689974162485,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-21,RUB_KGS,0.737279,0,0.0,69.0918905869,240.329120052,0.8516781938561249,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-06-11,RUB_KGS,0.726755,1,1.0,0.0,151.6773539599,0.8842979621884179,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-07-01,RUB_KGS,0.660532,1,0.0,0.0,100.2092483354,0.8603325891120546,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-07-16,RUB_KGS,0.714249,0,0.0,111.2357175159,16.9680332875,0.8452375025218384,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-09-24,RUB_KGS,0.712317,1,1.0,6.3314507445,169.1478981414,0.8467507968564467,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-11-25,RUB_KGS,0.71519,1,1.0,0.0,23.6857082278,0.8567359127289933,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-12-03,RUB_KGS,0.731497,1,0.0,0.0,-42.015628386,0.8741773807230234,0.8323707573797944,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-03-25,RUB_AMD,0.19572,1,1.0,46.7504598406,334.5966187596,0.9165509074295312,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-08,RUB_AMD,0.15989,0,0.0,158.7966727125,270.3994923218,0.8660609434334611,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-23,RUB_AMD,0.157304,1,1.0,3.3057010629,182.7437869163,0.8519448719340855,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-06,RUB_AMD,0.145696,0,0.0,250.4529980233,173.8294309548,0.9077944755743965,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-13,RUB_AMD,0.140921,0,0.0,73.3744438373,57.2206699969,0.9076615410340567,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-20,RUB_AMD,0.135836,0,0.0,554.9338908684,-128.268765778,0.9081982824089008,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-06-10,RUB_AMD,0.136792,1,1.0,0.0,103.2010410024,0.8635412592357953,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-06-16,RUB_AMD,0.133505,1,1.0,36.4780345305,91.0486660262,0.8338578676090255,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-06-23,RUB_AMD,0.129123,1,1.0,0.0,153.8372714963,0.8381791674534109,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-08-19,RUB_AMD,0.147754,0,0.0,122.0271532412,32.2371420063,0.8601144272497173,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-10-01,RUB_AMD,0.136321,1,1.0,0.0,235.9545158277,0.8529822765574925,0.8318685046533155,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-03-19,RUB_KZT,0.204893,1,1.0,0.0,150.9443550204,0.85661463765577,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-03-26,RUB_KZT,0.193977,1,1.0,0.0,155.7647079294,0.8202294004269407,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-03-31,RUB_KZT,0.180649,0,0.0,287.8510260228,138.9929715908,0.8599697366419145,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-09,RUB_KZT,0.163118,1,1.0,0.0,374.0853144495,0.908187051207338,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-04-22,RUB_KZT,0.168905,0,0.0,199.4020307273,63.3262457243,0.8417045277392738,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-07,RUB_KZT,0.157514,1,0.0,0.0,-48.9964656195,0.8347086554285036,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-05-14,RUB_KZT,0.146701,1,1.0,0.0,247.7504641523,0.8620858888269491,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-06-11,RUB_KZT,0.132973,1,1.0,0.0,181.3289226488,0.8428567620047278,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-06-24,RUB_KZT,0.1175,0,0.0,236.5106382979,87.1606735669,0.8471903431635751,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-07-16,RUB_KZT,0.120889,0,0.0,259.9905698616,80.379331364,0.8565251375450462,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-07-21,RUB_KZT,0.114183,1,1.0,0.0,285.9000613754,0.9199852121520534,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-08-20,RUB_KZT,0.124243,1,1.0,0.0,122.735966056,0.8162012478322975,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-11-12,RUB_KZT,0.128281,1,1.0,0.0,132.3608919443,0.8151120397304888,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2022-11-25,RUB_KZT,0.130523,0,0.0,55.4691510309,1.9150044428,0.8178122584287829,0.8084581530256965,H008_pooling_ablation,3,50,per_corridor,catboost,2022
2023-01-14,RUB_TJS,6.59874,1,1.0,0.0,96.1330236104,0.7437243341038751,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-01-21,RUB_TJS,6.69021,1,1.0,7.996759444,9.0604715541,0.7022541477524171,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-01-28,RUB_TJS,6.7429,1,0.0,0.0,-15.6748559142,0.6699078643943078,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-04,RUB_TJS,6.91379,1,0.0,0.0,-14.439208099,0.7435952072851606,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-10,RUB_TJS,6.95526,1,0.0,0.0,-23.2965767867,0.6944959793984364,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-17,RUB_TJS,7.00176,1,0.0,0.0,-42.2302817613,0.6900799311230755,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-24,RUB_TJS,6.992,1,1.0,0.0,47.3717773526,0.7020987718135805,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-30,RUB_TJS,7.0536,1,0.0,0.0,-10.0089547403,0.729974191760902,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-04,RUB_TJS,7.14236,1,0.0,0.0,69.0763677621,0.6959826328987353,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-29,RUB_TJS,7.37629,1,1.0,0.0,56.7087328329,0.7309408426364022,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-05,RUB_TJS,7.20283,0,0.0,227.6466333372,-26.165168271,0.7540656180187363,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-12,RUB_TJS,6.95315,1,1.0,0.0,123.5588754765,0.7478020602250439,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-27,RUB_TJS,7.32685,1,1.0,0.0,5.5966219164,0.6946376316811845,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-03,RUB_TJS,7.41053,1,1.0,0.0,8.3691018538,0.710483829567613,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-09,RUB_TJS,7.52263,1,0.0,0.0,-10.3509317549,0.6925480792088129,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-17,RUB_TJS,7.6648,1,1.0,0.0,22.2972281886,0.7045687464030471,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-24,RUB_TJS,7.7043,1,0.0,0.0,7.237466731,0.7760248967110561,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-07-15,RUB_TJS,8.25152,1,1.0,0.0,19.9926222023,0.6737274340959849,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-07-29,RUB_TJS,8.3315,1,0.0,0.0,-34.0400859218,0.6981061898822021,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-08-17,RUB_TJS,8.823,0,0.0,340.4284257055,-40.6529310071,0.7583954069862434,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-08-25,RUB_TJS,8.61297,1,1.0,0.0,6.4412772161,0.7240246500030343,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-02,RUB_TJS,8.78848,1,0.0,0.0,-11.4371118331,0.7254818757713123,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-16,RUB_TJS,8.81655,1,0.0,0.0,-45.5612789517,0.7352565103890177,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-22,RUB_TJS,8.7652,1,1.0,3.0233194907,17.4753240972,0.7456348288162422,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-29,RUB_TJS,8.85182,1,0.0,0.0,-13.2755683163,0.6706812751676978,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-13,RUB_TJS,8.84957,1,1.0,0.0,160.6614135758,0.804276716726093,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-20,RUB_TJS,8.87898,0,0.0,144.633730451,-61.9245317535,0.7526879677569229,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-25,RUB_TJS,8.53369,1,1.0,37.4749961623,80.2717139146,0.6818692566014056,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-03,RUB_TJS,8.50514,1,0.0,14.7910557616,-21.4396532758,0.7816207512750273,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-10,RUB_TJS,8.39175,1,1.0,0.0,35.0439525263,0.7410096253384978,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-15,RUB_TJS,8.32979,0,0.0,252.3713082803,-58.1979139624,0.6833559498657557,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-22,RUB_TJS,8.02357,1,1.0,0.0,73.8334432608,0.6954955501631531,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-29,RUB_TJS,8.09041,1,1.0,2.5585847936,30.2545228188,0.7017717955205293,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-09,RUB_TJS,8.35859,0,0.0,65.1066746903,23.3447416954,0.7262269076048604,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-14,RUB_TJS,8.19934,1,1.0,24.3068344525,43.2977933721,0.7161293087065798,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-21,RUB_TJS,8.25253,1,0.0,0.0,50.8448333558,0.7286019145077108,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-29,RUB_TJS,8.24326,0,0.0,68.1041238539,39.5068743895,0.8491878452088512,0.6658699342163801,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-01-21,RUB_UZS,0.00608468,1,0.0,27.3966749279,-8.0994795609,0.773673940941041,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-11,RUB_UZS,0.00665731,0,0.0,58.8225574594,-9.7431448406,0.8118056970187427,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-17,RUB_UZS,0.00667355,1,0.0,0.0,-20.1776975846,0.8266237376545729,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-24,RUB_UZS,0.0067083,1,1.0,0.0,25.0488465253,0.7923984736889762,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-31,RUB_UZS,0.00675304,1,0.0,0.0,-12.2189395045,0.8689681349697982,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-15,RUB_UZS,0.00713637,1,1.0,3.208914336,25.2331424957,0.7713818929821904,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-29,RUB_UZS,0.00706827,1,1.0,0.0,52.4640301221,0.798357462965084,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-13,RUB_UZS,0.00673389,1,0.0,0.0,6.1209215941,0.7803382991446763,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-03,RUB_UZS,0.00708856,1,1.0,0.0,6.3703952847,0.7958776676137302,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-09,RUB_UZS,0.00716781,1,0.0,0.0,-0.9946246418,0.7676479905844985,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-23,RUB_UZS,0.00727023,1,1.0,0.0,67.2319193818,0.7654407360835813,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-07-28,RUB_UZS,0.00774392,1,1.0,0.0,70.1824509251,0.8019945109076836,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-16,RUB_UZS,0.00795077,1,0.0,15.8475216866,-52.8023559391,0.7652952594617283,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-23,RUB_UZS,0.00787874,1,1.0,7.2854288884,18.1732326617,0.8221286152686562,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-29,RUB_UZS,0.00796206,1,0.0,0.0,-17.7025889565,0.8539399387379779,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-06,RUB_UZS,0.00816488,1,0.0,0.0,16.0726909765,0.8046530632068937,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-13,RUB_UZS,0.00793992,1,1.0,0.0,167.4817761337,0.7741833055344952,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-20,RUB_UZS,0.00797149,0,0.0,163.4951558617,-68.5231701457,0.7653934326780745,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-28,RUB_UZS,0.00763446,1,1.0,11.8934410554,9.2333962914,0.7998965541764242,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-02,RUB_UZS,0.0076244,1,0.0,30.8220974765,-27.6587881426,0.8526256901259661,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-10,RUB_UZS,0.00747552,1,1.0,0.0,49.6995532041,0.8105660318318118,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-17,RUB_UZS,0.00724203,1,1.0,0.0,108.3561156561,0.8469956892411074,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-23,RUB_UZS,0.00718535,1,1.0,14.3625571475,24.8459375365,0.7826116642275278,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-30,RUB_UZS,0.00721755,1,1.0,5.6113224016,31.0338588319,0.8605439812309409,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-15,RUB_UZS,0.00725108,1,1.0,0.0,50.1456774959,0.8135870526658382,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-21,RUB_UZS,0.00730745,1,0.0,0.0,50.1672240803,0.7728306096641961,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-29,RUB_UZS,0.00731198,0,0.0,59.0264196565,44.1308567043,0.8292193734259338,0.7645119098103652,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-01-13,RUB_KGS,0.791054,1,1.0,29.9726693753,104.0372307278,0.8274740904210321,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-25,RUB_KGS,0.87449,1,1.0,0.0,16.325691844,0.7489533722178514,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-01,RUB_KGS,0.884504,1,0.0,0.0,-12.6542299978,0.7889215802656359,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-15,RUB_KGS,0.931267,1,1.0,0.0,30.6595113533,0.7598126961215687,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-22,RUB_KGS,0.931059,1,1.0,25.991908139,3.7117515127,0.7709120491245353,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-28,RUB_KGS,0.931902,0,0.0,128.8332893373,-59.5680345972,0.7555582895418469,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-05,RUB_KGS,0.900441,0,0.0,228.0993424333,-37.029647126,0.851352567736394,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-12,RUB_KGS,0.869198,1,1.0,0.0,123.6510565108,0.7658588193277515,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-27,RUB_KGS,0.912966,1,1.0,0.0,7.7536215229,0.7951637813325804,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-03,RUB_KGS,0.923343,1,1.0,0.0,10.2549661238,0.7780935865680505,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-09,RUB_KGS,0.938099,1,0.0,0.0,-9.4962809789,0.8233487090253879,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-17,RUB_KGS,0.955015,1,1.0,0.0,24.2443614363,0.8213572394988244,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-23,RUB_KGS,0.957706,1,1.0,0.0,48.4607341283,0.7501434560463189,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-07-22,RUB_KGS,1.02862,1,1.0,0.0,26.9398417405,0.7657705523532646,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-07-28,RUB_KGS,1.02765,1,1.0,0.0,43.226229726,0.7565304415709185,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-08-18,RUB_KGS,1.06204,1,1.0,36.4393054876,192.8249642172,0.8440004482470297,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-16,RUB_KGS,1.08932,1,0.0,0.0,-34.3195826907,0.7453241531198461,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-23,RUB_KGS,1.08265,1,1.0,0.0,13.3093501479,0.7885196728228689,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-29,RUB_KGS,1.09347,1,0.0,0.0,-13.0030676251,0.7472051469163881,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-07,RUB_KGS,1.13013,1,0.0,0.0,-21.3578581337,0.7635817948837029,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-13,RUB_KGS,1.08775,1,1.0,0.0,174.7682810538,0.8454199710935313,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-20,RUB_KGS,1.08942,0,0.0,144.0215894696,-58.6296361269,0.7651433198290976,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-27,RUB_KGS,1.04749,1,1.0,36.8499937947,-5.1714915728,0.7687645256816187,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-10,RUB_KGS,1.02918,1,1.0,0.0,34.81602284,0.8034781812978631,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-17,RUB_KGS,0.996347,1,1.0,0.0,108.518787198,0.8360945838410295,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-24,RUB_KGS,0.992152,1,0.0,0.0,35.8333668099,0.8340184354584388,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-30,RUB_KGS,0.99828,1,1.0,48.2029090035,19.5596612515,0.7645211372266685,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-09,RUB_KGS,1.02598,0,0.0,71.541355582,21.1336002012,0.7597936850182826,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-15,RUB_KGS,1.00668,1,1.0,0.0,26.4667834791,0.8491413128722415,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-12-29,RUB_KGS,1.01394,0,0.0,70.7142434464,40.0358680963,0.7519234531534758,0.7451917500319035,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-01-13,RUB_AMD,0.171021,1,1.0,36.2528578362,112.0251753104,0.7595006011380574,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-03-31,RUB_AMD,0.198523,1,0.0,0.0,-10.077348512,0.7347460769110002,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-22,RUB_AMD,0.210304,1,1.0,26.0099665247,2.7096277352,0.7772524821819895,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-04-28,RUB_AMD,0.21106,0,0.0,134.1798540699,-68.4006833935,0.7399908390782838,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-06,RUB_AMD,0.198837,1,1.0,0.0,128.3585244089,0.7994394089371372,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-05-27,RUB_AMD,0.206889,1,1.0,0.0,10.3399134455,0.7694224710282394,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-02,RUB_AMD,0.209225,1,0.0,17.3497430995,-21.9794807998,0.8537268405176334,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-06-07,RUB_AMD,0.209927,1,0.0,0.0,33.1597460081,0.7595457864477619,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-07-22,RUB_AMD,0.233866,1,1.0,4.2331933671,23.0004704919,0.7752010774187026,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-07-28,RUB_AMD,0.233002,1,1.0,0.0,51.4623492864,0.7842753588206006,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-08-18,RUB_AMD,0.242771,1,1.0,35.8774318185,190.079806041,0.8126819340255707,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-23,RUB_AMD,0.248016,1,1.0,0.0,22.9984932022,0.7668277898762434,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-09-29,RUB_AMD,0.248163,1,1.0,21.7598916841,-8.2732952892,0.7295866313876832,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-13,RUB_AMD,0.243883,0,0.0,79.9973757909,102.6042986204,0.741103612257095,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-21,RUB_AMD,0.238891,0,0.0,143.2452457397,40.9027428303,0.7645068746899003,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-10-27,RUB_AMD,0.232463,1,1.0,38.5437682556,-4.2113520838,0.7591470956285487,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
2023-11-04,RUB_AMD,0.231304,1,0.0,0.0,-13.5565044009,0.7368848056874797,0.7210311703657202,H008_pooling_ablation,3,50,per_corridor,catboost,2023
