hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2026,0.8381553622618161,32.57142857142857,11,0.33771929824561403,0.9090909090909091,0.09523809523809523,0.5385281385281385
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2026,0.7177621334821713,32.57142857142857,42,1.2894736842105263,0.7619047619047619,0.29357798165137616,0.5487497751394136
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2026,0.8173994890297,32.57142857142857,19,0.5833333333333334,0.8947368421052632,0.1619047619047619,0.5624338624338624
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2026,0.8353015200538443,32.57142857142857,11,0.33771929824561403,0.9090909090909091,0.09900990099009901,0.5407330206704881
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2022,0.85389414688271,50.57142857142857,6,0.11864406779661017,0.6666666666666666,0.028368794326241134,0.5047504348989696
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2022,0.8487993934157861,50.57142857142857,6,0.11864406779661017,0.5,0.021897810218978103,0.4973125414731254
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2022,0.8315553473658699,50.57142857142857,10,0.1977401129943503,0.7,0.05555555555555555,0.5153810835629017
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2022,0.8628757347751681,50.57142857142857,7,0.1384180790960452,0.5714285714285714,0.028169014084507043,0.4996614301191766
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2022,0.8290745242214728,50.57142857142857,9,0.17796610169491525,0.5555555555555556,0.03759398496240601,0.5012531328320802
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2023,0.6257986121614667,50.57142857142857,99,1.957627118644068,0.7676767676767676,0.4198895027624309,0.5357023271387912
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2023,0.6774399538417747,50.57142857142857,79,1.5621468926553672,0.8481012658227848,0.3621621621621622,0.584306887532694
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2023,0.6147379371068726,50.57142857142857,90,1.7796610169491527,0.7555555555555555,0.43870967741935485,0.5997896213183731
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2023,0.5624478977002207,50.57142857142857,145,2.867231638418079,0.7793103448275862,0.6141304347826086,0.5530969634230504
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2023,0.5853099920972962,50.57142857142857,128,2.531073446327684,0.7734375,0.5439560439560439,0.548901098901099
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2024,0.7807730799678987,50.57142857142857,65,1.2853107344632768,0.8769230769230769,0.3064516129032258,0.5887096774193549
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2024,0.7507811073482572,50.57142857142857,87,1.7203389830508475,0.896551724137931,0.42857142857142855,0.6461038961038961
