hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,train_rows,validation_rows,test_rows,feature_count,hyperparameters,validation_auc,validation_pr_auc,train_target_rate,validation_target_rate,target_positives,target_rate,roc_auc,pr_auc,pr_auc_baseline,pr_auc_gain,pr_auc_ratio,brier,brier_baseline,brier_skill_score,log_loss
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2022,5318,1223,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6705314619145246,0.8209706856101542,0.6820233170364799,0.6950122649223222,137,0.5546558704453441,0.63178500331785,0.6663302117067207,0.5546558704453441,0.11167434126137654,1.2013398707413139,0.24013420479071718,0.2667126532964388,0.0996519969233739,0.6773175191382859
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2022,5318,1223,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6705314619145246,0.8209706856101542,0.6820233170364799,0.6950122649223222,126,0.5101214574898786,0.6462678735406008,0.6705211360777479,0.5101214574898786,0.1603996785878693,1.3144342905651087,0.23798796074211526,0.2840821667713015,0.16225659833936035,0.6704348643299695
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2022,5318,1223,246,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6705314619145246,0.8209706856101542,0.6820233170364799,0.6950122649223222,142,0.5772357723577236,0.6306202600216685,0.6991695757253262,0.5772357723577236,0.12193380336760262,1.2112374340030299,0.2413204548299231,0.25790593766912484,0.06430826288489622,0.6795139819601441
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2022,5318,1223,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6705314619145246,0.8209706856101542,0.6820233170364799,0.6950122649223222,133,0.5384615384615384,0.6177285318559557,0.6605145301284207,0.5384615384615384,0.12205299166688222,1.226669841667067,0.24670173675480347,0.2730288400145707,0.09642608912070316,0.6909746071451733
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2023,6556,1219,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6240682764816378,0.6656722373724164,0.6851738865161684,0.5529122231337161,181,0.7327935222672065,0.5324794910430269,0.7639369138924895,0.7327935222672065,0.031143391625283012,1.042499545477596,0.24637889920568287,0.22816445776837996,-0.07983031895262682,0.6883550824308383
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2023,6556,1219,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6240682764816378,0.6656722373724164,0.6851738865161684,0.5529122231337161,185,0.7489878542510121,0.5809067131647777,0.8019461442319965,0.7489878542510121,0.0529582899809844,1.0707064736502874,0.231021103916722,0.22645070155352273,-0.020182769723586125,0.6553347415928596
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2023,6556,1219,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6240682764816378,0.6656722373724164,0.6851738865161684,0.5529122231337161,155,0.6275303643724697,0.6090462833099579,0.7329927565462951,0.6275303643724697,0.10546239217382547,1.168059424947967,0.2415231448313121,0.23930387316495177,-0.009273864384261588,0.6780485327308835
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2023,6556,1219,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6240682764816378,0.6656722373724164,0.6851738865161684,0.5529122231337161,184,0.7449392712550608,0.5802277432712215,0.7981273891028358,0.7449392712550608,0.053188117847774996,1.0713992668934806,0.22920951528922445,0.22687914060723705,-0.010271436482658602,0.6511253071871586
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2023,6556,1219,247,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6240682764816378,0.6656722373724164,0.6851738865161684,0.5529122231337161,182,0.7368421052631579,0.5869822485207099,0.8023711415229453,0.7368421052631579,0.06552903625978745,1.088932263495426,0.22861311268944728,0.22773601871466564,-0.003851362554469606,0.6488310432323968
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2024,7790,1225,248,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6402212074017369,0.8235536451465424,0.6650834403080873,0.7191836734693877,186,0.75,0.6061394380853278,0.8180239975861681,0.75,0.06802399758616806,1.090698663448224,0.1892009031954679,0.18844964598084135,-0.003986514332337432,0.5627912036938147
