hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,signals,signals_per_week,suppressed_by_cooldown,signal_active,signal_hits,false_pushes,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean,future_regret_bps_mean,client_advantage_rub_mean,client_regret_rub_mean
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_TJS,2024,0.7460767148241575,50.57142857142857,77,44,0.8700564971751413,33,True,42,2,0.9545454545454546,0.8486472847469684,0.987445153633019,0.045454545454545414,0.7447727272727273,0.6363636363636364,0.8409090909090909,1.2816600549282882,16.881618636118187,11.68756950694318,168.81618636118188,116.87569506943181
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_UZS,2024,0.846460021902897,50.57142857142857,43,30,0.5932203389830508,13,True,26,4,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.1333333333333333,0.7029333333333332,0.5666666666666667,0.8333333333333334,1.2329286798179062,1.9099929610533333,12.472781598183333,19.09992961053333,124.72781598183333
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_KGS,2024,0.7878600778883895,50.57142857142857,54,35,0.692090395480226,19,True,31,4,0.8857142857142857,0.7404820521187976,0.9546489414551025,0.11428571428571432,0.7346285714285715,0.6,0.8571428571428571,1.2056627255756065,8.480403040302859,12.479350740945714,84.80403040302859,124.79350740945713
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_AMD,2024,0.5983722572361327,50.57142857142857,186,52,1.0282485875706215,134,True,39,13,0.75,0.6179328224079476,0.8476698823856113,0.25,0.7496153846153846,0.6730769230769231,0.8370192307692303,1.0005130836326321,-0.09107377092499948,55.257677991386544,-0.9107377092499948,552.5767799138654
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_KZT,2024,0.766303093690098,50.57142857142857,64,39,0.7711864406779662,25,True,33,6,0.8461538461538461,0.7027023013426569,0.9275262615494854,0.15384615384615385,0.671025641025641,0.5384615384615384,0.7948717948717948,1.2609858616736722,-7.7892597929307685,25.04009674483846,-77.89259792930768,250.4009674483846
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_TJS,2025,0.7769130809628544,50.714285714285715,39,29,0.571830985915493,10,True,24,5,0.8275862068965517,0.6545119942718489,0.9240225472852006,0.1724137931034483,0.6678620689655173,0.5172413793103449,0.8112068965517234,1.2391573729863692,9.033646604824135,32.614202512927584,90.33646604824135,326.1420251292758
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_UZS,2025,0.8608681060282369,50.714285714285715,11,10,0.19718309859154928,1,True,10,0,1.0,0.7224598312333834,1.0,0.0,0.5644,0.3,0.8,1.771793054571226,26.955755198349998,6.24641548461,269.5575519835,62.464154846099994
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_KGS,2025,0.7892713499430196,50.714285714285715,44,30,0.5915492957746479,14,True,22,8,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.2666666666666667,0.6501333333333332,0.5,0.8,1.1279737489745694,12.397566016433332,32.714779464643335,123.97566016433332,327.14779464643334
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_AMD,2025,0.7042823791530153,50.714285714285715,105,47,0.9267605633802817,58,True,29,18,0.6170212765957447,0.4742630844397632,0.7420951733648692,0.3829787234042553,0.6172765957446809,0.48936170212765956,0.723404255319149,0.9995863780504619,7.0198663763978715,49.59902503359574,70.19866376397871,495.9902503359574
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_KZT,2025,0.7728232742119538,50.714285714285715,61,37,0.7295774647887324,24,True,27,10,0.7297297297297297,0.5702152452607867,0.8460270175300932,0.2702702702702703,0.6103783783783784,0.47229729729729736,0.7567567567567568,1.1955366631243358,10.671370813783788,47.86014809392702,106.71370813783788,478.6014809392703
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_TJS,2026,0.8020361946887773,32.57142857142857,19,14,0.4298245614035088,5,True,13,1,0.9285714285714286,0.6853073044604219,0.9872781138877085,0.0714285714285714,0.6657142857142858,0.5,0.8571428571428571,1.394849785407725,6.302889531378571,10.650057211157144,63.02889531378571,106.50057211157144
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_UZS,2026,0.8559756608875385,32.57142857142857,11,10,0.30701754385964913,1,True,7,3,0.7,0.3967732199795652,0.892210712513788,0.30000000000000004,0.6392,0.3,0.9,1.095118898623279,-12.716083759059998,36.281796700819996,-127.1608375906,362.81796700819996
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_KGS,2026,0.8616980137176934,32.57142857142857,9,8,0.2456140350877193,1,True,7,1,0.875,0.5291051942301385,0.9775830911367039,0.125,0.6715,0.375,1.0,1.3030528667163068,-3.9989966227749996,15.6002824310625,-39.989966227749996,156.002824310625
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_AMD,2026,0.8410741761451372,32.57142857142857,11,10,0.30701754385964913,1,True,8,2,0.8,0.49015684672072346,0.9433190520193067,0.19999999999999996,0.6874,0.4,0.9,1.1638056444573757,-4.439206684760004,18.597791451680003,-44.392066847600034,185.97791451680004
H008_pooling_ablation,3,50,per_corridor,catboost,RUB_KZT,2026,0.7342934428106289,32.57142857142857,37,24,0.736842105263158,13,True,19,5,0.7916666666666666,0.5952915551476453,0.9075531089521192,0.20833333333333337,0.69125,0.5416666666666666,0.8333333333333334,1.1452682338758287,-1.4051691166583318,25.084481824075,-14.051691166583318,250.84481824075
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2022,0.7993285025401534,50.57142857142857,14,11,0.21751412429378533,3,True,8,3,0.7272727272727273,0.4343497069897538,0.9025411942607853,0.2727272727272727,0.5652727272727273,0.36363636363636365,0.8181818181818182,1.286587327114828,32.260653163763635,113.62027202811818,322.60653163763635,1136.2027202811819
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2022,0.8515972870861761,50.57142857142857,4,4,0.07909604519774012,0,True,3,1,0.75,0.30063605244263664,0.9544139373553638,0.25,0.561,0.0,1.0,1.336898395721925,161.062679773625,73.286623922575,1610.62679773625,732.8662392257501
