date,corridor,rub_per_unit,horizon_days,test_year,score,threshold,message_hit,future_regret_bps,moment_advantage_bps,indicator,direction,signal_strength,signal_speed,recommended_scenario,reason_code
2025-12-04,RUB_UZS,0.00656141,5,2025,0.6586030977067765,0.616565141013922,0,306.0013015495,-122.6873662181,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-12-11,RUB_UZS,0.00648993,5,2025,0.6547594793721501,0.616565141013922,1,0.0,9.6615829071,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-12-18,RUB_UZS,0.00666519,5,2025,0.7034151724162766,0.616565141013922,0,80.2827826364,-29.2037601431,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-12-31,RUB_UZS,0.0065165,5,2025,0.7121207981965985,0.616565141013922,1,0.0,-50.9364856643,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-01-14,RUB_UZS,0.00654486,5,2026,0.7040311848263784,0.6402989631984461,0,58.9470210211,-34.0617655393,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-02-14,RUB_UZS,0.00631655,5,2026,0.6404450010353344,0.6402989631984461,0,63.0249107503,-31.5548638973,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-03-14,RUB_UZS,0.00664028,5,2026,0.7088296037022387,0.6402989631984461,1,0.0,-45.4833263561,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-07-15,RUB_UZS,0.00642255,5,2026,0.7068955461053206,0.6402989631984461,1,0.0,-6.980291583,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-07-29,RUB_UZS,0.00653077,5,2026,0.6661077574721033,0.6402989631984461,1,0.0,46.0325375855,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-01-12,RUB_UZS,0.00691765,10,2022,0.4117576047014221,0.3532253214647972,1,41.1266831944,26.6225579941,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-01-18,RUB_UZS,0.00701482,10,2022,0.49151436257045555,0.3532253214647972,1,0.0,26.6679990511,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-01-25,RUB_UZS,0.00715146,10,2022,0.5415103224648299,0.3532253214647972,0,109.1245703674,-43.458599371,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-02-01,RUB_UZS,0.00716311,10,2022,0.5369772738405437,0.3532253214647972,0,372.1288658139,-91.8695356924,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-02-08,RUB_UZS,0.00697323,10,2022,0.45837314842343707,0.3532253214647972,0,109.9633885588,72.9416403155,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-02-15,RUB_UZS,0.0070508,10,2022,0.3791963494587405,0.3532253214647972,0,182.7735859761,19.0718243977,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-03-16,RUB_UZS,0.0101649,10,2022,0.40741690845246203,0.3532253214647972,0,1807.0123660833,-478.5916092392,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-04-27,RUB_UZS,0.00646479,10,2022,0.4960667901684336,0.3532253214647972,0,820.6763096713,95.8898413277,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-05-05,RUB_UZS,0.00620906,10,2022,0.40749308149300817,0.3532253214647972,0,800.5237507771,-23.9894137535,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-05-13,RUB_UZS,0.00588232,10,2022,0.6036123481647281,0.3532253214647972,0,971.7424417577,-49.331968352,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-05-18,RUB_UZS,0.00569132,10,2022,0.557961363958064,0.3532253214647972,0,1067.9420591357,-34.2103248218,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-05-24,RUB_UZS,0.00524635,10,2022,0.4040401681307093,0.3532253214647972,0,310.3681607213,614.7560988388,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-06-02,RUB_UZS,0.00559571,10,2022,0.6554220541695088,0.3532253214647972,0,631.3050533355,-117.0682847101,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-06-07,RUB_UZS,0.00554932,10,2022,0.5964813031416514,0.3532253214647972,0,696.4276704173,-64.2367847633,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-06-15,RUB_UZS,0.00519392,10,2022,0.5006938215618588,0.3532253214647972,0,585.607787567,82.6305610691,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-06-21,RUB_UZS,0.00512991,10,2022,0.5993360599287342,0.3532253214647972,0,766.680117195,-150.6521529173,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-06-29,RUB_UZS,0.00489396,10,2022,0.4697395499531454,0.3532253214647972,0,321.5187700758,392.5176681748,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-07-13,RUB_UZS,0.00539337,10,2022,0.4743647451384484,0.3532253214647972,0,691.7938135155,-109.5647650412,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-07-19,RUB_UZS,0.00515594,10,2022,0.4008740943435049,0.3532253214647972,0,263.1527907617,352.8809249068,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-08-10,RUB_UZS,0.00555212,10,2022,0.40590139977816175,0.3532253214647972,0,260.2789565067,1.7664947736,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-09-30,RUB_UZS,0.00521947,10,2022,0.3600666241677546,0.3532253214647972,0,380.7091524618,209.0720970238,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-10-15,RUB_UZS,0.00567648,10,2022,0.5029869784175023,0.3532253214647972,0,319.5113873386,-204.3286917134,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-10-20,RUB_UZS,0.00552013,10,2022,0.4899676908510101,0.3532253214647972,1,45.3250195195,99.9157334101,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-10-25,RUB_UZS,0.00549779,10,2022,0.5708052714807745,0.3532253214647972,1,0.0,75.8885112963,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-11-01,RUB_UZS,0.00551165,10,2022,0.48933078249601236,0.3532253214647972,0,96.3958161349,10.8586769347,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-11-16,RUB_UZS,0.00538975,10,2022,0.3533691546013364,0.3532253214647972,1,16.6055939515,68.8448133038,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-11-22,RUB_UZS,0.0054174,10,2022,0.46855712259713495,0.3532253214647972,0,67.5600841732,-34.6645215238,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-12-10,RUB_UZS,0.00553984,10,2022,0.35615101576741093,0.3532253214647972,1,0.0,85.2789497081,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-12-15,RUB_UZS,0.00561443,10,2022,0.39245012153517533,0.3532253214647972,1,0.0,257.5493995243,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2022-12-27,RUB_UZS,0.00610816,10,2022,0.448124415296331,0.3532253214647972,1,0.0,80.2350217738,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-01-10,RUB_UZS,0.00622125,10,2023,0.21620172713747887,3.4293370260369224e-05,0,388.0570624874,-100.2196290666,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-01-17,RUB_UZS,0.00603415,10,2023,0.30511763525504576,3.4293370260369224e-05,1,0.0,111.0325338115,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-01-24,RUB_UZS,0.00606801,10,2023,0.30169341872827565,3.4293370260369224e-05,1,0.0,48.2234115026,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-01-31,RUB_UZS,0.00613965,10,2023,0.23107639890196602,3.4293370260369224e-05,1,0.0,61.8889638362,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-02-07,RUB_UZS,0.00623829,10,2023,0.3480124887143878,3.4293370260369224e-05,1,0.0,108.8819542487,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-02-14,RUB_UZS,0.00649403,10,2023,0.08079718431380496,3.4293370260369224e-05,1,0.0,-73.7738346505,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-02-21,RUB_UZS,0.00652823,10,2023,0.34312711137461294,3.4293370260369224e-05,1,0.0,55.3498414939,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-02-28,RUB_UZS,0.00664602,10,2023,0.20347223108893256,3.4293370260369224e-05,1,45.1698911529,-39.6488902943,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-03-07,RUB_UZS,0.00663491,10,2023,0.37041743571902563,3.4293370260369224e-05,0,76.5044288468,2.3857981223,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-03-14,RUB_UZS,0.00661815,10,2023,0.32926309708736146,3.4293370260369224e-05,0,51.3738733634,76.7875218456,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-03-21,RUB_UZS,0.00676496,10,2023,0.16268568240688808,3.4293370260369224e-05,0,98.0050140725,-104.6252592586,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-03-28,RUB_UZS,0.00669866,10,2023,0.42363274528727474,3.4293370260369224e-05,1,0.0,114.3145952165,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-04-04,RUB_UZS,0.00683502,10,2023,0.3172610613170132,3.4293370260369224e-05,1,0.0,146.6854833406,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-04-11,RUB_UZS,0.0071724,10,2023,0.13943870220935983,3.4293370260369224e-05,0,67.8015726953,-137.9462414314,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-04-18,RUB_UZS,0.00713408,10,2023,0.38041142625069235,3.4293370260369224e-05,1,20.8015609581,38.7563525371,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-04-25,RUB_UZS,0.00711924,10,2023,0.38901437016948676,3.4293370260369224e-05,0,363.9012029374,-32.2364961693,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-03,RUB_UZS,0.00700182,10,2023,0.32773877249895256,3.4293370260369224e-05,0,537.174620313,-101.7205559861,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-11,RUB_UZS,0.006708,10,2023,0.37600549583144877,3.4293370260369224e-05,0,122.6893261777,211.9248755437,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-16,RUB_UZS,0.00691859,10,2023,0.13657794455180017,3.4293370260369224e-05,1,0.0,-96.0150762307,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-23,RUB_UZS,0.00696435,10,2023,0.5088306585927854,3.4293370260369224e-05,1,0.0,2.8846111124,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-30,RUB_UZS,0.00701318,10,2023,0.568535388652854,3.4293370260369224e-05,1,0.0,39.9708334105,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-06-06,RUB_UZS,0.00711729,10,2023,0.5113910490606106,3.4293370260369224e-05,1,29.0419527657,30.5666938031,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-06-14,RUB_UZS,0.00730969,10,2023,0.26720162708653267,3.4293370260369224e-05,0,53.9831374518,-96.1108166022,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-06-20,RUB_UZS,0.00732674,10,2023,0.5375700241951543,3.4293370260369224e-05,0,77.1284363851,-1.6868658286,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-06-27,RUB_UZS,0.00738164,10,2023,0.38911065802787176,3.4293370260369224e-05,1,0.0,151.5284452319,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-07-04,RUB_UZS,0.00775252,10,2023,0.08723445962489011,3.4293370260369224e-05,1,0.0,-87.5281847794,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-07-11,RUB_UZS,0.00790773,10,2023,0.23434569455787535,3.4293370260369224e-05,0,163.4856020628,-108.7278685974,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-07-18,RUB_UZS,0.00781002,10,2023,0.3533299229630126,3.4293370260369224e-05,0,84.634866492,16.1521091121,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-07-25,RUB_UZS,0.00779404,10,2023,0.2761256527734738,3.4293370260369224e-05,0,64.3055462892,48.3135317836,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-08-01,RUB_UZS,0.00789577,10,2023,0.12995356364839408,3.4293370260369224e-05,1,0.0,96.0747439145,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-08-08,RUB_UZS,0.00828187,10,2023,0.056253885304416454,3.4293370260369224e-05,0,636.5953582947,-254.793658558,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-08-15,RUB_UZS,0.00839071,10,2023,0.14987823864836983,3.4293370260369224e-05,0,774.2848936502,-446.2505586098,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-08-22,RUB_UZS,0.00779453,10,2023,0.29104739609372315,3.4293370260369224e-05,1,20.7196585298,162.2912632609,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-08-29,RUB_UZS,0.00790977,10,2023,0.2865419561759829,3.4293370260369224e-05,1,0.0,-15.5093867606,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-09-05,RUB_UZS,0.0079838,10,2023,0.3115678337106321,3.4293370260369224e-05,0,247.9270522809,-31.1332860754,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-09-12,RUB_UZS,0.00794487,10,2023,0.24125513359257772,3.4293370260369224e-05,0,200.1417266739,30.1618756044,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-09-19,RUB_UZS,0.00793817,10,2023,0.23932043556025503,3.4293370260369224e-05,0,82.0970072447,-10.7036053146,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-09-26,RUB_UZS,0.007873,10,2023,0.3016500692160694,3.4293370260369224e-05,1,0.0,119.7258576957,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-10-03,RUB_UZS,0.00808854,10,2023,0.19822241657428782,3.4293370260369224e-05,0,183.7414415951,-40.5602141285,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-10-10,RUB_UZS,0.00831513,10,2023,0.3953845509378762,3.4293370260369224e-05,0,451.237683596,-291.4276456141,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-10-17,RUB_UZS,0.00796265,10,2023,0.31200324772387006,3.4293370260369224e-05,0,411.0440619643,9.8183779316,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-10-24,RUB_UZS,0.0077566,10,2023,0.27702141747814424,3.4293370260369224e-05,0,290.8877601011,25.261919498,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-10-31,RUB_UZS,0.00762538,10,2023,0.26712209784037455,3.4293370260369224e-05,0,196.5279107402,19.8465055654,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-11-08,RUB_UZS,0.00753179,10,2023,0.22417334614021317,3.4293370260369224e-05,0,384.7159838498,-25.1046592633,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-11-14,RUB_UZS,0.00750755,10,2023,0.2984962883518333,3.4293370260369224e-05,0,466.8633575534,-147.5488803416,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-11-21,RUB_UZS,0.00720647,10,2023,0.29297960234339987,3.4293370260369224e-05,0,68.577264597,105.121082846,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-11-28,RUB_UZS,0.007214,10,2023,0.35573451323873934,3.4293370260369224e-05,1,21.8879955642,88.4647732377,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-12-05,RUB_UZS,0.00737172,10,2023,0.173188700190822,3.4293370260369224e-05,0,163.6524447483,-58.0576475445,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-12-12,RUB_UZS,0.00738992,10,2023,0.33369712568866866,3.4293370260369224e-05,0,187.8775412995,-46.0060139452,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-12-19,RUB_UZS,0.00730489,10,2023,0.4215801363438732,3.4293370260369224e-05,1,43.8062722368,73.8456696423,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-12-26,RUB_UZS,0.0074426,10,2023,0.18899287983755084,3.4293370260369224e-05,0,233.4936715664,-159.2311373837,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-01-18,RUB_UZS,0.00711668,10,2024,0.4326312668609147,0.38154319090831446,0,51.4987325551,43.476184033,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-01-26,RUB_UZS,0.00713717,10,2024,0.3873887003852334,0.38154319090831446,1,0.0,47.3552315034,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-02-02,RUB_UZS,0.00726475,10,2024,0.4340263328155743,0.38154319090831446,1,0.0,-42.4183599616,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-02-08,RUB_UZS,0.00730146,10,2024,0.4468816932863597,0.38154319090831446,1,13.3945813577,-8.5692252802,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-02-13,RUB_UZS,0.00730945,10,2024,0.38250081889931076,0.38154319090831446,1,0.0,41.1276386088,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-02-20,RUB_UZS,0.00739878,10,2024,0.41427453152641264,0.38154319090831446,0,165.7435415028,-42.7176739868,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-02-27,RUB_UZS,0.0074165,10,2024,0.3855564657548786,0.38154319090831446,0,275.6421492618,-80.4225445642,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-03-05,RUB_UZS,0.00729983,10,2024,0.3886536219390252,0.38154319090831446,0,120.2219777721,15.567740219,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-03-13,RUB_UZS,0.00726298,10,2024,0.506959907874297,0.38154319090831446,1,0.0,44.4116687547,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-03-19,RUB_UZS,0.00731765,10,2024,0.41487676599821316,0.38154319090831446,1,0.0,1.2863521357,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-03-26,RUB_UZS,0.00737782,10,2024,0.43688708395922665,0.38154319090831446,0,123.7357376569,-61.1431739669,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-04-02,RUB_UZS,0.00730844,10,2024,0.43182202298277356,0.38154319090831446,1,29.9790379342,29.4418699771,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-04-09,RUB_UZS,0.00729842,10,2024,0.45898410598581396,0.38154319090831446,1,0.0,60.6676954881,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-04-16,RUB_UZS,0.00738842,10,2024,0.46374002302549716,0.38154319090831446,0,173.5824438784,-53.7520002944,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-04-23,RUB_UZS,0.00734846,10,2024,0.41606588672331596,0.38154319090831446,0,120.1476227672,-22.5309027851,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-04-28,RUB_UZS,0.00726088,10,2024,0.4226426081177482,0.38154319090831446,0,78.158570311,44.0233803241,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-05-03,RUB_UZS,0.00728722,10,2024,0.43545017552410703,0.38154319090831446,0,114.0215335889,-40.3775976569,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-05-09,RUB_UZS,0.00723935,10,2024,0.38728638616814287,0.38154319090831446,0,132.2218154945,-23.1877904449,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-05-31,RUB_UZS,0.00710291,10,2024,0.4089176473704094,0.38154319090831446,0,141.7588002664,-54.682885171,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-06-15,RUB_UZS,0.00706042,10,2024,0.4533143686652259,0.38154319090831446,0,731.7694981318,-125.423216284,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-06-27,RUB_UZS,0.00697629,10,2024,0.46386370410077843,0.38154319090831446,0,318.9947665593,-90.1502460481,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-07-06,RUB_UZS,0.0069948,10,2024,0.4334698380342872,0.38154319090831446,0,87.7366043346,-80.8515716785,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-07-18,RUB_UZS,0.00699881,10,2024,0.4121118604645832,0.38154319090831446,0,333.885331935,-90.6784450628,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-07-31,RUB_UZS,0.00686555,10,2024,0.41456630643239667,0.38154319090831446,0,166.0464201703,-23.4037966236,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-08,RUB_UZS,0.00681313,10,2024,0.4083649830494389,0.38154319090831446,1,0.0,157.8823764429,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-13,RUB_UZS,0.00711441,10,2024,0.39216861829394994,0.38154319090831446,0,121.2749897743,-169.2054068734,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-20,RUB_UZS,0.00707401,10,2024,0.38693182633675677,0.38154319090831446,1,0.0,87.8099731888,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-27,RUB_UZS,0.00723313,10,2024,0.4175287989657957,0.38154319090831446,0,296.3862117783,-104.0708643221,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-09-05,RUB_UZS,0.00703548,10,2024,0.4039872255788212,0.38154319090831446,1,0.0,163.7027412593,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-09-10,RUB_UZS,0.0071169,10,2024,0.42806602835377144,0.38154319090831446,1,0.0,37.9737723013,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
