hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,corridor,threshold
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8202765269574365
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8064992356886157
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8721763465312256
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8200274883979993
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.783907377346459
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5030291861947448
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.629053438041144
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.4928472273372444
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.47151180856352043
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5210614229067825
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5951427171314133
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5658248439353479
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.602639461372437
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.6241659097604008
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5528481738788628
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6386767189196747
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.657023609542264
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.6688004698080585
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6517101833606442
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.645637910935159
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2026,0.6937522174728412,26,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_AMD,0.7967878278143241
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2026,0.6937522174728412,26,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS,0.8001829430751263
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2026,0.6937522174728412,26,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.7719410821130868
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2026,0.6937522174728412,26,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.8002574621224812
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2026,0.6937522174728412,26,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS,0.8300725776870199
