hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,path
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",results/experiments/20260904_h3_h005_pooled_logistic/models/H005_add_calendar_pooled_with_corridor_thresholds_logistic_h3_2022.joblib
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h005_pooled_logistic/models/H005_add_calendar_pooled_with_corridor_thresholds_logistic_h3_2023.joblib
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h005_pooled_logistic/models/H005_add_calendar_pooled_with_corridor_thresholds_logistic_h3_2024.joblib
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h005_pooled_logistic/models/H005_add_calendar_pooled_with_corridor_thresholds_logistic_h3_2025.joblib
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2026,0.6937522174728412,26,"{""C"": 10.0, ""class_weight"": ""none""}",results/experiments/20260904_h3_h005_pooled_logistic/models/H005_add_calendar_pooled_with_corridor_thresholds_logistic_h3_2026.joblib
