hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,corridor,threshold,test_rows,signals,signals_per_week,signal_hit_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8202765269574365,247,5,0.09887005649717515,0.8,0.4704,0.2,0.8,1.7006802721088436,39.723503842419994
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8064992356886157,247,9,0.17796610169491525,0.8888888888888888,0.4622222222222222,0.2222222222222222,0.7777777777777778,1.9230769230769231,51.80667758661111
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8721763465312256,247,2,0.03954802259887006,0.5,0.738,0.5,1.0,0.6775067750677507,108.8265853329
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8200274883979993,246,5,0.09887005649717515,0.8,0.4212,0.0,0.8,1.899335232668566,34.92363626062
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2022,0.6603595647374231,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.783907377346459,247,7,0.1384180790960452,0.7142857142857143,0.4554285714285714,0.14285714285714285,0.7142857142857143,1.5683814303638646,34.01848555178571
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5030291861947448,247,32,0.632768361581921,0.84375,0.75025,0.65625,0.84375,1.1246251249583472,28.758444262746877
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.629053438041144,247,17,0.3361581920903955,0.8823529411764706,0.71,0.5882352941176471,0.8235294117647058,1.2427506213753108,19.82905090385882
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.4928472273372444,247,36,0.711864406779661,0.8055555555555556,0.5558888888888889,0.4444444444444444,0.6666666666666666,1.4491305216869879,27.80051893652222
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.47151180856352043,247,39,0.7711864406779662,0.8461538461538461,0.7090256410256411,0.6153846153846154,0.8083333333333327,1.193403732098944,18.624879053802566
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2023,0.5990390112432962,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5210614229067825,247,36,0.711864406779661,0.8611111111111112,0.7152777777777778,0.6111111111111112,0.8055555555555556,1.2038834951456312,28.80659653461667
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5951427171314133,248,47,0.9293785310734464,0.9361702127659575,0.7127234042553191,0.6382978723404256,0.8085106382978723,1.3135112544032481,5.549798385846808
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5658248439353479,248,48,0.9491525423728814,0.8958333333333334,0.6902083333333334,0.6041666666666666,0.7708333333333334,1.2979172955025655,9.52960057471875
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.602639461372437,248,47,0.9293785310734464,0.8723404255319149,0.599659574468085,0.5106382978723404,0.7021276595744681,1.4547260857223958,12.031576822214893
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.6241659097604008,248,44,0.8700564971751413,0.9318181818181818,0.7151818181818183,0.6363636363636364,0.7954545454545454,1.3029108936062028,4.6532074186613634
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2024,0.6158006229707257,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5528481738788628,248,49,0.9689265536723164,0.8571428571428571,0.6440816326530613,0.5510204081632653,0.7346938775510204,1.3307984790874523,10.52611632417551
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6386767189196747,247,43,0.847887323943662,0.8604651162790697,0.5258139534883721,0.4186046511627907,0.6511627906976745,1.6364440513047323,14.850758289272092
H005_add_calendar,3,pooled_with_corridor_thresholds,logistic,2025,0.6539879498453021,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.657023609542264,247,38,0.7492957746478873,0.8421052631578947,0.5617368421052631,0.4473684210526316,0.6842105263157895,1.4991099034948001,12.91340636608421
