hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2023,0.5460811804099855,0.5989185548975651,6556,1219,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.4454093162501755
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2023,0.5460811804099855,0.5989185548975651,6556,1219,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.49434118506534824
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5113342396325529,0.7350004793386806,7790,1225,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.3667033289311869
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5113342396325529,0.7350004793386806,7790,1225,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.37593755027930764
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5113342396325529,0.7350004793386806,7790,1225,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.33175920693008887
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5113342396325529,0.7350004793386806,7790,1225,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.42002788922420464
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5113342396325529,0.7350004793386806,7790,1225,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.4432770891260028
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6168897573685067,0.7760766125383964,9030,1235,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.5175768189474259
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6168897573685067,0.7760766125383964,9030,1235,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.5172400150853615
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6168897573685067,0.7760766125383964,9030,1235,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.5428984527478771
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6168897573685067,0.7760766125383964,9030,1235,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.511920156321088
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6168897573685067,0.7760766125383964,9030,1235,22,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5312518069441422
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2026,0.621492169153052,0.7271723701212669,10275,1225,22,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7171797971638979
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2026,0.621492169153052,0.7271723701212669,10275,1225,22,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.7219117799979566
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2026,0.621492169153052,0.7271723701212669,10275,1225,22,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.7258942754518971
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2026,0.621492169153052,0.7271723701212669,10275,1225,22,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7137612164762267
H001_price_core,3,50,pooled_with_corridor_thresholds,logistic,2026,0.621492169153052,0.7271723701212669,10275,1225,22,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7061575175041698
H002_combined_factors,3,50,per_corridor,logistic,2022,0.6740804106073567,0.8107075218872234,1064,244,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7663265669387844
H002_combined_factors,3,50,per_corridor,logistic,2022,0.6483622350674374,0.8150931370783434,1064,245,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.6648378990423519
H002_combined_factors,3,50,per_corridor,logistic,2022,0.6786363636363637,0.8125054842752684,1064,245,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.7906493753306423
H002_combined_factors,3,50,per_corridor,logistic,2022,0.6702694235588973,0.8341603636854916,1063,244,26,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_AMD,0.8678536209985609
H002_combined_factors,3,50,per_corridor,logistic,2022,0.6600199401794616,0.8461623940737377,1063,245,26,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.8969435262001988
H002_combined_factors,3,50,per_corridor,logistic,2023,0.6467806980948407,0.7369125012826461,1311,243,26,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_TJS,0.5654817466082199
H002_combined_factors,3,50,per_corridor,logistic,2023,0.6197916666666666,0.6624970853487613,1312,244,26,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_UZS,0.8026960538240749
H002_combined_factors,3,50,per_corridor,logistic,2023,0.6811002178649238,0.741950419438925,1312,244,26,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KGS,0.5918709497785661
H002_combined_factors,3,50,per_corridor,logistic,2023,0.6187499999999999,0.6973528369357431,1310,244,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.6488030863675354
H002_combined_factors,3,50,per_corridor,logistic,2023,0.6488067226890756,0.6961492765062068,1311,244,26,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_KZT,0.7566858439810514
H002_combined_factors,3,50,per_corridor,logistic,2024,0.6161642869733825,0.8309918748111182,1557,245,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6415654231039909
H002_combined_factors,3,50,per_corridor,logistic,2024,0.6565089779005524,0.8403305667975,1559,245,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.592721284627885
H002_combined_factors,3,50,per_corridor,logistic,2024,0.60539914468995,0.8240413315129195,1559,245,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6298482194511248
H002_combined_factors,3,50,per_corridor,logistic,2024,0.5936752136752137,0.8111828680437374,1557,245,26,"{""C"": 1.0, ""class_weight"": ""none""}",RUB_AMD,0.7692883523826838
H002_combined_factors,3,50,per_corridor,logistic,2024,0.6424410343847684,0.7385424484684108,1558,245,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5871812656936358
H002_combined_factors,3,50,per_corridor,logistic,2025,0.6473429951690821,0.8159258136475789,1805,247,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.6130211712443804
H002_combined_factors,3,50,per_corridor,logistic,2025,0.6814674854353645,0.8382307890057918,1807,247,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7996850292973418
H002_combined_factors,3,50,per_corridor,logistic,2025,0.6410513979574752,0.8137418276630459,1807,247,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.610713592395623
H002_combined_factors,3,50,per_corridor,logistic,2025,0.6039232781168266,0.8009061688912847,1805,247,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7230632204266698
H002_combined_factors,3,50,per_corridor,logistic,2025,0.6629480886508998,0.7770517828078312,1806,247,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5797876715485212
H002_combined_factors,3,50,per_corridor,logistic,2026,0.7198862786173875,0.8111557232727309,2054,245,26,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_TJS,0.808559093938692
H002_combined_factors,3,50,per_corridor,logistic,2026,0.6195313558174184,0.6924236930894465,2056,245,26,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.6872859678269208
H002_combined_factors,3,50,per_corridor,logistic,2026,0.7165802362431576,0.8137996395270148,2056,245,26,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.845621379001307
H002_combined_factors,3,50,per_corridor,logistic,2026,0.736786912751678,0.8172804317286787,2054,245,26,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_AMD,0.7657422893642079
H002_combined_factors,3,50,per_corridor,logistic,2026,0.6286570075229869,0.7092328771159451,2055,245,26,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.543222953482905
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,0.8183148460324097,5318,1223,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8195068658134528
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,0.8183148460324097,5318,1223,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8310724739165232
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,0.8183148460324097,5318,1223,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8652141091802933
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,0.8183148460324097,5318,1223,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8239593896142478
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,0.8183148460324097,5318,1223,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7914298752539037
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,0.6551979340003361,6556,1219,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5097316645958179
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,0.6551979340003361,6556,1219,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6412959649432612
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,0.6551979340003361,6556,1219,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5498741761610153
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,0.6551979340003361,6556,1219,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5799443274802608
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,0.6551979340003361,6556,1219,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.530747692259658
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2024,0.6181928569543067,0.805114992042505,7790,1225,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6026083305004746
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2024,0.6181928569543067,0.805114992042505,7790,1225,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS,0.5962924399141646
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2024,0.6181928569543067,0.805114992042505,7790,1225,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KZT,0.6675375437050493
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2024,0.6181928569543067,0.805114992042505,7790,1225,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6451900047434009
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2024,0.6181928569543067,0.805114992042505,7790,1225,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5634343884233455
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6557303370786517,0.809048972721859,9030,1235,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7950978164077437
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6557303370786517,0.809048972721859,9030,1235,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.7925616477040639
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6557303370786517,0.809048972721859,9030,1235,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.7500206458237143
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6557303370786517,0.809048972721859,9030,1235,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7669882903330476
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2025,0.6557303370786517,0.809048972721859,9030,1235,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.79131673713971
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6894862221020798,0.7747610003453103,10275,1225,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.7404285918134429
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6894862221020798,0.7747610003453103,10275,1225,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5131736485679771
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6894862221020798,0.7747610003453103,10275,1225,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5531477146082047
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6894862221020798,0.7747610003453103,10275,1225,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.6922294855385989
