hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,folds,signals,signals_per_week,signal_hit_rate,false_push_rate,random_hit_rate,lift,median_fold_lift,min_fold_lift,folds_lift_ge_1_3,roc_auc,pr_auc,brier,balanced_accuracy,mean_advantage_bps,mean_regret_bps,client_advantage_rub_mean,client_regret_rub_mean
H002_combined_factors,3,50,per_corridor,logistic,RUB_UZS,5,114,0.4851063829787234,0.8245614035087719,0.17543859649122806,0.5965087719298245,1.3823122849327962,1.4894250819183794,1.2591286829513977,4,0.6428905005583492,0.7541263252572477,0.23568395302640213,0.5529147771235998,-4.737409908410525,26.20159691596228,-47.37409908410526,262.01596915962284
H002_combined_factors,3,50,per_corridor,logistic,RUB_KGS,5,115,0.48936170212765956,0.8434782608695652,0.15652173913043477,0.6143304347826086,1.3730041897859815,1.387099970276429,1.2585923129054117,3,0.6466339194247116,0.7837957931406497,0.2551965612783593,0.5528552408452945,20.391501322195655,22.690755478466954,203.91501322195649,226.9075547846696
H002_combined_factors,3,50,per_corridor,logistic,RUB_KZT,4,143,0.7753679318357862,0.7622377622377622,0.23776223776223782,0.5741958041958043,1.3274875167458284,1.348748055803805,1.0693168952069443,2,0.6156911738647859,0.7341381921661678,0.2517764370229243,0.5699220490429191,5.508142278371328,34.79637386008532,55.08142278371329,347.9637386008532
H002_combined_factors,3,50,per_corridor,logistic,RUB_TJS,5,137,0.5829787234042553,0.8321167883211679,0.16788321167883213,0.6334160583941606,1.313697019982023,1.3308282448723971,1.1347765363128492,3,0.6421459221119522,0.7820937369603337,0.2534451695220547,0.551242450180435,12.410553241069342,24.11489885458102,124.10553241069344,241.1489885458102
H002_combined_factors,3,50,per_corridor,logistic,RUB_AMD,4,126,0.6831913245546088,0.7936507936507936,0.2063492063492064,0.6375396825396825,1.2448649321548613,1.323788233603572,0.9747348721147849,3,0.6273504356944934,0.7906051890195775,0.2200249899556212,0.5757164542708818,13.763502148631748,28.31670134042857,137.63502148631747,283.1670134042857
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,4,148,0.8024786986831913,0.8445945945945946,0.15540540540540537,0.5739864864864865,1.4714537963507945,1.4839502798132354,1.357560568086884,4,0.6264057026143831,0.7388323182321648,0.2559373773660632,0.5887358998351974,14.519611966752706,24.511451982616894,145.19611966752703,245.11451982616893
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,5,142,0.6042553191489362,0.823943661971831,0.176056338028169,0.6021267605633802,1.3683890435311457,1.3630168105406635,1.214697843911327,3,0.6345530914301172,0.7442908527619518,0.26338386931461594,0.5682350028328365,16.72976312053732,23.703410298898593,167.29763120537325,237.03410298898592
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,5,133,0.5659574468085107,0.8646616541353384,0.13533834586466165,0.6444812030075188,1.3416398338699893,1.2836587258940833,1.168932375097411,2,0.6316182309326963,0.7711930287903243,0.26584887375307037,0.5654980229515044,13.488245330606015,19.51145476925639,134.88245330606014,195.11454769256386
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,5,142,0.6042553191489362,0.8450704225352113,0.15492957746478875,0.6345070422535211,1.3318534961154274,1.3640179071068832,1.1699638374813872,3,0.6418240522312084,0.7821050491848485,0.2556790587654235,0.5572603844621166,6.365457459614788,23.15409057638803,63.65457459614789,231.54090576388026
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,5,141,0.6,0.8297872340425532,0.17021276595744683,0.6307092198581561,1.3156415157989427,1.2101653892698667,1.095290251916758,2,0.6492835722039784,0.7773616574117604,0.2549663804651821,0.5686682676223453,8.628303095661703,24.809275596164536,86.28303095661703,248.09275596164537
H006_add_derivatives,3,50,per_corridor,logistic,RUB_KZT,5,143,0.6085106382978723,0.7972027972027972,0.2027972027972028,0.5555664335664333,1.4349369382977122,1.4830683035346464,1.154378944128059,4,0.6230376871908925,0.7191141174307474,0.26188297017518125,0.571133716672829,21.418819378393707,31.75943075124335,214.1881937839371,317.59430751243355
H006_add_derivatives,3,50,per_corridor,logistic,RUB_UZS,5,114,0.4851063829787234,0.8157894736842105,0.1842105263157895,0.5746315789473685,1.4196739329547534,1.3681970203709333,1.1351728955640936,4,0.6437077794548438,0.7561961957296616,0.23586424434330788,0.5564002363931536,-5.157745737497367,27.973033342971053,-51.577457374973676,279.7303334297105
H006_add_derivatives,3,50,per_corridor,logistic,RUB_KGS,4,134,0.7265685515104571,0.8432835820895522,0.15671641791044777,0.6429253731343284,1.3116352493267711,1.3515833614044708,1.1864822845920955,3,0.6440054290050772,0.8020049602755448,0.25464193092026094,0.5903809481612706,19.082375986824626,25.585147716123135,190.8237598682462,255.85147716123137
H006_add_derivatives,3,50,per_corridor,logistic,RUB_TJS,5,120,0.5106382978723404,0.825,0.17500000000000004,0.6454333333333333,1.2782110210194702,1.346687989226496,1.1239438803193553,3,0.6419422429385401,0.7818995374612803,0.24497249674622748,0.5504675395579081,16.599366062951667,25.403409144091665,165.9936606295167,254.03409144091668
