candidate_index,hyperparameters,validation_year,corridor,pr_auc,pr_auc_gain,roc_auc,run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_TJS,0.8340673617155565,0.1075367494706585,0.6682877746100956,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_UZS,0.8150038635536846,0.11704467988021516,0.6755966492808598,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_AMD,0.698501708569778,0.08343894706350186,0.6222271517302573,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_KGS,0.7243346375824512,0.0910013042491179,0.6255233253588516,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_KZT,0.7936063550020844,0.08110635500208441,0.6320027120942452,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_TJS,0.7421143397771273,0.08378100644379394,0.6322939178758876,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_UZS,0.7505678192112533,0.12140115254458661,0.638142718952303,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_AMD,0.8541562495757473,0.11129910671860443,0.6915227629513343,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_KGS,0.8390070622623191,0.1165580826704824,0.6640079760717846,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_KZT,0.8864357689724465,0.11184560503802021,0.6789802789802789,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_TJS,0.8546068839479826,0.12807627170308455,0.6849740063726313,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_UZS,0.8404563136852659,0.14249713001179642,0.6899004267425318,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_AMD,0.694715086555227,0.07965232504895081,0.6252587991718427,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_KGS,0.7284087974384484,0.09507546410511514,0.6533343301435406,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_KZT,0.8064958415489105,0.0939958415489105,0.6717518433765574,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_TJS,0.7486575638360735,0.09032423050274019,0.6535967891324483,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_UZS,0.7396132387979666,0.11044657213129994,0.6466254929682269,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_AMD,0.7894358119906537,0.1009112218267193,0.6451284461152882,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_KGS,0.7760518648118924,0.10258247705679036,0.6364393939393939,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_KZT,0.8313934344866488,0.10894445489481208,0.6716517115320704,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_TJS,0.7948768977007474,0.11045066819255067,0.6474064857298392,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_UZS,0.7911698100635409,0.08504736108394906,0.6067758509955041,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_AMD,0.8487233112116406,0.10586616835449769,0.6793127507413222,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
