run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,corridor,eligible_rows,scored_rows,score_coverage,target_rate,roc_auc,pr_auc,pr_auc_gain,pr_auc_ratio,brier,log_loss,artifact_schema_version,evaluation_protocol_version
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_AMD,247,247,1.0,0.611336032388664,0.717439293598234,0.805809291223965,0.1944732588353011,1.3181118869690025,0.22712672891539512,0.6464514865492104,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_KGS,247,247,1.0,0.6396761133603239,0.7076518276205377,0.8110338949955012,0.17135778163517723,1.267882101670182,0.22981681353357242,0.651960200686327,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_KZT,247,247,1.0,0.6072874493927125,0.6430927835051546,0.7271729174066908,0.11988546801397826,1.1974114039963508,0.23985258950058233,0.6724519519530887,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_TJS,247,247,1.0,0.6680161943319838,0.6960827790096084,0.8194031716552477,0.1513869773232639,1.2266217175687648,0.2384212030604834,0.6695555657195376,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_UZS,247,247,1.0,0.5668016194331984,0.6465954606141522,0.70663131824511,0.13982969881191165,1.2466995400467298,0.2378993820052188,0.6684614444103195,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_AMD,160,160,1.0,0.68125,0.5869760748336033,0.7596722258177162,0.07842222581771618,1.1151151938608679,0.24332783742032849,0.6795701892350136,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_KGS,160,160,1.0,0.65625,0.612987012987013,0.772388602438032,0.11613860243803198,1.1769731084770012,0.2403680601953538,0.673549675157575,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_KZT,160,160,1.0,0.68125,0.534628530311207,0.7315501892458527,0.05030018924585267,1.0738351401773985,0.26389132619467365,0.7215575525304306,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_TJS,159,159,1.0,0.660377358490566,0.5807760141093474,0.7632782168680321,0.1029008583774661,1.1558212998287345,0.24352060072108944,0.6799300870943191,3,temporal_v3
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_UZS,158,158,1.0,0.6392405063291139,0.5944068091019629,0.7227534594654313,0.08351295313631746,1.1306440256983976,0.24402267102913439,0.6810164162240276,3,temporal_v3
