run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version,hyperparameters,inner_fold_count,mean_inner_pr_auc_gain,worst_inner_year_pr_auc_gain,refit_rows
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.1220552392283976,0.1220552392283976,4114
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.10797706294790047,0.09389888666740331,5318
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.10584712083558843,0.09389888666740331,6556
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",4,0.10942939722722715,0.09389888666740331,7790
20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,3,temporal_v3,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",5,0.10681404133546053,0.09389888666740331,9030
