run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,corridor,eligible_rows,scored_rows,score_coverage,target_rate,roc_auc,pr_auc,pr_auc_gain,pr_auc_ratio,brier,log_loss,artifact_schema_version,evaluation_protocol_version
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,RUB_UZS,248,248,1.0,0.7056451612903226,0.6586301369863015,0.7969783768607206,0.09133321557039797,1.1294322140654782,0.19489618510563247,0.5769483940346318,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_AMD,247,247,1.0,0.611336032388664,0.7126103752759382,0.803852505353625,0.192516472964961,1.3149110518036118,0.2073126010935617,0.5994711567232328,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_KGS,247,247,1.0,0.6396761133603239,0.6984070544730479,0.7997836518856033,0.16010753852527937,1.2502946963021773,0.20474897485713758,0.5955652587441336,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_KZT,247,247,1.0,0.6072874493927125,0.6383505154639176,0.728863993028198,0.12157654363548553,1.2001960418530995,0.22630554052080826,0.6444182926215284,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_TJS,247,247,1.0,0.6680161943319838,0.6806356245380636,0.8051004813675009,0.13708428703551712,1.205211023622865,0.20373997747190772,0.5936900387097866,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,RUB_UZS,247,247,1.0,0.5668016194331984,0.6362483311081442,0.7031563462518835,0.1363547268186851,1.2405686966015372,0.23545972369553966,0.6631514481432099,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_AMD,160,160,1.0,0.68125,0.6186364454038497,0.7668233085432576,0.08557330854325762,1.1256121960268002,0.2131012922444458,0.6160060329558125,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_KGS,160,160,1.0,0.65625,0.6399999999999999,0.7661814084391031,0.1099314084391031,1.1675145271453,0.21686172326499928,0.6222078447602236,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_KZT,160,160,1.0,0.68125,0.5536967080410145,0.7453114510028866,0.06406145100288663,1.09403515743543,0.22446115684921902,0.6389424718658583,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_TJS,159,159,1.0,0.660377358490566,0.6490299823633157,0.7648452752094658,0.10446791671889977,1.1581942738886197,0.21379802326563524,0.6160664093369598,3,temporal_v3
20260905_h013_temporal_v3_catboost_control,H013_temporal_v3_model_control,catboost,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2026,2026,True,10d14213e118585ccaa286e9,RUB_UZS,158,158,1.0,0.6392405063291139,0.6296682299808929,0.7296928260071638,0.0904523196780499,1.1414996684072465,0.22274840448716862,0.6374989906485912,3,temporal_v3
