hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,path
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",results/experiments/20260904_h3_h002_pooled_logistic/models/H002_combined_factors_pooled_with_corridor_thresholds_logistic_h3_2022.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h002_pooled_logistic/models/H002_combined_factors_pooled_with_corridor_thresholds_logistic_h3_2023.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h002_pooled_logistic/models/H002_combined_factors_pooled_with_corridor_thresholds_logistic_h3_2024.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",results/experiments/20260904_h3_h002_pooled_logistic/models/H002_combined_factors_pooled_with_corridor_thresholds_logistic_h3_2025.joblib
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",results/experiments/20260904_h3_h002_pooled_logistic/models/H002_combined_factors_pooled_with_corridor_thresholds_logistic_h3_2026.joblib
