hypothesis_id,horizon_days,strategy,model,corridor,folds,signals,signals_per_week,signal_hit_rate,random_hit_rate,lift,median_fold_lift,min_fold_lift,folds_lift_ge_1_3,mean_advantage_bps,mean_validation_auc
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,RUB_KZT,4,144,0.7807900852052673,0.8333333333333334,0.5657916666666666,1.4728625082848519,1.4557098262169985,1.4018306258761444,4,11.917448800643056,0.6426864152574998
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,RUB_UZS,5,151,0.6425531914893617,0.8278145695364238,0.5956556291390729,1.3897536244774527,1.4453651956060898,1.2292059329673033,4,16.16940309720331,0.6455075930165975
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,RUB_TJS,5,138,0.5872340425531914,0.8623188405797102,0.6425362318840581,1.34205480996955,1.3468790887400908,1.1699638374813872,4,4.19330958493913,0.6455075930165975
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,RUB_AMD,5,137,0.5829787234042553,0.8467153284671532,0.634948905109489,1.3335172667494368,1.443001443001443,1.168932375097411,3,11.626196397109489,0.6455075930165975
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,RUB_KGS,5,143,0.6085106382978723,0.8251748251748252,0.6226013986013985,1.325366160481625,1.2605889471561111,1.095290251916758,2,7.561893432276924,0.6455075930165975
