hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,corridor,threshold,test_rows,signals,signals_per_week,signal_hit_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8195068658134528,247,5,0.09887005649717515,0.8,0.4704,0.2,0.8,1.7006802721088436,39.723503842419994
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8310724739165232,247,4,0.07909604519774012,0.5,0.4565,0.0,0.75,1.095290251916758,66.726043344825
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8652141091802933,247,0,0.0,,,,,,
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8239593896142478,246,4,0.07909604519774012,1.0,0.455,0.0,0.75,2.1978021978021975,28.766524410250003
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7914298752539037,247,7,0.1384180790960452,1.0,0.4554285714285714,0.14285714285714285,0.7142857142857143,2.1957340025094103,80.57240802794286
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5097316645958179,247,31,0.612994350282486,0.8709677419354839,0.7450967741935484,0.6451612903225806,0.8387096774193549,1.168932375097411,34.5058487611129
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6412959649432612,247,16,0.3163841807909605,0.875,0.730375,0.5625,0.875,1.198014718466541,5.98091949690625
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5498741761610153,247,28,0.5536723163841808,0.8928571428571429,0.5927142857142856,0.4642857142857143,0.7330357142857135,1.5063870812243918,36.82959179256786
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5799443274802608,247,26,0.5141242937853108,0.8461538461538461,0.7232307692307691,0.6153846153846154,0.8461538461538461,1.1699638374813872,11.666108488334617
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.530747692259658,247,34,0.672316384180791,0.8823529411764706,0.7178235294117646,0.6176470588235294,0.8235294117647058,1.2292059329673033,25.080043720567645
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5988651439347348,248,47,0.9293785310734464,0.9148936170212766,0.7127234042553191,0.6382978723404256,0.8085106382978723,1.2836587258940833,4.458723884717022
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6171864249908467,248,44,0.8700564971751413,0.9318181818181818,0.6928636363636362,0.5909090909090909,0.7954545454545454,1.344879616873319,4.744875030540909
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.6540693518423448,248,42,0.8305084745762712,0.9285714285714286,0.5944285714285713,0.47619047619047616,0.7142857142857143,1.5621244893054558,12.003166305354762
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5977553316184164,248,47,0.9293785310734464,0.9361702127659575,0.7086382978723405,0.6170212765957447,0.7984042553191484,1.321083288296403,4.110227557151063
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5638778163012718,248,48,0.9491525423728814,0.875,0.6419583333333333,0.5416666666666666,0.7291666666666666,1.3630168105406635,9.772211020933332
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6500697210940254,247,47,0.9267605633802817,0.7659574468085106,0.508127659574468,0.40425531914893614,0.6170212765957447,1.507411439577925,5.715360633134043
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS,0.6520140595379876,247,46,0.9070422535211268,0.782608695652174,0.5478695652173914,0.43478260869565216,0.6521739130434783,1.4284580588842153,8.055649379543478
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KZT,0.6340255897283954,247,47,0.9267605633802817,0.723404255319149,0.5160425531914893,0.40425531914893614,0.6382978723404256,1.4018306258761444,7.16026631587234
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6598998778476571,247,43,0.847887323943662,0.813953488372093,0.6043255813953489,0.49941860465116283,0.6976744186046512,1.3468790887400908,0.77551701004186
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_UZS,0.6456967895549818,247,42,0.828169014084507,0.7380952380952381,0.5037619047619047,0.3922619047619048,0.6190476190476191,1.4651668399659705,18.10661241354524
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_AMD,0.8688808777269348,160,7,0.2149122807017544,0.8571428571428571,0.594,0.2857142857142857,0.8571428571428571,1.443001443001443,-21.955985248799998
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS,0.6762504491801408,160,33,1.0131578947368423,0.7575757575757576,0.600969696969697,0.48484848484848486,0.7272727272727273,1.2605889471561111,4.224772808575758
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.7775100925516248,160,27,0.8289473684210527,0.8148148148148148,0.5799259259259258,0.4444444444444444,0.7407407407407407,1.4050325712096055,-5.7696831322296305
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.8408193461039449,159,18,0.5526315789473685,0.7777777777777778,0.4863333333333334,0.3333333333333333,0.6666666666666666,1.5992689056431344,-3.679784568555556
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS,0.8337340371147681,158,20,0.6140350877192983,0.75,0.5189,0.4,0.65,1.4453651956060898,-10.234616269544997
