hypothesis_id,horizon_days,strategy,model,test_year,validation_auc,feature_count,hyperparameters,corridor,threshold
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8195068658134528
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8310724739165232
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8652141091802933
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8239593896142478
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2022,0.6567923040529886,31,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7914298752539037
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5097316645958179
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6412959649432612
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5498741761610153
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5799443274802608
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2023,0.5994582527972123,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.530747692259658
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.5988651439347348
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.6171864249908467
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.6540693518423448
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5977553316184164
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2024,0.6220039331626322,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5638778163012718
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6500697210940254
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS,0.6520140595379876
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KZT,0.6340255897283954
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6598998778476571
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2025,0.6588145253216089,31,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_UZS,0.6456967895549818
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_AMD,0.8688808777269348
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS,0.6762504491801408
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.7775100925516248
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.8408193461039449
H002_combined_factors,3,pooled_with_corridor_thresholds,logistic,2026,0.6904689497485457,31,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS,0.8337340371147681
